,KEY
2004-08-24,12801959280
2004-08-25,12907827900
2004-08-26,13005552780
2004-08-27,12830462370
2004-08-30,12675731310
2004-08-31,12765312450
2004-09-01,12749024970
2004-09-02,12818246760
2004-09-03,12806031150
2004-09-07,12846749850
2004-09-08,12761240580
2004-09-09,12810103020
2004-09-10,12797887410
2004-09-13,12891540420
2004-09-14,12915971640
2004-09-15,12871181070
2004-09-16,12944474730
2004-09-17,13001480910
2004-09-20,12842677980
2004-09-21,12871181070
2004-09-22,12740881230
2004-09-23,12610581390
2004-09-24,12667587570
2004-09-27,12606509520
2004-09-28,12675731310
2004-09-29,12651300090
2004-09-30,12899973200
2004-10-01,12973454060
2004-10-04,12965289520
2004-10-05,12997947680
2004-10-06,13042852650
2004-10-07,12936713630
2004-10-08,12985700870
2004-10-11,13018359030
2004-10-12,12932631360
2004-10-13,12879561850
2004-10-14,12814245530
2004-10-15,13218390260
2004-10-18,13398010140
2004-10-19,13197978910
2004-10-20,13153073940
2004-10-21,13169403020
2004-10-22,13173485290
2004-10-25,13361269709
2004-10-26,13540889590
2004-10-27,13638864069
2004-10-28,13679686770
2004-10-29,13712344930
2004-11-01,13630699530
2004-11-02,13630699530
2004-11-03,13757249900
2004-11-04,14067502420
2004-11-05,13826648489
2004-11-08,13716427200
2004-11-09,13700098120
2004-11-10,13720509470
2004-11-11,13810319410
2004-11-12,13977692480
2004-11-15,13981774750
2004-11-16,13842977569
2004-11-17,13879718000
2004-11-18,13740920819
2004-11-19,13553136400
2004-11-22,13736838550
2004-11-23,13687851310
2004-11-24,13696015849
2004-11-26,13557218670
2004-11-29,13581712290
2004-11-30,13589876830
2004-12-01,13851142110
2004-12-02,13798072599
2004-12-03,13687851310
2004-12-06,13679686770
2004-12-07,13418421489
2004-12-08,13479655540
2004-12-09,13418421489
2004-12-10,13463326459
2004-12-13,13589876830
2004-12-14,13585794560
2004-12-15,13561300940
2004-12-16,13508231430
2004-12-17,13581712290
2004-12-20,13679686770
2004-12-21,13932787510
2004-12-22,13879718000
2004-12-23,13855224380
2004-12-27,13798072599
2004-12-28,13879718000
2004-12-29,13859306650
2004-12-30,13806237140
2004-12-31,13840149600
2005-01-03,13652348160
2005-01-04,13595191199
2005-01-05,13505373120
2005-01-06,13382893920
2005-01-07,13248166800
2005-01-10,13186927199
2005-01-11,13199175120
2005-01-12,13105274400
2005-01-13,12929720880
2005-01-14,12937886160
2005-01-18,13044034800
2005-01-19,12954216720
2005-01-20,12941968800
2005-01-21,13280827920
2005-01-24,13464546719
2005-01-25,13554364800
2005-01-26,13538034239
2005-01-27,13444133520
2005-01-28,13350232800
2005-01-31,13644182880
2005-02-01,13766662080
2005-02-02,13721753040
2005-02-03,13729918320
2005-02-04,13848314880
2005-02-07,13860562800
2005-02-08,13860562800
2005-02-09,13787075280
2005-02-10,13840149600
2005-02-11,13795240560
2005-02-14,13787075280
2005-02-15,13823819040
2005-02-16,13742166239
2005-02-17,13644182880
2005-02-18,13444133520
2005-02-22,13166514000
2005-02-23,13272662640
2005-02-24,13444133520
2005-02-25,13448216160
2005-02-28,13472712000
2005-03-01,13566612719
2005-03-02,13676844000
2005-03-03,13664596080
2005-03-04,13819736400
2005-03-07,13897306560
2005-03-08,13856480160
2005-03-09,13550282160
2005-03-10,13554364800
2005-03-11,13399224480
2005-03-14,13493125199
2005-03-15,13484959920
2005-03-16,13272662640
2005-03-17,13268580000
2005-03-18,13227753600
2005-03-21,13162431360
2005-03-22,12937886160
2005-03-23,12852150720
2005-03-24,12856233360
2005-03-28,12962382000
2005-03-29,12901142400
2005-03-30,13166514000
2005-03-31,13264067300
2005-04-01,13084215540
2005-04-04,13076040460
2005-04-05,12977939500
2005-04-06,13157791260
2005-04-07,13157791260
2005-04-08,13071952920
2005-04-11,13063777840
2005-04-12,13219104360
2005-04-13,13145528639
2005-04-14,12883926080
2005-04-15,13190491580
2005-04-18,13403043660
2005-04-19,13509319699
2005-04-20,13272242380
2005-04-21,13309030240
2005-04-22,13370343340
2005-04-25,13472531840
2005-04-26,13362168260
2005-04-27,13476619380
2005-04-28,13313117780
2005-04-29,13554282639
2005-05-02,13627858360
2005-05-03,13509319699
2005-05-04,13766834720
2005-05-05,13570632800
2005-05-06,13472531840
2005-05-09,13476619380
2005-05-10,13325380400
2005-05-11,13325380400
2005-05-12,13194579120
2005-05-13,13104653240
2005-05-16,13366255800
2005-05-17,13427568900
2005-05-18,13652383600
2005-05-19,13566545260
2005-05-20,13619683280
2005-05-23,13627858360
2005-05-24,13509319699
2005-05-25,13497057080
2005-05-26,13456181680
2005-05-27,13407131199
2005-05-31,13390781040
2005-06-01,13717784240
2005-06-02,13497057080
2005-06-03,13394868580
2005-06-06,13460269220
2005-06-07,13427568900
2005-06-08,13427568900
2005-06-09,13394868580
2005-06-10,13366255800
2005-06-13,13407131199
2005-06-14,13435743979
2005-06-15,13529757400
2005-06-16,13501144620
2005-06-17,13660558680
2005-06-20,13685083919
2005-06-21,13603333120
2005-06-22,13586982960
2005-06-23,13443919060
2005-06-24,13423481360
2005-06-27,13378518419
2005-06-28,13599245580
2005-06-29,13685083919
2005-06-30,13606616400
2005-07-01,13602511840
2005-07-05,13783112480
2005-07-06,13639452879
2005-07-07,13594302719
2005-07-08,13696916719
2005-07-11,13865203680
2005-07-12,13873412799
2005-07-13,13926772080
2005-07-14,14041699760
2005-07-15,14095059040
2005-07-18,13967817680
2005-07-19,14066327120
2005-07-20,14296182480
2005-07-21,14177150240
2005-07-22,14140209200
2005-07-25,14123790959
2005-07-26,14189463920
2005-07-27,14173045680
2005-07-28,14296182480
2005-07-29,14054013440
2005-08-01,14078640799
2005-08-02,14103268160
2005-08-03,14140209200
2005-08-04,13976026799
2005-08-05,13922667520
2005-08-08,13824158080
2005-08-09,13840576320
2005-08-10,13791321600
2005-08-11,13865203680
2005-08-12,13844680879
2005-08-15,13930876640
2005-08-16,13795426160
2005-08-17,13770798799
2005-08-18,13762589680
2005-08-19,13840576320
2005-08-22,13898040160
2005-08-23,13754380560
2005-08-24,13692812160
2005-08-25,13754380560
2005-08-26,13380865600
2005-08-29,13520420640
2005-08-30,13384970160
2005-08-31,13594302719
2005-09-01,13684603040
2005-09-02,13639452879
2005-09-06,13713334959
2005-09-07,13742066879
2005-09-08,13684603040
2005-09-09,13733857760
2005-09-12,13684603040
2005-09-13,13549152560
2005-09-14,13569675360
2005-09-15,13524525200
2005-09-16,13676393920
2005-09-19,13504002400
2005-09-20,13421911200
2005-09-21,13224892320
2005-09-22,13179742160
2005-09-23,13134592000
2005-09-26,13048396240
2005-09-27,13101755520
2005-09-28,13105860080
2005-09-29,13315192640
2005-09-30,13171738500
2005-10-03,13245255180
2005-10-04,12987946800
2005-10-05,12853166220
2005-10-06,12914430120
2005-10-07,12955272720
2005-10-10,12742891200
2005-10-11,12714301380
2005-10-12,12616279140
2005-10-13,12742891200
2005-10-14,12840913440
2005-10-17,12804155100
2005-10-18,12583605060
2005-10-19,12828660660
2005-10-20,12685711560
2005-10-21,12763312500
2005-10-24,12914430120
2005-10-25,12800070840
2005-10-26,12828660660
2005-10-27,12853166220
2005-10-28,13118643119
2005-10-31,13167654240
2005-11-01,13167654240
2005-11-02,13269760740
2005-11-03,13200328320
2005-11-04,13163569979
2005-11-07,13314687600
2005-11-08,13257507960
2005-11-09,13424962619
2005-11-10,13649596920
2005-11-11,13653681180
2005-11-14,13629175619
2005-11-15,13441299659
2005-11-16,13363698720
2005-11-17,13543406159
2005-11-18,13633259880
2005-11-21,13678186740
2005-11-22,13743534900
2005-11-23,13788461760
2005-11-25,13670018220
2005-11-28,13723113600
2005-11-29,13714945080
2005-11-30,13543406159
2005-12-01,13637344140
2005-12-02,13633259880
2005-12-05,13592417280
2005-12-06,13706776560
2005-12-07,13539321900
2005-12-08,13486226520
2005-12-09,13531153380
2005-12-12,13465805220
2005-12-13,13616922840
2005-12-14,13637344140
2005-12-15,13682271000
2005-12-16,13902821040
2005-12-19,13768040460
2005-12-20,13735366380
2005-12-21,13755787680
2005-12-22,13796630280
2005-12-23,13804798799
2005-12-27,13653681180
2005-12-28,13588333020
2005-12-29,13543406159
2005-12-30,13449468180
2006-01-03,13716686620
2006-01-04,13802237680
2006-01-05,13867419440
2006-01-06,13871493299
2006-01-09,13887788740
2006-01-10,13814459259
2006-01-11,13737055920
2006-01-12,13586323100
2006-01-13,13724834340
2006-01-17,13545584500
2006-01-18,13582249240
2006-01-19,13496698180
2006-01-20,13920379620
2006-01-23,14234066840
2006-01-24,14384799660
2006-01-25,14531458620
2006-01-26,14665896000
2006-01-27,14535532480
2006-01-30,14454055279
2006-01-31,14417390540
2006-02-01,14478498440
2006-02-02,14437759840
2006-02-03,14397021240
2006-02-06,14445907560
2006-02-07,14462203000
2006-02-08,14515163180
2006-02-09,14511089319
2006-02-10,14657748279
2006-02-13,14604788100
2006-02-14,14910327600
2006-02-15,14902179880
2006-02-16,15044764980
2006-02-17,14963287779
2006-02-21,14934770759
2006-02-22,15309565880
2006-02-23,15293270440
2006-02-24,15089577440
2006-02-27,15244384120
2006-02-28,15183276220
2006-03-01,15036617259
2006-03-02,14898106020
2006-03-03,14788111799
2006-03-06,14731077759
2006-03-07,14918475319
2006-03-08,14975509360
2006-03-09,14841071980
2006-03-10,14951066200
2006-03-13,15093651299
2006-03-14,15264753420
2006-03-15,15179202360
2006-03-16,15154759200
2006-03-17,15224014819
2006-03-20,15305492020
2006-03-21,15232162540
2006-03-22,15236236400
2006-03-23,15203645520
2006-03-24,15199571660
2006-03-27,15207719380
2006-03-28,15008100240
2006-03-29,15036617259
2006-03-30,15056986560
2006-03-31,14886630399
2006-04-03,14967536000
2006-04-04,15266886720
2006-04-05,15056532160
2006-04-06,14991807680
2006-04-07,14906856800
2006-04-10,14967536000
2006-04-11,14898766240
2006-04-12,14935173760
2006-04-13,14943264320
2006-04-17,14910902080
2006-04-18,15060577439
2006-04-19,14643913600
2006-04-20,14696502240
2006-04-21,14720773920
2006-04-24,14676275840
2006-04-25,14736955040
2006-04-26,14757181439
2006-04-27,15101030240
2006-04-28,15461060160
2006-05-01,15060577439
2006-05-02,14983717120
2006-05-03,15007988800
2006-05-04,15003943520
2006-05-05,15101030240
2006-05-08,15141483040
2006-05-09,15121256640
2006-05-10,15173845280
2006-05-11,14971581280
2006-05-12,14785498399
2006-05-15,14927083200
2006-05-16,14842132320
2006-05-17,14542781600
2006-05-18,14336472320
2006-05-19,14518509920
2006-05-22,14445694880
2006-05-23,14360744000
2006-05-24,14567053280
2006-05-25,14514464640
2006-05-26,14542781600
2006-05-30,14364789280
2006-05-31,14449740160
2006-06-01,14696502240
2006-06-02,14797634240
2006-06-05,14510419359
2006-06-06,14538736320
2006-06-07,14611551359
2006-06-08,14676275840
2006-06-09,14656049439
2006-06-12,14571098560
2006-06-13,14308155359
2006-06-14,14073529120
2006-06-15,14360744000
2006-06-16,14227249760
2006-06-19,14134208320
2006-06-20,14158480000
2006-06-21,14207023359
2006-06-22,14182751680
2006-06-23,14085664960
2006-06-26,14235340320
2006-06-27,14118027200
2006-06-28,14190842240
2006-06-29,14437604320
2006-06-30,14406870400
2006-07-03,14503777600
2006-07-05,14293812000
2006-07-06,14330152200
2006-07-07,14297849799
2006-07-10,14346303400
2006-07-11,14217093800
2006-07-12,14152488999
2006-07-13,13978863599
2006-07-14,14108073200
2006-07-17,14164602400
2006-07-18,14350341200
2006-07-19,14766234600
2006-07-20,14754121200
2006-07-21,14653176200
2006-07-24,14810650400
2006-07-25,14830839399
2006-07-26,14834877200
2006-07-27,14729894399
2006-07-28,15052918400
2006-07-31,14899482000
2006-08-01,14984275800
2006-08-02,15044842800
2006-08-03,15258846200
2006-08-04,15250770600
2006-08-07,15198279200
2006-08-08,15073107400
2006-08-09,14871217400
2006-08-10,15000427000
2006-08-11,14927746600
2006-08-14,14855066200
2006-08-15,15133674399
2006-08-16,15161938999
2006-08-17,15028691600
2006-08-18,14911595400
2006-08-21,14871217400
2006-08-22,15000427000
2006-08-23,14947935600
2006-08-24,15121561000
2006-08-25,14855066200
2006-08-28,14960048999
2006-08-29,14899482000
2006-08-30,14923708800
2006-08-31,14855066200
2006-09-01,14814688200
2006-09-05,14838915000
2006-09-06,14806612600
2006-09-07,14673365200
2006-09-08,14786423599
2006-09-11,14842952800
2006-09-12,15129636600
2006-09-13,15028691600
2006-09-14,15040805000
2006-09-15,15048880600
2006-09-18,15069069600
2006-09-19,15056956200
2006-09-20,15153863400
2006-09-21,15004464799
2006-09-22,15000427000
2006-09-25,15178090200
2006-09-26,15125598800
2006-09-27,15125598800
2006-09-28,15198279200
2006-09-29,15117523200
2006-10-02,14977852379
2006-10-03,15058313580
2006-10-04,15263489640
2006-10-05,15142797840
2006-10-06,15066359700
2006-10-09,15102567240
2006-10-10,15006013799
2006-10-11,15034175219
2006-10-12,14969806260
2006-10-13,14893368120
2006-10-16,14623823100
2006-10-17,15038198280
2006-10-18,15203143740
2006-10-19,15118659480
2006-10-20,15042221340
2006-10-23,15247397400
2006-10-24,15110613360
2006-10-25,15118659480
2006-10-26,15130728660
2006-10-27,14977852379
2006-10-30,14989921560
2006-10-31,14941644840
2006-11-01,14981875440
2006-11-02,14865206700
2006-11-03,14776699379
2006-11-06,14857160580
2006-11-07,14897391180
2006-11-08,14909460360
2006-11-09,14768653260
2006-11-10,14889345060
2006-11-13,14885322000
2006-11-14,14833022219
2006-11-15,14792791620
2006-11-16,14969806260
2006-11-17,14841068340
2006-11-20,14889345060
2006-11-21,14885322000
2006-11-22,14889345060
2006-11-24,14643938400
2006-11-27,14519223540
2006-11-28,14515200480
2006-11-29,14627846160
2006-11-30,14523246600
2006-12-01,14535315780
2006-12-04,14607730860
2006-12-05,14603707799
2006-12-06,14575546379
2006-12-07,14531292719
2006-12-08,14454854580
2006-12-11,14656007580
2006-12-12,14808883860
2006-12-13,14837045280
2006-12-14,14997967680
2006-12-15,15231305160
2006-12-18,15118659480
2006-12-19,15146820900
2006-12-20,15239351280
2006-12-21,15183028440
2006-12-22,15166936200
2006-12-26,15376135320
2006-12-27,15529011600
2006-12-28,15424412040
2006-12-29,15299697180
2007-01-03,15131186250
2007-01-04,15019781250
2007-01-05,14848695000
2007-01-08,14968057499
2007-01-09,15043653750
2007-01-10,14960100000
2007-01-11,14976015000
2007-01-12,14956121250
2007-01-16,14932248750
2007-01-17,14916333750
2007-01-18,14904397500
2007-01-19,15071505000
2007-01-22,14960100000
2007-01-23,15031717500
2007-01-24,15107313750
2007-01-25,15059568750
2007-01-26,15119250000
2007-01-29,15019781250
2007-01-30,15135165000
2007-01-31,15186888750
2007-02-01,15270442500
2007-02-02,15425613750
2007-02-05,15425613750
2007-02-06,15556912500
2007-02-07,15668317500
2007-02-08,15640466250
2007-02-09,15537018749
2007-02-12,15473358750
2007-02-13,15505188750
2007-02-14,15664338749
2007-02-15,15632508750
2007-02-16,15716062500
2007-02-20,15815531250
2007-02-21,15827467500
2007-02-22,15831446250
2007-02-23,15548955000
2007-02-26,15465401249
2007-02-27,15047632500
2007-02-28,15007845000
2007-03-01,14987951250
2007-03-02,14960100000
2007-03-05,14709438750
2007-03-06,14900418750
2007-03-07,14749226250
2007-03-08,14972036250
2007-03-09,15095377500
2007-03-12,14987951250
2007-03-13,14590076250
2007-03-14,14590076250
2007-03-15,14665672500
2007-03-16,14677608750
2007-03-19,14904397500
2007-03-20,15131186250
2007-03-21,15445507500
2007-03-22,15294315000
2007-03-23,15338081249
2007-03-26,15270442500
2007-03-27,15178931250
2007-03-28,14888482500
2007-03-29,15007845000
2007-03-30,14908376250
2007-04-02,14576233100
2007-04-03,14807539650
2007-04-04,14717369300
2007-04-05,14744812450
2007-04-09,14717369300
2007-04-10,14791857849
2007-04-11,14682085250
2007-04-12,14642880750
2007-04-13,14721289749
2007-04-16,15125096100
2007-04-17,14254756200
2007-04-18,14325324300
2007-04-19,14207710800
2007-04-20,14403733300
2007-04-23,14403733300
2007-04-24,14258676649
2007-04-25,14293960700
2007-04-26,14144983600
2007-04-27,14152824500
2007-04-30,13988165600
2007-05-01,13999926950
2007-05-02,14148904050
2007-05-03,14211631250
2007-05-04,14246915300
2007-05-07,14329244749
2007-05-08,14325324300
2007-05-09,14439017350
2007-05-10,14301801599
2007-05-11,14364528800
2007-05-14,14207710800
2007-05-15,14160665399
2007-05-16,14321403850
2007-05-17,14391971950
2007-05-18,14439017350
2007-05-21,14344926550
2007-05-22,14297881150
2007-05-23,14235153950
2007-05-24,13976404250
2007-05-25,14003847400
2007-05-29,13999926950
2007-05-30,14007767849
2007-05-31,13960722450
2007-06-01,14203790349
2007-06-04,14148904050
2007-06-05,14062654149
2007-06-06,13921517950
2007-06-07,13764699950
2007-06-08,13894074800
2007-06-11,13941120200
2007-06-12,13784302199
2007-06-13,14015608750
2007-06-14,14031290550
2007-06-15,14137142700
2007-06-18,14180267650
2007-06-19,14195949450
2007-06-20,13968563350
2007-06-21,13941120200
2007-06-22,13717654550
2007-06-25,13654927350
2007-06-26,13686290949
2007-06-27,13741177249
2007-06-28,13698052300
2007-06-29,13458904850
2007-07-02,13661203710
2007-07-03,13680669660
2007-07-05,13622271810
2007-07-06,13598912670
2007-07-09,13458757830
2007-07-10,13190127720
2007-07-11,13279671090
2007-07-12,13653417330
2007-07-13,13739067510
2007-07-16,13665096900
2007-07-17,14291900490
2007-07-18,14249075400
2007-07-19,14319152820
2007-07-20,14093347800
2007-07-23,14101134180
2007-07-24,13879222350
2007-07-25,14073881850
2007-07-26,13707921990
2007-07-27,13622271810
2007-07-30,13785785789
2007-07-31,13505476110
2007-08-01,13583339910
2007-08-02,13630058190
2007-08-03,12979895460
2007-08-06,13887008730
2007-08-07,14140066080
2007-08-08,13879222350
2007-08-09,13018827360
2007-08-10,12960429510
2007-08-13,12886458900
2007-08-14,12504926279
2007-08-15,12341412300
2007-08-16,13190127720
2007-08-17,13404253170
2007-08-20,13123943490
2007-08-21,13427612310
2007-08-22,13361428080
2007-08-23,13443185070
2007-08-24,13388680410
2007-08-27,13229059619
2007-08-28,12816381480
2007-08-29,13100584350
2007-08-30,12933177180
2007-08-31,12964322699
2007-09-04,12991575029
2007-09-05,12781342770
2007-09-06,12769663199
2007-09-07,12578896890
2007-09-10,12598362840
2007-09-11,12719051730
2007-09-12,12680119830
2007-09-13,12754090440
2007-09-14,12789129150
2007-09-17,12824167860
2007-09-18,13583339910
2007-09-19,13641737760
2007-09-20,13306923420
2007-09-21,13120050300
2007-09-24,12800808720
2007-09-25,12730731300
2007-09-26,12695692590
2007-09-27,12746304060
2007-09-28,12586683270
2007-10-01,12760071480
2007-10-02,12822296760
2007-10-03,12997305360
2007-10-04,13020639839
2007-10-05,13133423160
2007-10-08,12981749040
2007-10-09,13075086959
2007-10-10,12973970880
2007-10-11,12923412839
2007-10-12,12849520320
2007-10-15,12581173800
2007-10-16,11838359520
2007-10-17,11453340600
2007-10-18,11488342320
2007-10-19,11157770520
2007-10-22,11196661320
2007-10-23,11231663040
2007-10-24,11048876280
2007-10-25,10947760200
2007-10-26,11103323400
2007-10-29,11048876280
2007-10-30,11021652720
2007-10-31,11064432600
2007-11-01,10547184960
2007-11-02,10216613160
2007-11-05,10232169480
2007-11-06,10597743000
2007-11-07,9998824680
2007-11-08,10243836720
2007-11-09,10306062000
2007-11-12,10403289000
2007-11-13,10858311360
2007-11-14,10558852200
2007-11-15,10064939040
2007-11-16,9917154000
2007-11-19,9730478160
2007-11-20,9594360360
2007-11-21,9559358640
2007-11-23,9742145400
2007-11-26,9127670760
2007-11-27,9493244280
2007-11-28,10099940760
2007-11-29,9889930440
2007-11-30,10243836720
2007-12-03,9983268360
2007-12-04,9703254600
2007-12-05,9796592520
2007-12-06,10022159160
2007-12-07,9831594240
2007-12-10,10068828120
2007-12-11,9376571880
2007-12-12,9026554680
2007-12-13,9026554680
2007-12-14,8816544360
2007-12-17,8742651840
2007-12-18,8742651840
2007-12-19,8676537480
2007-12-20,8520974280
2007-12-21,9123781680
2007-12-24,9232675920
2007-12-26,9302679360
2007-12-27,9201563280
2007-12-28,9197674200
2007-12-31,9359387450
2008-01-02,9099958800
2008-01-03,9048073070
2008-01-04,8716802640
2008-01-07,8872459830
2008-01-08,8585092710
2008-01-09,8944301610
2008-01-10,9199739050
2008-01-11,9271580830
2008-01-14,9419255600
2008-01-15,8776670790
2008-01-16,8976231290
2008-01-17,8529215770
2008-01-18,8421453100
2008-01-22,9479123750
2008-01-23,10169603080
2008-01-24,10025919520
2008-01-25,9989998630
2008-01-28,10209515180
2008-01-29,10257409700
2008-01-30,10221488810
2008-01-31,10433022940
2008-02-01,10544776820
2008-02-04,10393110840
2008-02-05,10137673400
2008-02-06,9974033790
2008-02-07,10101752510
2008-02-08,9838332650
2008-02-11,9606842470
2008-02-12,9997981050
2008-02-13,9898200800
2008-02-14,9622807310
2008-02-15,9714605140
2008-02-19,9455176490
2008-02-20,9347413820
2008-02-21,9191756630
2008-02-22,9558947950
2008-02-25,9682675460
2008-02-26,9670701830
2008-02-27,9770482080
2008-02-28,9383334710
2008-02-29,8800618050
2008-03-03,8628996020
2008-03-04,8533206980
2008-03-05,8477330039
2008-03-06,8181980500
2008-03-07,8357593740
2008-03-10,8333646480
2008-03-11,9091976380
2008-03-12,8724785060
2008-03-13,8936319190
2008-03-14,8477330039
2008-03-17,8505268509
2008-03-18,8920354350
2008-03-19,8784653210
2008-03-20,9367369870
2008-03-24,9606842470
2008-03-25,9582895210
2008-03-26,9083993960
2008-03-27,8828556520
2008-03-28,8732767480
2008-03-31,9145006550
2008-04-01,9786615210
2008-04-02,10140749860
2008-04-03,10174080180
2008-04-04,9882439880
2008-04-07,10015761160
2008-04-08,9903271330
2008-04-09,9761617470
2008-04-10,9990763420
2008-04-11,9836610690
2008-04-14,9257496380
2008-04-15,9469977170
2008-04-16,10082421800
2008-04-17,9878273590
2008-04-18,10282403720
2008-04-21,9653293930
2008-04-22,9632462480
2008-04-23,9561635550
2008-04-24,9894938750
2008-04-25,10140749860
2008-04-28,10086588090
2008-04-29,10061590350
2008-04-30,10053257770
2008-05-01,10669868690
2008-05-02,10615706920
2008-05-05,10544879990
2008-05-06,10578210310
2008-05-07,10149082440
2008-05-08,9990763420
2008-05-09,9994929710
2008-05-12,10240740820
2008-05-13,10082421800
2008-05-14,10269904850
2008-05-15,10453221610
2008-05-16,9882439880
2008-05-19,9861608430
2008-05-20,9590799580
2008-05-21,9399150240
2008-05-22,9399150240
2008-05-23,9111676230
2008-05-27,9145006550
2008-05-28,8190926140
2008-05-29,8332580000
2008-05-30,8111766630
2008-06-02,8007609380
2008-06-03,7807627459
2008-06-04,7615978120
2008-06-05,7645142150
2008-06-06,7207681700
2008-06-09,6936872849
2008-06-10,7024364940
2008-06-11,6545241590
2008-06-12,4991215420
2008-06-13,4887058170
2008-06-16,4916222200
2008-06-17,4749570600
2008-06-18,4637080770
2008-06-19,4728739150
2008-06-20,4803732370
2008-06-23,4582919000
2008-06-24,4741238020
2008-06-25,4720406570
2008-06-26,4670411090
2008-06-27,4641247060
2008-06-30,5393145420
2008-07-01,5584705230
2008-07-02,5461910480
2008-07-03,5452086900
2008-07-07,5196673820
2008-07-08,5653470290
2008-07-09,5172114870
2008-07-10,5024761170
2008-07-11,4833201360
2008-07-14,4307639830
2008-07-15,4111168229
2008-07-16,4784083460
2008-07-17,5289997830
2008-07-18,5579793440
2008-07-21,5648558500
2008-07-22,5889236210
2008-07-23,5948177690
2008-07-24,5496293010
2008-07-25,5481557640
2008-07-28,5211409190
2008-07-29,5623999550
2008-07-30,5511028380
2008-07-31,5181938450
2008-08-01,5388233630
2008-08-04,5152467710
2008-08-05,5363674680
2008-08-06,5648558500
2008-08-07,5309644990
2008-08-08,5864677260
2008-08-11,6169208240
2008-08-12,5771353250
2008-08-13,5437351530
2008-08-14,5609264180
2008-08-15,5761529670
2008-08-18,5476645850
2008-08-19,5235968140
2008-08-20,5358762890
2008-08-21,5172114870
2008-08-22,5633823130
2008-08-25,5344027520
2008-08-26,5456998690
2008-08-27,5530675540
2008-08-28,5751706090
2008-08-29,5899059790
2008-09-02,6188855400
2008-09-03,6242885090
2008-09-04,5854853680
2008-09-05,6370591630
2008-09-08,6748799460
2008-09-09,6459003850
2008-09-10,6169208240
2008-09-11,6287091200
2008-09-12,6567063230
2008-09-15,6085707810
2008-09-16,6203590770
2008-09-17,5903971580
2008-09-18,6478651010
2008-09-19,7308743520
2008-09-22,6630916500
2008-09-23,6444268480
2008-09-24,6508121750
2008-09-25,6876506000
2008-09-26,7220331300
2008-09-29,4813554200
2008-09-30,5878193340
2008-10-01,6759430030
2008-10-02,6503428310
2008-10-03,6178503050
2008-10-06,5804346690
2008-10-07,5223419710
2008-10-08,4430799000
2008-10-09,3160636620
2008-10-10,3342791690
2008-10-13,3820333360
2008-10-14,5892962670
2008-10-15,5124957510
2008-10-16,5193881050
2008-10-17,4962494880
2008-10-20,4795109140
2008-10-21,5390805450
2008-10-22,5292343250
2008-10-23,4957571770
2008-10-24,4982187320
2008-10-27,4883725120
2008-10-28,5838808460
2008-10-29,5981578650
2008-10-30,6055425300
2008-10-31,6109579510
2008-11-03,6281888360
2008-11-04,6690506490
2008-11-05,6173579940
2008-11-06,5710807600
2008-11-07,5533575640
2008-11-10,5366189900
2008-11-11,5415421000
2008-11-12,4731108710
2008-11-13,5262804590
2008-11-14,4726185600
2008-11-17,4603107850
2008-11-18,4672031390
2008-11-19,3790794700
2008-11-20,3401869010
2008-11-21,3086789970
2008-11-24,3992642209
2008-11-25,4273259480
2008-11-26,4435722110
2008-11-28,4617877180
2008-12-01,3569254750
2008-12-02,3913872450
2008-12-03,4027103980
2008-12-04,3943411110
2008-12-05,4130489290
2008-12-08,4347106130
2008-12-09,4145258620
2008-12-10,4253567040
2008-12-11,3923718670
2008-12-12,3938488000
2008-12-15,3800640920
2008-12-16,4273259480
2008-12-17,4100950630
2008-12-18,4036950199
2008-12-19,3972949770
2008-12-22,3677563170
2008-12-23,3702178720
2008-12-24,3899103120
2008-12-26,3790794700
2008-12-29,3761256040
2008-12-30,4007411540
2008-12-31,4198766760
2009-01-02,4371251310
2009-01-05,4179054240
2009-01-06,4282544969
2009-01-07,3917863350
2009-01-08,3957288389
2009-01-09,3735522540
2009-01-12,3434906610
2009-01-13,3646816200
2009-01-14,3415194090
2009-01-15,3065296860
2009-01-16,3109650030
2009-01-20,2873099790
2009-01-21,3296918970
2009-01-22,3469403520
2009-01-23,3755235060
2009-01-26,3696097500
2009-01-27,3878438310
2009-01-28,4302257490
2009-01-29,3853797660
2009-01-30,3587678640
2009-02-02,3508828560
2009-02-03,3316631490
2009-02-04,3415194090
2009-02-05,3582750510
2009-02-06,4174126110
2009-02-09,4450101390
2009-02-10,3267350190
2009-02-11,3523612950
2009-02-12,3656672460
2009-02-13,3474331650
2009-02-17,2991374910
2009-02-18,3045584340
2009-02-19,2641477680
2009-02-20,2991374910
2009-02-23,3025871820
2009-02-24,3548253600
2009-02-25,3819300750
2009-02-26,3967144650
2009-02-27,3454619130
2009-03-02,3277206450
2009-03-03,3183571980
2009-03-04,3198356370
2009-03-05,2759752800
2009-03-06,2641477680
2009-03-09,2986446780
2009-03-10,3405337830
2009-03-11,3464475390
2009-03-12,3922791480
2009-03-13,3794660100
2009-03-16,3888294570
2009-03-17,4080491639
2009-03-18,4430388870
2009-03-19,4036138469
2009-03-20,3681313110
2009-03-23,4504310820
2009-03-24,4238191800
2009-03-25,4218479280
2009-03-26,4292401230
2009-03-27,4100204160
2009-03-30,3587678640
2009-03-31,4540069210
2009-04-01,4816973050
2009-04-02,4880430180
2009-04-03,4926580819
2009-04-06,4580451020
2009-04-07,4297778350
2009-04-08,3790121310
2009-04-09,4759284750
