,Adjusted Close
2008-06-12,38.1676194766803
2008-06-13,38.2664062565023
2008-06-16,37.9520846843414
2008-06-17,38.616650294053
2008-06-18,38.3472318036294
2008-06-19,37.2066935275027
2008-06-20,36.9731975024689
2008-06-23,37.2605772255874
2008-06-24,36.5151860687487
2008-06-25,36.560089150486
2008-06-26,35.7428530628677
2008-06-27,34.7909077300375
2008-06-30,34.4406636924868
2008-07-01,35.6979499811304
2008-07-02,37.4940732506212
2008-07-03,37.1258679803756
2008-07-07,36.1020777167659
2008-07-08,36.6409146976131
2008-07-09,35.9224653898168
2008-07-10,36.461302370664
2008-07-11,36.0841164840709
2008-07-14,36.8295076409096
2008-07-15,36.2816900437149
2008-07-16,36.1110583331133
2008-07-17,37.4671314015789
2008-07-18,36.0481940186811
2008-07-21,34.404741227097
2008-07-22,35.1052293021984
2008-07-23,35.868581691732
2008-07-24,36.5960116158758
2008-07-25,36.4972248360538
2008-07-28,35.9583878552066
2008-07-29,36.5511085341386
2008-07-30,36.5690697668335
2008-07-31,36.4074186725793
2008-08-01,36.0122715532913
2008-08-04,36.658875930308
2008-08-05,38.3023287218921
2008-08-06,38.1047551622481
2008-08-07,36.7217402447402
2008-08-08,37.0719842822909
2008-08-11,37.3324221563671
2008-08-12,37.8622785208669
2008-08-13,37.9880071497312
2008-08-14,38.5268441305785
2008-08-15,38.3921348853667
2008-08-18,37.4671314015789
2008-08-19,37.2426159928925
2008-08-20,37.5299957160111
2008-08-21,37.5928600304432
2008-08-22,37.7365498920025
2008-08-25,36.8295076409096
2008-08-26,37.5030538669687
2008-08-27,37.2560869174137
2008-08-28,37.4990027219948
2008-08-29,37.3730463788787
2008-09-02,37.3460557339252
2008-09-03,37.3280619706229
2008-09-04,36.2214455275314
2008-09-05,36.2034517642291
2008-09-08,36.3294081073452
2008-09-09,35.5196887587417
2008-09-10,35.717620155067
2008-09-11,36.8782178880654
2008-09-12,36.7522615449493
2008-09-15,35.7895952082762
2008-09-16,37.2560869174137
2008-09-17,35.2317885459049
2008-09-18,37.8048966981339
2008-09-19,37.4270276687856
2008-09-22,35.9155515513923
2008-09-23,35.89755778809
2008-09-24,35.537682522044
2008-09-25,36.2484361724849
2008-09-26,35.1868041376491
2008-09-29,32.6316897487224
2008-09-30,32.667677275327
2008-10-01,33.0815338312799
2008-10-02,32.487739642304
2008-10-03,32.2358269560718
2008-10-06,31.0752292230734
2008-10-07,29.914631490075
2008-10-08,28.9879526800065
2008-10-09,25.8210503388016
2008-10-10,24.3455617480129
2008-10-13,27.0536231250092
2008-10-14,27.3235295745437
2008-10-15,25.7220846406389
2008-10-16,25.5151563626625
2008-10-17,25.7760659305458
2008-10-20,26.5767883974982
2008-10-21,26.3428694745683
