,Adjusted Close
2000-01-03,2.10274844662962
2000-01-04,1.99477753348353
2000-01-05,1.93303725994419
2000-01-06,1.99477753348353
2000-01-07,1.99477753348353
2000-01-10,2.08783533707905
2000-01-11,2.01684893561836
2000-01-12,1.95928433275318
2000-01-13,2.04667515471949
2000-01-14,2.08216835544984
2000-01-18,2.04488558157342
2000-01-19,2.05234213634871
2000-01-20,2.03951686213522
2000-01-21,2.09350231870827
2000-01-24,2.13615381202288
2000-01-25,2.09529189185433
2000-01-26,2.10095887348355
2000-01-27,2.19968365870829
2000-01-28,2.06725524589927
2000-01-31,2.06367609960714
2000-02-01,2.04309600842736
2000-02-02,2.08962491022512
2000-02-03,2.11587198303411
2000-02-04,2.19401667707907
2000-02-07,2.192227103933
2000-02-08,2.2238428961802
2000-02-09,2.18864795764087
2000-02-10,2.14927734842738
2000-02-11,2.10095887348355
2000-02-14,2.12511811095546
2000-02-15,2.18864795764087
2000-02-16,2.12511811095546
2000-02-17,2.14569820213524
2000-02-18,2.10453801977568
2000-02-22,2.12899551943861
2000-02-23,2.17731399438244
2000-02-24,2.28170576123639
2000-02-25,2.34493734573079
2000-02-28,2.32823466303415
2000-02-29,2.34881475421393
2000-03-01,2.53522862359599
2000-03-02,2.54268517837127
2000-03-03,2.68435971910164
2000-03-06,2.64140996359601
2000-03-07,2.53164947730385
2000-03-08,2.52389466033756
2000-03-09,2.56863398898926
2000-03-10,2.61546115297803
2000-03-13,2.5408956052252
2000-03-14,2.40846719241619
2000-03-15,2.32465551674202
2000-03-16,2.41592374719147
2000-03-17,2.47378661224766
2000-03-20,2.39534365601169
2000-03-21,2.42338030196676
2000-03-22,2.52956164196678
2000-03-23,2.65274392685444
2000-03-24,2.71985291983198
2000-03-27,2.59309148865218
2000-03-28,2.71418593820277
2000-03-29,2.72343206612412
2000-03-30,2.6172507261241
2000-03-31,2.56326526955105
2000-04-03,2.45141694792182
2000-04-04,2.11945112932625
2000-04-05,2.32644508988809
2000-04-06,2.38430795494428
2000-04-07,2.33390164466337
2000-04-10,2.24621256050605
2000-04-11,2.09916930033748
2000-04-12,2.03951686213522
2000-04-13,2.04130643528129
2000-04-14,1.89575448606778
2000-04-17,1.81939936516889
2000-04-18,2.0150593624723
2000-04-19,1.92945811365205
2000-04-20,1.9518277779779
2000-04-24,1.94228338786554
2000-04-25,1.99835667977566
2000-04-26,2.12511811095546
2000-04-27,2.17164701275322
2000-04-28,2.14003122050603
2000-05-01,2.24621256050605
2000-05-02,2.15494433005659
2000-05-03,2.06725524589927
2000-05-04,2.08216835544984
2000-05-05,2.16985743960716
2000-05-08,2.15882173853974
2000-05-09,2.12124070247232
2000-05-10,1.96853046067453
2000-05-11,1.99835667977566
2000-05-12,2.09141448337119
2000-05-15,2.15673390320266
2000-05-16,2.22563246932627
2000-05-17,2.22772030466335
2000-05-18,2.2369664325847
