,Adjusted Close
2001-12-03,10.7017624602119
2001-12-04,10.6629879585445
2001-12-05,10.9033898688826
2001-12-06,10.8413506662147
2001-12-07,10.4536056495404
2001-12-10,8.68548837350534
2001-12-11,9.75566461952653
2001-12-12,9.30588040018429
2001-12-13,9.30588040018429
2001-12-14,9.29037059951732
2001-12-17,8.5303903668356
2001-12-18,8.91813538350995
2001-12-19,9.26710589851685
2001-12-20,8.92589028384343
2001-12-21,9.22833139684942
2001-12-24,9.99606652986463
2001-12-26,9.70138031719212
2001-12-27,10.0038214301981
2001-12-28,9.30588040018429
2001-12-31,9.38342940351916
2002-01-02,10.8568604668817
2002-01-03,11.4384779918932
2002-01-04,11.4850073938941
2002-01-07,11.0584878755523
2002-01-08,11.0119584735514
2002-01-09,10.7017624602119
2002-01-10,10.5233997525417
2002-01-11,10.4691154502073
2002-01-14,11.3299093872244
2002-01-15,10.94216437055
2002-01-16,10.0329300818797
2002-01-17,10.7697233847677
2002-01-18,10.5424148126001
2002-01-22,10.8324291977795
2002-01-23,10.9108114640442
2002-01-24,10.5816059457325
2002-01-25,10.6678264386236
2002-01-28,10.7775616113942
2002-01-29,10.3464591469384
2002-01-30,10.2524004274208
2002-01-31,10.2288857475414
2002-02-01,10.2132092942885
2002-02-04,10.4953854528413
2002-02-05,10.3778120534443
2002-02-06,10.4013267333237
2002-02-07,10.338620920312
2002-02-08,10.5032236794678
2002-02-11,10.3464591469384
2002-02-12,10.4013267333237
2002-02-13,10.4248414132031
2002-02-14,10.4640325463354
2002-02-15,10.5345765859737
2002-02-19,10.5502530392266
2002-02-20,10.6207970788648
2002-02-21,10.6364735321178
2002-02-22,11.3811050616323
2002-02-25,11.3811050616323
2002-02-26,10.94216437055
2002-02-27,11.0518995433206
2002-02-28,11.1302818095853
2002-03-01,11.9924867384968
2002-03-04,12.2276335372909
2002-03-05,12.0708690047615
2002-03-06,12.0316778716291
2002-03-07,11.6397665403057
2002-03-08,11.3654286083793
2002-03-11,11.5300313675352
2002-03-12,11.9141044722321
2002-03-13,11.9376191521115
2002-03-14,12.1492512710262
2002-03-15,11.8357222059674
2002-03-18,11.8670751124733
2002-03-19,12.5411626023496
2002-03-20,11.9611338319909
2002-03-21,12.2119570840379
2002-03-22,12.1570894976526
2002-03-25,12.0003249651233
2002-03-26,12.4627803360849
2002-03-27,12.933073933673
2002-03-28,12.9565886135524
2002-04-01,13.3249852649965
2002-04-02,13.3641763981288
2002-04-03,13.1290295993347
2002-04-04,13.3641763981288
