,Jorion Hyperpar.
2006-01-04,-0.007518680115042572
2006-01-05,0.00015660601869337334
2006-01-06,-0.0013812797336849984
2006-01-09,0.002358181333866345
2006-01-10,-0.007244871132919703
2006-01-11,-0.0008812610693728071
2006-01-12,-0.007646231580444371
2006-01-13,0.0021163474432072784
2006-01-17,-0.009060248309682595
2006-01-18,-3.9129918022763545e-05
2006-01-19,-0.0021477263861295896
2006-01-20,-0.01858693753220965
2006-01-23,-0.004753863173749758
2006-01-24,0.005754518635431832
2006-01-25,0.009216107399179881
2006-01-26,0.006033271471803792
2006-01-27,0.00238792700692742
2006-01-30,-0.007901966372368674
2006-01-31,-0.0037553812825423974
2006-02-01,-0.002060325663599225
2006-02-02,-0.009064570868465183
2006-02-03,-0.005836840982631745
2006-02-06,0.005336996275413234
2006-02-07,-0.0006030170402185897
2006-02-08,0.003686011489181112
2006-02-09,0.0031148945462120717
2006-02-10,0.001645725986747507
2006-02-13,-0.004669493039607187
2006-02-14,0.009291312381053815
2006-02-15,0.004503057450383911
2006-02-16,0.008202130973708543
2006-02-17,0.0007815893254081731
2006-02-21,-0.0022057869466255123
2006-02-22,0.012901450450614504
2006-02-23,0.002508269377514937
2006-02-24,0.0058396772683000225
2006-02-27,0.003292698856667825
2006-02-28,-0.008179829691613951
2006-03-01,0.004926553520593647
2006-03-02,-0.008671891283777874
2006-03-03,0.001701467590936217
2006-03-06,-0.0006270121397836535
2006-03-07,0.009562602272546645
2006-03-08,0.009044108277485408
2006-03-09,0.0020829139369855356
2006-03-10,0.01202132025612432
2006-03-13,-0.002669278390684835
2006-03-14,-0.01873932364145716
2006-03-15,-0.00020313130883068328
2006-03-16,-0.0029939810766151185
2006-03-17,-0.0028129189384082675
2006-03-20,0.0006046278155149278
2006-03-21,-0.003687837627249369
2006-03-22,0.008041554753719182
2006-03-23,-0.011015608734651728
2006-03-24,0.002207089568791208
2006-03-27,-0.005473296568225888
2006-03-28,-0.013630770956101823
2006-03-29,0.0020885201689613622
2006-03-30,-0.0036697253898594663
2006-03-31,-0.0006461308658891579
2006-04-03,0.003847166714817422
2006-04-04,0.007276841612937259
2006-04-05,-0.0009046577279765355
2006-04-06,-0.004621864625592033
2006-04-07,-0.00668137975677059
2006-04-10,-0.0018249398521340047
2006-04-11,-0.007404964824703219
2006-04-12,0.0009780500463445977
2006-04-13,0.0018000409395941528
2006-04-17,-0.007920125146060355
2006-04-18,0.0032340735707555106
2006-04-19,0.005937135660854506
2006-04-20,0.004143145104593327
2006-04-21,0.006748022185631463
2006-04-24,0.00445035762617684
2006-04-25,0.006439944307529084
2006-04-26,0.013036441978866872
2006-04-27,0.016486367590989197
2006-04-28,0.007004206607801869
2006-05-01,-0.010111298860091981
2006-05-02,0.004553444088441475
2006-05-03,-0.022639506004501073
2006-05-04,0.00026882367901969774
2006-05-05,0.002183212526655205
2006-05-08,0.004591018243437611
2006-05-09,0.0024079422276476053
2006-05-10,-0.001987195435399937
2006-05-11,-0.01131545797514182
2006-05-12,-0.010929504713625884
2006-05-15,0.009110925971173123
2006-05-16,0.006146777041289362
2006-05-17,-0.015817955900156663
2006-05-18,-0.008334091203675476
2006-05-19,-0.007769411622133555
2006-05-22,0.001493435992293899
2006-05-23,0.0023092290996389445
2006-05-24,0.005753956010209126
2006-05-25,0.00831815938928709
2006-05-26,0.0017898196170730858
2006-05-30,-0.013662332916694976
2006-05-31,-0.00012329306172109795
2006-06-01,0.004883483898611809
2006-06-02,0.0006886636945292058
2006-06-05,-0.012663727774790664
2006-06-06,-0.000201279808368501
2006-06-07,0.0015481609586061825
2006-06-08,0.016086167609040393
2006-06-09,-0.004451596106836484
2006-06-12,-0.00593758532447301
2006-06-13,-0.015288201049497145
2006-06-14,0.002652843029989415
2006-06-15,0.013483773262778406
2006-06-16,-0.003594670456493144
2006-06-19,-0.004536141254757476
2006-06-20,0.006100469498147902
2006-06-21,0.004689795841984567
2006-06-22,0.0025145232154078867
2006-06-23,-0.0023564833002061997
2006-06-26,0.0030999663414788257
2006-06-27,-0.003585979060745509
2006-06-28,0.003998980873334148
2006-06-29,0.02095002444566369
2006-06-30,-0.017699948976859073
2006-07-03,0.013568253265006876
2006-07-05,-0.0013716996182519992
2006-07-06,0.006218393417613224
2006-07-07,-0.003263410591574617
2006-07-10,0.007374247178067506
2006-07-11,0.002379611890461162
2006-07-12,-0.011138259131957349
2006-07-13,-0.007696924974782508
2006-07-14,-0.0010212774529218625
2006-07-17,-0.0006389897726572043
2006-07-18,0.001064078416202324
2006-07-19,0.028197430661158734
2006-07-20,-0.004073358187984984
2006-07-21,0.002391224360790468
2006-07-24,0.011284979865761163
2006-07-25,0.002984525250275348
2006-07-26,0.001355509245476309
2006-07-27,-0.0011378640321027275
2006-07-28,0.010276091600361857
2006-07-31,-0.004860627482390818
2006-08-01,-0.0014582649491053613
2006-08-02,0.01704981497743974
2006-08-03,0.005499970673216767
2006-08-04,0.00437499694229586
2006-08-07,-0.0002975994048778712
2006-08-08,0.0006875289665829829
2006-08-09,-0.005948599834673757
2006-08-10,0.004383547243623437
2006-08-11,-7.765174839859554e-05
2006-08-14,-0.006471838274561971
2006-08-15,0.01188198221352927
2006-08-16,-0.0017873256011314918
2006-08-17,-0.000520806399075692
2006-08-18,0.006578010503414623
2006-08-21,0.0036464787667614225
2006-08-22,0.0027562397208410324
2006-08-23,-0.002343131101196059
2006-08-24,0.0038748490752361156
2006-08-25,-0.005361354175295246
2006-08-28,0.0001903405849205101
2006-08-29,0.00010132738133171709
2006-08-30,-0.0007531345103858961
2006-08-31,-0.0033140699228042677
2006-09-01,0.003114891984869157
2006-09-05,-0.0001577701125397978
2006-09-06,-0.003741191897121142
2006-09-07,-0.0003418043636615487
2006-09-08,-0.001634295125030236
2006-09-11,-0.004409689332892394
2006-09-12,0.005202392467136556
2006-09-13,-0.003228996661945249
2006-09-14,0.0003947662948939636
2006-09-15,-0.004897616139007776
2006-09-18,0.004317274137252373
2006-09-19,0.003681693108754239
2006-09-20,0.006702802705013955
2006-09-21,-0.001232663212682953
2006-09-22,0.002696917817307026
2006-09-25,0.008715890521772952
2006-09-26,0.008725855225370284
2006-09-27,-0.0003636889732417598
2006-09-28,0.0012805592111622965
2006-09-29,-0.0013702501012202426
2006-10-02,0.0006628026376065243
2006-10-03,0.009634656904413095
2006-10-04,0.010277846339922105
2006-10-05,-0.0025163749549070346
2006-10-06,-0.004908627887065856
2006-10-09,0.0016555985869005244
2006-10-10,0.0018155344586207633
2006-10-11,-0.009232391203601592
2006-10-12,0.0038615777389834896
2006-10-13,0.0015409677611800947
2006-10-16,-0.007630758667869499
2006-10-17,-0.0012346542560542817
2006-10-18,0.004806895101656874
2006-10-19,-0.006931701386283906
2006-10-20,0.005197692785872202
2006-10-23,0.003026044081820645
2006-10-24,-0.004444247607612328
2006-10-25,0.009599949817466922
2006-10-26,0.0042880933624446374
2006-10-27,-0.0062006644854453825
2006-10-30,0.0030783579091294556
2006-10-31,-0.0014852630572287217
2006-11-01,-0.005435535467815545
2006-11-02,0.0008369989610466883
2006-11-03,0.0023402045364085376
2006-11-06,0.011234199795040983
2006-11-07,0.0026333708743958907
2006-11-08,0.005953898642931716
2006-11-09,0.0018848449433091171
2006-11-10,0.001751217676979103
2006-11-13,-0.004526171228001525
2006-11-14,0.003733299684577679
2006-11-15,-0.002702434523491253
2006-11-16,-0.0014156880516914242
2006-11-17,0.0018691907213928358
2006-11-20,-0.0021310686622671997
2006-11-21,-3.0133430194512545e-05
2006-11-22,-0.0013393385940782215
2006-11-24,-0.0028021349766132863
2006-11-27,-0.008468371375845926
2006-11-28,0.009988881567762111
2006-11-29,0.009790851907007387
2006-11-30,-0.0005010446986664277
2006-12-01,-0.0026804047473484444
2006-12-04,-0.004568149610552213
2006-12-05,0.0027959277692515094
2006-12-06,-0.007227979443878736
2006-12-07,-0.004434772077906743
2006-12-08,-0.009135076092203848
2006-12-11,0.00860177823517669
2006-12-12,0.0057104792465218004
2006-12-13,0.006641953519801527
2006-12-14,0.0061098242390013255
2006-12-15,-0.0022600468217122338
2006-12-18,-0.0038014821512728
2006-12-19,0.005912827849881639
2006-12-20,-0.0025779663008765395
2006-12-21,-0.003370735214175988
2006-12-22,-0.004056068593573596
2006-12-26,0.007067432612037652
2006-12-27,0.004860339936249789
2006-12-28,0.00039096332615934067
2006-12-29,-0.005873557453609893
2007-01-03,-0.009921755426933167
2007-01-04,-0.0013422333726534948
2007-01-05,-0.004637124009003729
2007-01-08,0.0009463186986529859
2007-01-09,-0.001501541038480371
2007-01-10,-0.0008992968595434294
2007-01-11,-0.0030093200580897624
2007-01-12,0.007511028154171274
2007-01-16,-0.0025161988594703073
2007-01-17,0.002593600950140793
2007-01-18,-0.0015437193974939343
