,Log-Normal kappa=1
2006-02-01,0.007955209096692072
2006-03-01,0.017799595280154828
2006-04-03,0.008937630764185463
2006-05-01,0.0732775899476821
2006-06-01,0.011293795748614676
2006-07-03,0.011221224603995567
2006-08-01,0.020404689454252202
2006-09-01,0.014386080789149311
2006-10-02,0.006199305054062319
2006-11-01,0.010143092720008497
2006-12-01,0.07693117887650514
2007-01-03,0.010646672261787424
2007-02-01,0.07743465516837308
2007-03-01,0.08302471307316442
2007-04-02,0.0799169514928679
2007-05-01,0.0822276330111767
2007-06-01,0.07629722288884822
2007-07-02,0.09935076463826227
2007-08-01,0.08381412057893654
2007-09-04,0.10505559548936218
2007-10-01,0.01042822058113771
2007-11-01,0.02938060323276509
2007-12-03,0.07915592391924904
2008-01-02,0.14351189334656078
2008-02-01,0.16947271710202355
2008-03-03,0.08131299942858017
2008-04-01,0.07440957929535269
2008-05-01,0.009237222254793738
2008-06-02,0.17733215168206407
2008-07-01,0.01773885790777461
2008-08-01,0.19206473893887016
2008-09-02,0.09475768862190964
2008-10-01,0.10349756135953607
2008-11-03,0.12905562408397472
2008-12-01,0.0687566689967994
2009-01-02,0.13264987209587675
2009-02-02,0.128987641609962
2009-03-02,0.08556529454764261
2009-04-01,0.07201808374805921
2009-05-01,0.07996750976867996
2009-06-01,0.06534005107789713
2009-07-01,0.06748226983001099
2009-08-03,0.06868934778936102
2009-09-01,0.0852334161143545
2009-10-01,0.009424790248042634
2009-11-02,0.08363713824218413
2009-12-01,0.014096831086371157
2010-01-04,0.009273155097880612
2010-02-01,0.0757388478032855
2010-03-01,0.0802994862824139
2010-04-01,0.09111069682972645
2010-05-03,0.014809861110114321
2010-06-01,0.08305495731895596
2010-07-01,0.02222957318497323
2010-08-02,0.08476239762373289
2010-09-01,0.01743636464403115
2010-10-01,0.01701088092632036
2010-11-01,0.07990382766384123
2010-12-01,0.0734306958770132
2011-01-03,0.08166418988878292
2011-02-01,0.08385793200928293
2011-03-01,0.01842230491532134
2011-04-01,0.08081427081623338
2011-05-02,0.09063574508110443
2011-06-01,0.06907567118422737
2011-07-01,0.020179958845785433
2011-08-01,0.08015398248170674
2011-09-01,0.08162979955393806
2011-10-03,0.021797360830139986
2011-11-01,0.08128181253293312
2011-12-01,0.016896276299633063
2012-01-03,0.06846305504084223
2012-02-01,0.08161180223693261
2012-03-01,0.020384870901864496
2012-04-02,0.016105340421555873
2012-05-01,0.02868170462303867
2012-06-01,0.08196135805664126
2012-07-02,0.07110369011503206
2012-08-01,0.014030868254034753
2012-09-04,0.08586000383238573
2012-10-01,0.016676309088446955
2012-11-01,0.007181289703762039
2012-12-03,0.0122702274334646
2013-01-02,0.029854368507436075
2013-02-01,0.07672422121718965
2013-03-01,0.09998731018228858
2013-04-01,0.01327412082638356
2013-05-01,0.02013420372732544
2013-06-03,0.03136037852071542
2013-07-01,0.02108736830852826
2013-08-01,0.07794436004943973
2013-09-03,0.05434263988990475
2013-10-01,0.02825821213754719
2013-11-01,0.047038347076643026
