,Shrinkage
2006-02-01,0.036805985728952884
2006-03-01,0.26092709540188586
2006-04-03,0.14450205428425933
2006-05-01,0.13070951737448278
2006-06-01,0.10052019001902643
2006-07-03,0.1019431750122597
2006-08-01,0.14729759078267002
2006-09-01,0.0860453657645291
2006-10-02,0.061798100552097765
2006-11-01,0.09155237511406963
2006-12-01,0.016223390025083467
2007-01-03,0.05034703149478162
2007-02-01,0.04553274041317062
2007-03-01,0.12055815345271602
2007-04-02,0.11917165265052618
2007-05-01,0.06888126775743375
2007-06-01,0.12130510109626821
2007-07-02,0.3471800307343311
2007-08-01,0.20568962334287494
2007-09-04,0.20288633117263696
2007-10-01,0.0937874208150594
2007-11-01,0.22509508471548273
2007-12-03,0.04499528967559114
2008-01-02,0.8413760584251235
2008-02-01,0.6325261030800118
2008-03-03,0.2753515865975985
2008-04-01,0.26265831952055796
2008-05-01,0.08135283736503321
2008-06-02,0.4621775873827508
2008-07-01,0.1834999999999996
2008-08-01,0.552146784309286
2008-09-02,0.5433289679311613
2008-10-01,0.47656627014161224
2008-11-03,0.49391771767681236
2008-12-01,0.2904053365667456
2009-01-02,0.13005322155184773
2009-02-02,0.18366026282201142
2009-03-02,0.13515605638361758
2009-04-01,0.05582999999999999
2009-05-01,0.23759999999999998
2009-06-01,0.05705502287461988
2009-07-01,0.022697579303751395
2009-08-03,0.03941057921971512
2009-09-01,0.048157707381911025
2009-10-01,0.03953985468688368
2009-11-02,0.04942196975416036
2009-12-01,0.04650290291595215
2010-01-04,0.07645436390420614
2010-02-01,0.008150236194907713
2010-03-01,0.004542721408842577
2010-04-01,0.10800440143305165
2010-05-03,0.03174506290149466
2010-06-01,0.044719999999999975
2010-07-01,0.0058067144160540325
2010-08-02,0.04614987674712237
2010-09-01,0.03810493401416688
2010-10-01,0.02330340806650961
2010-11-01,0.1162070609723613
2010-12-01,0.2404943395229742
2011-01-03,0.235295721888774
2011-02-01,0.06188097237025699
2011-03-01,0.09518944089356464
2011-04-01,0.08118751318476172
2011-05-02,0.090327456772428
2011-06-01,0.05196553830444482
2011-07-01,0.055554080824308245
2011-08-01,0.03539941003063346
2011-09-01,0.15297000000000005
2011-10-03,0.06506512865572138
2011-11-01,0.13503606161219384
2011-12-01,0.023498681481615796
2012-01-03,0.11271560504174566
2012-02-01,0.1049575704031415
2012-03-01,0.03712729509897215
2012-04-02,0.0297472924067377
2012-05-01,0.03503005164625254
2012-06-01,0.16909160961565578
2012-07-02,0.035757712166275865
2012-08-01,0.07132393489846059
2012-09-04,0.16418854663473825
2012-10-01,0.06118825931479214
2012-11-01,0.05355405241468944
2012-12-03,0.017040413668462095
2013-01-02,0.09980023676282301
2013-02-01,0.0850285685979354
2013-03-01,0.229498036936918
2013-04-01,0.10104393439066978
2013-05-01,0.07350471365029354
2013-06-03,0.2251718256313458
2013-07-01,0.26622088272058986
2013-08-01,0.07883294693438778
2013-09-03,0.2721888061574166
2013-10-01,0.21987918557503128
2013-11-01,0.2828019872622821
2013-12-02,0.11081555521240764
2014-01-02,0.16272648114839056
2014-02-03,0.33581291349848025
2014-03-03,0.14235587377432868
2014-04-01,0.10441344810655023
2014-05-01,0.08076340344890527
2014-06-02,0.02011706685762857
2014-07-01,0.04248557543713748
2014-08-01,0.1389420708417728
2014-09-02,0.0946840840421998
2014-10-01,0.06827517881189081
2014-11-03,0.12267054866359797
2014-12-01,0.1093590484465252
2015-01-02,0.1006145200808003
2015-02-02,0.12495352556486072
2015-03-02,0.4554499999999993
2015-04-01,0.040084266803441584
2015-05-01,0.5272626663450094
2015-06-01,0.6490699999999999
2015-07-01,0.6484630508853244
2015-08-03,0.40181110847472057
2015-09-01,0.309698895849462
2015-10-01,0.04574123506510658
2015-11-02,0.49896697876988105
2015-12-01,0.17940724945447972
2016-01-04,0.30353878807887985
2016-02-01,0.16414784773994312
2016-03-01,0.2753002330069021
2016-04-01,0.1792158711267379
2016-05-02,0.19070443934734235
2016-06-01,0.08489684870047312
2016-07-01,0.23006698484752774
2016-08-01,0.24743328528896807
2016-09-01,0.105338722475351
2016-10-03,0.15571598670769873
2016-11-01,0.1611789525551498
2016-12-01,0.18655648921878512
2017-01-03,0.21138757919902457
2017-02-01,0.2332955943250975
2017-03-01,0.1825378629105344
2017-04-03,0.2937094060666543
2017-05-01,0.18176961532234318
2017-06-01,0.240337260379612
2017-07-03,0.20122652450143647
2017-08-01,0.06823014811125949
2017-09-01,0.16082144748777924
2017-10-02,0.34809449070050263
2017-11-01,0.37423373684347583
2017-12-01,0.06139570794741504
2018-01-02,0.1267913656601475
2018-02-01,0.09073637632959988
2018-03-01,0.16912832117984838
2018-04-02,0.12159156284197273
2018-05-01,0.06619731794910201
2018-06-01,0.10173507716831459
2018-07-02,0.19665384340344455
2018-08-01,0.1266218729392032
2018-09-04,0.08059789405488221
2018-10-01,0.07273831601005859
2018-11-01,0.12250989960646691
2018-12-03,0.20402540321352425
2019-01-02,0.15878124396066834
2019-02-01,0.09411435979406266
2019-03-01,0.12427060211950819
2019-04-01,0.15942656738127048
2019-05-01,0.13115377347938695
2019-06-03,0.19046868918173523
2019-07-01,0.12232538691094695
2019-08-01,0.18023907668685618
2019-09-03,0.326921353110019
2019-10-01,0.1321909283502134
2019-11-01,0.19544275582309775
2019-12-02,0.0903995355395053
2020-01-02,0.409130171047944
2020-02-03,0.3320053434163643
2020-03-02,0.16808855789240146
2020-04-01,0.3636836696144069
2020-05-01,0.053941709951035643
2020-06-01,0.19880158510593943
2020-07-01,0.12117941758110314
2020-08-03,0.019398328138365298
2020-09-01,0.04036617251640666
2020-10-01,0.0786540536977992
2020-11-02,0.3395555516168677
2020-12-01,0.31702844254842555
2021-01-04,0.32787323212051994
2021-02-01,0.1855544439765432
2021-03-01,0.18214099158282812
2021-04-01,0.3190786608707798
2021-05-03,0.020600550249327026
2021-06-01,0.3023906730072229
2021-07-01,0.20343542394877884
2021-08-02,0.03873009245832015
2021-09-01,0.13700430952959686
2021-10-01,0.11104122753943392
2021-11-01,0.08041086379979517
2021-12-01,0.166530249602605
2022-01-03,0.16939646941101183
2022-02-01,0.18395072360226916
2022-03-01,0.3724833939937011
2022-04-01,0.2738752950568091
2022-05-02,0.11953265882148577
2022-06-01,0.05706159684138756
2022-07-01,0.06715569983609108
2022-08-01,0.1662471651451427
2022-09-01,0.23570633421189083
2022-10-03,0.0730965030393479
2022-11-01,0.050796303021968914
2022-12-01,0.03034341279012936
2023-01-03,0.04677865913307083
2023-02-01,0.045268549213067756
2023-03-01,0.1987131817847714
2023-04-03,0.14999397276654158
2023-05-01,0.15343029808599265
2023-06-01,0.15393
