,Log-Normal kappa=2
2006-01-04,0.0005651120284108327
2006-01-05,-0.0007213732442447781
2006-01-06,0.005721844704689473
2006-01-09,0.0008605772105711851
2006-01-10,4.90325838588036e-06
2006-01-11,0.004726410357243846
2006-01-12,-0.006663110083389121
2006-01-13,0.0016208412637698825
2006-01-17,-0.0037713251199951604
2006-01-18,-0.0043790321826220795
2006-01-19,0.0011592793033286426
2006-01-20,-0.01858070077474079
2006-01-23,0.0013160223717238657
2006-01-24,-0.0013111911701940901
2006-01-25,-0.00014167996756975175
2006-01-26,0.003086884264647015
2006-01-27,0.008154835911606526
2006-01-30,0.0028885772389846487
2006-01-31,-0.004773726350004053
2006-02-01,0.0013232260157313748
2006-02-02,-0.005765573303817662
2006-02-03,-0.006335584722627364
2006-02-06,-0.0007393368291744074
2006-02-07,-0.004820477852182499
2006-02-08,0.009847173463707426
2006-02-09,0.0001899137708892504
2006-02-10,0.0014058123323974683
2006-02-13,-0.0032857975157519113
2006-02-14,0.006377940842554594
2006-02-15,0.0041200566694827995
2006-02-16,0.00374026820218814
2006-02-17,-0.00040434122720316666
2006-02-21,-0.0019122010539615578
2006-02-22,0.0041409436066265634
2006-02-23,-0.0021132745148399056
2006-02-24,0.0020629102650456437
2006-02-27,0.0021483579057969427
2006-02-28,-0.006978993703520236
2006-03-01,0.005942961697161031
2006-03-02,-0.0032447422870429607
2006-03-03,0.00018674325448432666
2006-03-06,-0.002700356549171567
2006-03-07,0.002280582599944106
2006-03-08,0.0033472390824456485
2006-03-09,-0.004849658275488789
2006-03-10,0.006325707983396248
2006-03-13,0.0010365872257213995
2006-03-14,0.00450153080512498
2006-03-15,0.002338707180892692
2006-03-16,0.00240867887904482
2006-03-17,0.0009356419388495594
2006-03-20,0.0013242280685630714
2006-03-21,-0.0026329356187038766
2006-03-22,0.0037676641945875457
2006-03-23,-0.003969246558697012
2006-03-24,0.0006436903408772464
2006-03-27,-0.001300167954107956
2006-03-28,-0.007560947854510882
2006-03-29,0.0032395721035770185
2006-03-30,-0.00046536326994561734
2006-03-31,-0.0032819216548217946
2006-04-03,0.0018602967594864531
2006-04-04,0.004390842034034982
2006-04-05,0.0018899343158453182
2006-04-06,-0.00404250285624628
2006-04-07,-0.0085449173095167
2006-04-10,0.0013746011142830598
2006-04-11,-0.00439223446564535
2006-04-12,0.0003073370430334205
2006-04-13,0.0014283931035609667
2006-04-17,-0.0035127844328268734
2006-04-18,0.011703811160969201
2006-04-19,0.00012775236315382227
2006-04-20,-0.0005723507480632979
2006-04-21,0.0010568781319065944
2006-04-24,-0.0018005581825251639
2006-04-25,-0.0009170388320265705
2006-04-26,0.004499502056127823
2006-04-27,0.006609648034362422
2006-04-28,-0.000648781223996247
2006-05-01,-0.0023884656466824964
2006-05-02,0.005477595017477464
2006-05-03,-0.005913242247871566
2006-05-04,0.0019941781880390918
2006-05-05,0.008304791521343035
2006-05-08,-0.00012010406399454801
2006-05-09,0.0007040721499043599
2006-05-10,-0.0022360831981439013
2006-05-11,-0.009788694568341208
2006-05-12,-0.007433922677604917
2006-05-15,0.0063667835776846675
2006-05-16,7.316302587684418e-05
2006-05-17,-0.013952867680610138
2006-05-18,-0.0043028526585919295
2006-05-19,0.00024684316376342964
2006-05-22,0.00063664681760873
2006-05-23,-0.0010218120122788635
2006-05-24,0.0028058620701149947
2006-05-25,0.009586483289601794
2006-05-26,0.0032152854260655327
2006-05-30,-0.014281831482039003
2006-05-31,0.0034081610981134534
2006-06-01,0.007152184633647648
2006-06-02,0.0019168901524859114
2006-06-05,-0.012458790606891717
2006-06-06,0.0009794806940149649
2006-06-07,-0.004199662980642629
2006-06-08,0.0036135920413360983
2006-06-09,-0.0022925741548278974
2006-06-12,-0.008284391232079582
2006-06-13,-0.009595642114556584
2006-06-14,0.004358675850208466
2006-06-15,0.012825906515293922
2006-06-16,-0.002810388703639379
2006-06-19,-0.0059411708236010155
2006-06-20,0.0019941417454453873
2006-06-21,0.006266058613255572
2006-06-22,-0.00307252342376478
2006-06-23,-0.0034777693540604506
2006-06-26,0.00468821906889099
2006-06-27,-0.004013273002505263
2006-06-28,0.006839847005734508
2006-06-29,0.015468315250280007
2006-06-30,-0.007524442937830125
2006-07-03,0.009143101920367444
2006-07-05,-0.002901525000472514
2006-07-06,0.004254233102713589
2006-07-07,-0.004952584199500171
2006-07-10,0.003783430837261693
2006-07-11,0.0016492189632775877
2006-07-12,-0.009605828351933073
2006-07-13,-0.007768615669307179
2006-07-14,-0.0025314510495798672
2006-07-17,-0.002086223111414369
2006-07-18,0.004335966634019262
2006-07-19,0.015566499909509514
2006-07-20,-0.0055360960194815005
2006-07-21,7.147143465343698e-05
2006-07-24,0.01280872701972093
2006-07-25,0.0007399446639950451
2006-07-26,0.0014002307567356463
