,Log-Normal kappa=1
2006-01-04,0.0014903983484953493
2006-01-05,-0.0017552139095470985
2006-01-06,0.004703719990697692
2006-01-09,-0.00030740311268132395
2006-01-10,0.00032002955930722396
2006-01-11,0.005344486201324749
2006-01-12,-0.007347763815530521
2006-01-13,0.003436289966942977
2006-01-17,-0.005347984077559791
2006-01-18,-0.002222137901879531
2006-01-19,0.004063103172008423
2006-01-20,-0.020367309789089086
2006-01-23,0.0025142536971861193
2006-01-24,-0.003173226891900078
2006-01-25,-0.0005190718934176198
2006-01-26,0.004942469495256921
2006-01-27,0.011552304388528228
2006-01-30,0.003856882117757171
2006-01-31,-0.0044317838821670815
2006-02-01,0.00032512573010582237
2006-02-02,-0.00613140435076563
2006-02-03,-0.006149093928821582
2006-02-06,-0.0004428600726991335
2006-02-07,-0.006987179399075624
2006-02-08,0.010386359478727597
2006-02-09,0.000695144264053861
2006-02-10,-0.0007723200190284032
2006-02-13,-0.002730877575779156
2006-02-14,0.006372632555691389
2006-02-15,0.003923763481850526
2006-02-16,0.0025937469991076942
2006-02-17,-0.0005036508322276101
2006-02-21,-0.0023629787111702806
2006-02-22,0.005725805619372541
2006-02-23,-0.002823063309552482
2006-02-24,0.0013951837951150753
2006-02-27,0.0024598545781627018
2006-02-28,-0.009113105222643966
2006-03-01,0.004352268162804333
2006-03-02,-0.0028446462537626248
2006-03-03,0.0013707679167593138
2006-03-06,-0.0026739237825335184
2006-03-07,0.004556222587338712
2006-03-08,0.004029918412148664
2006-03-09,-0.004786761570062675
2006-03-10,0.007365394910595449
2006-03-13,0.0003737490415572663
2006-03-14,0.0032441942710777012
2006-03-15,0.0032626945554169976
2006-03-16,0.004612106298076271
2006-03-17,0.001186744557796148
2006-03-20,0.0024153733406541266
2006-03-21,-0.0027458341852933583
2006-03-22,0.0026486505191490282
2006-03-23,-0.004048632147932227
2006-03-24,-0.0005833826302346603
2006-03-27,-0.0029802196786572876
2006-03-28,-0.007536031803294769
2006-03-29,0.002618388792894503
2006-03-30,-0.0004720410101756448
2006-03-31,-0.0022969593096790757
2006-04-03,0.00199451971794982
2006-04-04,0.004725052139195044
2006-04-05,0.001035718532526145
2006-04-06,-0.0034416799409496043
2006-04-07,-0.009802881625250403
2006-04-10,0.000769042234236942
2006-04-11,-0.004159367878301757
2006-04-12,0.0013761146654089936
2006-04-13,-0.00037937142565943834
2006-04-17,-0.0027182107673276255
2006-04-18,0.011366201929799018
2006-04-19,0.0016478374767193793
2006-04-20,0.0010025157519098925
2006-04-21,0.002834350080659646
2006-04-24,-0.0012857509172330786
2006-04-25,-0.0018970863765187496
2006-04-26,0.003149353538885547
2006-04-27,0.004744304621226816
2006-04-28,-0.004363556363885894
2006-05-01,-0.0016806167860345994
2006-05-02,0.00519964621303932
2006-05-03,-0.007876158341940031
2006-05-04,0.0005429742925432551
2006-05-05,0.010709807067557996
2006-05-08,-0.0015072044313100964
2006-05-09,-1.260294815870184e-06
2006-05-10,4.847387609897328e-05
2006-05-11,-0.009091506896178374
2006-05-12,-0.00997167674171558
2006-05-15,0.007218122394453095
2006-05-16,0.0017060308886745023
2006-05-17,-0.016037956502357956
2006-05-18,-0.003882310772767407
2006-05-19,-0.0005043199311126433
2006-05-22,0.0017638629844076593
2006-05-23,-0.0013587153559935282
2006-05-24,0.004900774884930082
2006-05-25,0.011416514724198922
2006-05-26,0.0032101055085324115
2006-05-30,-0.015568347104446883
2006-05-31,0.002451340951366854
2006-06-01,0.006388100111251979
2006-06-02,0.002782177270091596
2006-06-05,-0.013331481424974008
2006-06-06,9.444143310879866e-06
2006-06-07,-0.0036851272778487382
2006-06-08,0.006223934720895708
2006-06-09,-0.004739425856645849
2006-06-12,-0.008791439182131558
2006-06-13,-0.012650617422374515
2006-06-14,0.004357447921085231
2006-06-15,0.013682198836755012
2006-06-16,-0.00392784492622518
2006-06-19,-0.006260566076043507
2006-06-20,0.0023369789837534927
2006-06-21,0.0069825479866118915
2006-06-22,-0.00319234388340675
2006-06-23,-0.003807172400808935
2006-06-26,0.005824585764655461
2006-06-27,-0.0033758885791902097
2006-06-28,0.007338453897811787
2006-06-29,0.016611095591758593
2006-06-30,-0.009649621095760574
2006-07-03,0.009977405345293323
2006-07-05,-0.0021239304192902887
2006-07-06,0.005231660686551055
2006-07-07,-0.004829803639847851
2006-07-10,0.005082902733973812
2006-07-11,0.00047839179615153895
2006-07-12,-0.009480455131534405
2006-07-13,-0.009656718559862216
2006-07-14,-0.0038383088571672633
2006-07-17,-0.003108086614608956
2006-07-18,0.00358208161723657
2006-07-19,0.018690350336400926
2006-07-20,-0.0039192761899249735
2006-07-21,0.002545705700609755
2006-07-24,0.014022716320829525
2006-07-25,0.003885924221974435
2006-07-26,0.0019676327596242064
2006-07-27,-0.0010970633854581941
2006-07-28,0.011900729188648726
2006-07-31,-0.0012285382353286578
2006-08-01,-9.526853783401251e-05
2006-08-02,0.006764174381975802
2006-08-03,0.0022845307506241825
2006-08-04,0.003345519575963751
2006-08-07,-7.27258574049949e-06
2006-08-08,-0.0002145560262928793
2006-08-09,-0.0034712367169400893
2006-08-10,0.004295660049492583
2006-08-11,-0.0013328042445490537
2006-08-14,0.0006386802568615895
2006-08-15,0.006353280649387824
2006-08-16,0.001163834328714904
2006-08-17,0.0020098353155527634
2006-08-18,0.008363534118698127
2006-08-21,0.001129790690629359
2006-08-22,-1.0051208549017081e-05
2006-08-23,-0.0017864501199962141
2006-08-24,0.005036827724972106
2006-08-25,-0.0009411233999726158
2006-08-28,0.003174750249086545
2006-08-29,-0.0006287494060125797
2006-08-30,-0.0014744613784134248
2006-08-31,-0.0033815325115994785
2006-09-01,0.004656103510669338
2006-09-05,-0.0009850143080955087
2006-09-06,-0.005303041264665911
2006-09-07,-0.002447536207433932
2006-09-08,0.0008976685912194046
2006-09-11,0.0005337799923377868
2006-09-12,0.003675409401729822
2006-09-13,0.001947856088930007
2006-09-14,0.00037610121880835647
2006-09-15,0.001052337134745882
2006-09-18,0.0050720336471297926
2006-09-19,0.0005288421128812766
2006-09-20,0.001648852048400096
2006-09-21,-0.0019972004872526586
2006-09-22,-0.0013686056057843762
2006-09-25,0.0073126005087856
2006-09-26,0.008721393363835463
2006-09-27,0.0023169393409197114
2006-09-28,0.0016042520280865054
