,Shrinkage
2006-01-04,-0.005304918150723012
2006-01-05,-0.0008276428451871828
2006-01-06,0.0008024596931474983
2006-01-09,0.0027686447177862838
2006-01-10,-0.005244309693599921
2006-01-11,0.0005365013867033849
2006-01-12,-0.008404762892304424
2006-01-13,0.005090043097513035
2006-01-17,-0.006437861886693375
2006-01-18,-0.0003928635151225598
2006-01-19,-0.0009943305780803794
2006-01-20,-0.017289188296843155
2006-01-23,-0.0028607334085029405
2006-01-24,0.00444621992249089
2006-01-25,0.0070366954371112525
2006-01-26,0.004922336580327891
2006-01-27,0.006360860658525245
2006-01-30,-0.004168657206980608
2006-01-31,-0.0032276194314807814
2006-02-01,-0.001546919867567848
2006-02-02,-0.007319627507327117
2006-02-03,-0.005571710912552403
2006-02-06,0.005474294413708631
2006-02-07,-0.00409227394985505
2006-02-08,0.0034406181910400183
2006-02-09,0.0017440866900221997
2006-02-10,0.00044510170247938704
2006-02-13,-0.003748384823235305
2006-02-14,0.007822649303856488
2006-02-15,0.004388943746952405
2006-02-16,0.00842032301252521
2006-02-17,0.0016552455304650882
2006-02-21,-0.0015113334329312081
2006-02-22,0.010863786620484973
2006-02-23,0.00034692156934795055
2006-02-24,0.005731819818591139
2006-02-27,0.0013594939770813315
2006-02-28,-0.009833446188682536
2006-03-01,0.006068906662955355
2006-03-02,-0.007169715175973494
2006-03-03,0.001682249952705749
2006-03-06,-0.002036889740427895
2006-03-07,0.008434615341685764
2006-03-08,0.0074725135560606715
2006-03-09,0.0002757234211128525
2006-03-10,0.01109927989034886
2006-03-13,-0.0015569242320264377
2006-03-14,-0.013396523656494883
2006-03-15,0.0003791895537086967
2006-03-16,-0.0009578825232346005
2006-03-17,-0.003012420054699713
2006-03-20,-9.799404413990603e-05
2006-03-21,-0.0035062722721889337
2006-03-22,0.00787126123776554
2006-03-23,-0.00931141757899834
2006-03-24,0.002032508362780526
2006-03-27,-0.004483953885391837
2006-03-28,-0.013062010709352244
2006-03-29,0.0020983178887051526
2006-03-30,-0.0038842950080723573
2006-03-31,-0.0010602664305167481
2006-04-03,0.0036867486798953133
2006-04-04,0.007909044180951874
2006-04-05,-4.577516865164511e-05
2006-04-06,-0.004552074381670496
2006-04-07,-0.0072334414662664935
2006-04-10,-0.0010177049439649356
2006-04-11,-0.006579583392438234
2006-04-12,0.0004664638259942838
2006-04-13,0.0017000583555236493
2006-04-17,-0.006722882812521062
2006-04-18,0.005051196039335183
2006-04-19,0.006129288898295807
2006-04-20,0.0034928121096854557
2006-04-21,0.007782464126831676
2006-04-24,0.0035011881284022052
2006-04-25,0.005169962493988942
2006-04-26,0.011261463181345
2006-04-27,0.015326079618194804
2006-04-28,0.0078566525079002
2006-05-01,-0.009384009113072996
2006-05-02,0.006227491890567732
2006-05-03,-0.02040524621352798
2006-05-04,0.0003326716876813317
2006-05-05,0.0036962824656489477
2006-05-08,0.002794106008760557
2006-05-09,0.0019443724981019006
2006-05-10,-0.0006969949554549401
2006-05-11,-0.010685902263562348
2006-05-12,-0.011750164031323698
2006-05-15,0.007585251362915938
2006-05-16,0.005128890055722654
2006-05-17,-0.017585087863761804
2006-05-18,-0.008018409808307873
2006-05-19,-0.005237230958812244
2006-05-22,0.0017956898964708015
2006-05-23,0.0011800182076811456
2006-05-24,0.004601677718769603
2006-05-25,0.009955191424486138
2006-05-26,0.0022417025507134323
2006-05-30,-0.014594729828317696
2006-05-31,0.0014202141868774703
2006-06-01,0.004810312178272656
2006-06-02,0.0016585276189001776
2006-06-05,-0.01378282899340324
2006-06-06,0.0004285921255163599
2006-06-07,-0.0014165390719525597
2006-06-08,0.015159595300645434
2006-06-09,-0.005042514620978564
2006-06-12,-0.006371857203970897
2006-06-13,-0.01626089584455649
2006-06-14,0.004323440780972279
2006-06-15,0.014241737268987486
2006-06-16,-0.0037476251331201916
2006-06-19,-0.006493556568086887
2006-06-20,0.005248549787789144
2006-06-21,0.005301559460395131
2006-06-22,0.0020497023348774717
2006-06-23,-0.0018153223496174087
2006-06-26,0.003980710319847838
2006-06-27,-0.0016208626981188369
2006-06-28,0.006142366950183069
2006-06-29,0.020360304696318447
2006-06-30,-0.01704591296306692
2006-07-03,0.013191765444483477
2006-07-05,-0.0008724677587482643
2006-07-06,0.007400789594916151
2006-07-07,-0.003722436562091768
2006-07-10,0.006981157884590415
2006-07-11,0.00396457613795817
2006-07-12,-0.009889122296014935
2006-07-13,-0.0061610551968967345
2006-07-14,-0.00046222138044180704
2006-07-17,-0.0019416618159603626
2006-07-18,0.0015563585289528783
2006-07-19,0.024837234329710182
2006-07-20,-0.004077974270070497
2006-07-21,0.0006896215386935616
2006-07-24,0.012793540994240307
2006-07-25,0.003069931370495999
2006-07-26,0.0023423074685670134
2006-07-27,-0.0014393128052684113
2006-07-28,0.009746037811922986
2006-07-31,-0.0034327317814309873
2006-08-01,-0.0007633411187700803
2006-08-02,0.016658304680246403
2006-08-03,0.005695532776427106
2006-08-04,0.003721262550337769
2006-08-07,0.00014863136893972535
2006-08-08,0.000981049982266849
2006-08-09,-0.004877458618372693
2006-08-10,0.004645210921746841
2006-08-11,0.0002655191133857545
2006-08-14,-0.006068433021044212
2006-08-15,0.009752544189855938
2006-08-16,-0.002303773678623275
2006-08-17,-8.677824709125273e-05
2006-08-18,0.006074611414467277
2006-08-21,0.00394140642031897
2006-08-22,0.0028145627221568955
2006-08-23,-0.0024421877884625233
2006-08-24,0.004085808890961755
2006-08-25,-0.004654347112033347
2006-08-28,3.9854272903001034e-05
2006-08-29,-0.00018073537060848586
2006-08-30,-0.0007868782599826899
2006-08-31,-0.0029111165169026267
2006-09-01,0.0028172476107552464
2006-09-05,3.693361120237588e-06
2006-09-06,-0.005395485094121277
2006-09-07,0.000765094903334462
2006-09-08,-0.0034297652909468642
2006-09-11,-0.005563284993508397
2006-09-12,0.0035703854047016265
2006-09-13,-0.003382531082557266
2006-09-14,-0.0005128269336672254
2006-09-15,-0.0037783858515188394
2006-09-18,0.00572132664813102
2006-09-19,0.002126059105198922
2006-09-20,0.003958228534847199
2006-09-21,0.00037007015596043127
2006-09-22,0.002469753932329331
2006-09-25,0.0078971662564718
2006-09-26,0.009581779321552984
2006-09-27,0.0012950960097706018
2006-09-28,0.000870426848935354
2006-09-29,-0.002123313116679775
2006-10-02,0.00045174525686443026
2006-10-03,0.005059005304530802
2006-10-04,0.012056618940613427
2006-10-05,-0.0003007261723812682
2006-10-06,-0.004272329175659555
2006-10-09,-0.000926616831818855
2006-10-10,0.002177662052191346
2006-10-11,-0.00857633775837433
2006-10-12,0.00464718210622175
2006-10-13,0.001812183596769344
2006-10-16,-0.003464420838581238
2006-10-17,-0.0018749544783652167
2006-10-18,0.005286294580053448
2006-10-19,-0.004416111249632938
2006-10-20,0.003955454682036128
2006-10-23,0.004198395082124454
2006-10-24,-0.004230678526121443
2006-10-25,0.009583034191902531
2006-10-26,0.005016908092454817
2006-10-27,-0.0047430912241843
2006-10-30,0.0017875908494114198
2006-10-31,-0.0010446934473086799
2006-11-01,-0.005391829553795348
2006-11-02,0.001287149904088133
2006-11-03,0.0032145456360251796
2006-11-06,0.010031708528240006
2006-11-07,0.0027696954933606526
2006-11-08,0.005988974527022567
2006-11-09,0.00225404700181793
2006-11-10,0.0009602110943015651
2006-11-13,-0.0044635921022241004
2006-11-14,0.002858963875149776
2006-11-15,-0.001896591118880743
2006-11-16,-0.0027063830326170377
2006-11-17,0.002631181630742019
2006-11-20,-0.002758435958576879
2006-11-21,0.00018631486109154397
2006-11-22,-0.0008235319330807637
2006-11-24,-0.003031807727041211
2006-11-27,-0.007980454797397903
2006-11-28,0.010275090752216387
2006-11-29,0.010112773671841442
2006-11-30,-0.00036785557001449095
2006-12-01,-0.0018650945400626464
2006-12-04,-0.0013044329288397103
2006-12-05,0.002505070318936607
2006-12-06,-0.006084832581184963
2006-12-07,-0.0039686592275213995
2006-12-08,-0.007083588707408059
2006-12-11,0.0067025689115147394
2006-12-12,0.004641936434459499
2006-12-13,0.0053019187186807894
2006-12-14,0.005584259031120415
2006-12-15,-0.0007731625311548754
2006-12-18,-0.003957718413202647
2006-12-19,0.006130326000367663
2006-12-20,-0.0025131775686020475
2006-12-21,-0.0038197929256251774
2006-12-22,-0.004239210364486324
2006-12-26,0.007021342142821584
2006-12-27,0.004988471793473966
2006-12-28,0.0007277855193574776
2006-12-29,-0.005598173138931919
2007-01-03,-0.008563207684554144
2007-01-04,-0.0030328439266452192
2007-01-05,-0.004398439952984649
2007-01-08,0.0006318748351706935
2007-01-09,-0.0021593121452608255
2007-01-10,0.0003904578614597398
2007-01-11,-0.0012422360268077122
2007-01-12,0.008259117398682157
2007-01-16,-0.003415477389544366
2007-01-17,0.0037037382839617485
2007-01-18,-0.001509205399768006
2007-01-19,0.010255674858257232
2007-01-22,-0.0031371976449974617
2007-01-23,0.0015839855126998739
2007-01-24,0.00029590798148384037
2007-01-25,-0.014414611083268152
2007-01-26,-0.003098539965578918
2007-01-29,-0.0065864329100376725
2007-01-30,0.008742791337386428
2007-01-31,0.004594430097848903
2007-02-01,0.007452533013356749
2007-02-02,0.0006717845007708649
2007-02-05,0.000685237741056028
2007-02-06,-0.0016583321327211862
2007-02-07,0.0006281570426963015
2007-02-08,0.0023959474992380787
2007-02-09,-0.00429974803320461
2007-02-12,-0.002919166929314742
2007-02-13,0.011242244656436487
2007-02-14,0.003953262050693503
2007-02-15,-0.0019781238532592497
2007-02-16,0.0018725036357895484
2007-02-20,-0.002267267326981491
2007-02-21,-0.0023552662418870485
2007-02-22,-0.0006671880450257245
2007-02-23,-0.005996969923824699
2007-02-26,-0.0018126945484368462
2007-02-27,-0.04374807614576613
2007-02-28,0.015890368489531227
2007-03-01,-0.005362118412444578
2007-03-02,-0.008296900414815605
2007-03-05,-0.00491380824679444
2007-03-06,0.013366380418130121
2007-03-07,-0.005670071228409439
2007-03-08,0.0032241647514100265
2007-03-09,-0.0014911230831327659
2007-03-12,-2.8062715348005674e-05
2007-03-13,-0.019843118030277992
2007-03-14,0.00653396144101665
2007-03-15,0.004729662946862863
2007-03-16,-0.007554620254702637
2007-03-19,0.01120851741607608
2007-03-20,0.00708254088235144
2007-03-21,0.015310227706902517
2007-03-22,0.00639792301510575
2007-03-23,0.0018673095421408406
2007-03-26,0.000815501517662895
2007-03-27,-0.0008077352633371897
2007-03-28,-0.009521939465065504
2007-03-29,0.006285155379321204
2007-03-30,-0.003872367046468114
2007-04-02,-0.0031772848490697917
2007-04-03,0.004744773599865102
2007-04-04,0.0021249811583266623
2007-04-05,4.790605991424875e-05
2007-04-09,-0.0004034834734890022
2007-04-10,0.004242190784066784
2007-04-11,-0.007535189715858497
2007-04-12,0.003479068325334184
2007-04-13,0.00029067935200889503
2007-04-16,0.009779963535132476
2007-04-17,0.0021726136387229074
2007-04-18,0.0015826586386959735
2007-04-19,-0.009019755267087164
2007-04-20,0.011220142975050435
2007-04-23,-0.006228332406692542
2007-04-24,-0.00309016793018812
2007-04-25,0.011487339723397664
2007-04-26,-0.003035625596174999
2007-04-27,-0.0005634838310237105
2007-04-30,0.0035793949591219785
2007-05-01,-0.005529287930627359
2007-05-02,-0.00241287673936194
2007-05-03,0.002431767988344613
2007-05-04,0.0019404140753413567
2007-05-07,0.0006847938574503452
2007-05-08,-0.0003721181233852707
2007-05-09,0.0005196257905466954
2007-05-10,-0.012721102389852844
2007-05-11,0.01041624755199424
2007-05-14,-0.00033281021237899146
2007-05-15,0.0023644709064090034
2007-05-16,0.009536050030233549
2007-05-17,0.0017665862772003858
2007-05-18,0.007278324934647503
2007-05-21,-0.00011608638182233494
2007-05-22,-0.003534288684620382
2007-05-23,0.0007485954222118089
2007-05-24,-0.005626368086813012
2007-05-25,0.006240798403422982
2007-05-29,0.00036527883168150624
2007-05-30,0.007582587506533181
2007-05-31,-0.005505381155646001
2007-06-01,0.004124976722947663
2007-06-04,-0.0011173304403861203
2007-06-05,-7.281034158401657e-05
2007-06-06,-0.00636068680636168
2007-06-07,-0.015014906159151773
2007-06-08,0.010302128097913562
2007-06-11,0.00039804370484099736
2007-06-12,-0.011799410391857777
2007-06-13,0.012004880844900322
2007-06-14,0.004462490433400088
2007-06-15,0.005885405671323376
2007-06-18,-0.0030969038506826227
2007-06-19,0.00256963588203365
2007-06-20,-0.01587632905977647
2007-06-21,0.005488451758466957
2007-06-22,-0.01830688109662264
2007-06-25,-0.0016166761087471411
2007-06-26,-0.0025827863941583293
2007-06-27,0.011090946274134626
2007-06-28,-0.00041273478539581186
2007-06-29,-0.0012504404682146103
2007-07-02,0.009350254164174775
2007-07-03,0.006647501743203844
2007-07-05,-0.0019712272672331123
2007-07-06,0.0062822164328536715
2007-07-09,0.006750447791108756
2007-07-10,-0.00922740984280647
2007-07-11,0.010509937092382555
2007-07-12,0.024938000392033234
2007-07-13,0.0009887383114787478
2007-07-16,-0.004778571716521429
2007-07-17,-0.0048145854873687
2007-07-18,0.008959863037423464
2007-07-19,0.0022282421067220965
2007-07-20,-0.010595382679144595
2007-07-23,0.007990609867083076
2007-07-24,-0.02374540510132188
2007-07-25,0.014103564745652908
2007-07-26,-0.030844063876492814
2007-07-27,-0.015160229080305489
2007-07-30,0.00800003210161194
2007-07-31,-0.011822297224863023
2007-08-01,0.006653765507806933
2007-08-02,-0.002794889257083359
2007-08-03,-0.026542442618623527
2007-08-06,0.017468612965482567
2007-08-07,0.013896431729891164
2007-08-08,0.022901442646790775
2007-08-09,-0.029021427858093123
2007-08-10,0.01057110036827031
2007-08-13,-0.012852186207763525
2007-08-14,-0.006343923015460273
2007-08-15,-0.009354874485225966
2007-08-16,0.0016019574071220357
2007-08-17,0.03431055302630057
2007-08-20,-0.000827588254933752
2007-08-21,-0.005756786564224138
