,Value-Weighted
2006-12-07,-0.0030764945659577537
2006-12-08,0.004016836252264639
2006-12-11,0.003277028444275511
2006-12-12,0.0009494081441198415
2006-12-13,0.0047818940152074794
2006-12-14,0.011729914517279944
2006-12-15,0.004108401613862425
2006-12-18,0.0005062767865222478
2006-12-19,0.004677397131772692
2006-12-20,-0.002763004764204337
2006-12-21,-0.004290576298517601
2006-12-22,-0.005983210076702941
2006-12-26,0.007214999768926859
2006-12-27,0.006982129454543313
2006-12-28,-0.0009922191082587706
2006-12-29,-0.00485133428724114
2007-01-03,0.00028901479486408664
2007-01-04,-0.000963220380116263
2007-01-05,-0.0036865562284480696
2007-01-08,0.00011171304588697152
2007-01-09,-0.002324946910159152
2007-01-10,-0.0032814665128669982
2007-01-11,0.00724706486044136
2007-01-12,0.00877966214915163
2007-01-16,-0.0025775641923445427
2007-01-17,-0.0008666087746466407
2007-01-18,-0.0005705710854770427
2007-01-19,0.003670017956081421
2007-01-22,-0.006078066962706237
2007-01-23,-0.0017269116151251928
2007-01-24,0.008374090902356194
2007-01-25,-0.014868382120172424
2007-01-26,-0.0005478753806859471
2007-01-29,-0.0042608625476262835
2007-01-30,0.003424619520579924
2007-01-31,0.005389207403573087
2007-02-01,0.00547046393201651
2007-02-02,0.0005839876615796219
2007-02-05,-0.0016003937923538124
2007-02-06,-0.002479130652081888
2007-02-07,-0.0020341344449569683
2007-02-08,-0.0010610565399520387
2007-02-09,-0.00711075492802349
2007-02-12,-0.0024826001382139214
2007-02-13,0.006962339086601886
2007-02-14,0.006481694037066655
2007-02-15,-0.0006768399702670951
2007-02-16,-0.0037927878943901684
2007-02-20,0.0027034994401906307
2007-02-21,-0.0020190430183670916
2007-02-22,-0.0020409883331346684
2007-02-23,-0.004837478775651878
2007-02-26,0.0013979628559800867
2007-02-27,-0.03683949708194583
2007-02-28,0.006189909430296926
2007-03-01,-0.002247142519820981
2007-03-02,-0.010850649174821455
2007-03-05,-0.007912843059356953
2007-03-06,0.012910362473806126
2007-03-07,-0.004474661740753999
2007-03-08,0.003438293479064099
2007-03-09,-0.003028462812764545
2007-03-12,0.0013476797060825187
2007-03-13,-0.020504495226896794
2007-03-14,0.008363004075182307
2007-03-15,0.0032588662196754896
2007-03-16,-0.005576266887741103
2007-03-19,0.01245676653830733
2007-03-20,0.007689938330276398
2007-03-21,0.018924464395891
2007-03-22,0.0025962057623318017
2007-03-23,-0.0006310825914696398
2007-03-26,0.002597417874137518
2007-03-27,-0.004209860960698496
2007-03-28,-0.007356165673964947
2007-03-29,0.0060242050252770464
2007-03-30,-0.0018795676086586885
2007-04-02,-0.0010029678269182821
2007-04-03,0.007062274590131873
2007-04-04,0.0030363636800565617
2007-04-05,0.0021242631375954966
2007-04-09,-0.00013594429577114665
2007-04-10,0.0028235613822033476
2007-04-11,-0.007287707545407866
2007-04-12,0.004414340949685405
2007-04-13,0.0026018561085777397
2007-04-16,0.010675723691441596
2007-04-17,0.001941396990915132
2007-04-18,-0.0011867946578790433
2007-04-19,-0.0006402418945222862
2007-04-20,0.01181618998595899
2007-04-23,-0.008771079094441008
2007-04-24,-0.0048522408457759595
2007-04-25,0.010516155415513444
2007-04-26,0.0008993747192186503
2007-04-27,0.0042694441191390405
2007-04-30,-0.0012487797681228058
2007-05-01,0.00333067927531768
2007-05-02,0.0009807098178040868
2007-05-03,0.005515680305928241
2007-05-04,-0.0005203290082129131
2007-05-07,0.0017626500368818267
2007-05-08,-0.002479666543767263
2007-05-09,0.0027736159799446273
2007-05-10,-0.014262237830310167
2007-05-11,0.008085454836160924
2007-05-14,-0.0004122826726569768
2007-05-15,0.00020051413206900276
2007-05-16,0.012180044485577041
2007-05-17,-0.0013067509961809222
2007-05-18,0.005435163944191418
2007-05-21,-0.0007109911512363647
2007-05-22,-0.002715657061022166
2007-05-23,-0.00012147289928054626
2007-05-24,-0.004719238617775629
2007-05-25,0.006132737367826656
2007-05-29,-0.001161290757139082
2007-05-30,0.008238956207745968
2007-05-31,-0.004690470282202426
2007-06-01,0.0036275884887021293
2007-06-04,0.0038558411573877556
2007-06-05,-0.004893548828337523
2007-06-06,-0.006605853159108835
2007-06-07,-0.017324766332104165
2007-06-08,0.011180591338745823
2007-06-11,1.4481832912846494e-05
2007-06-12,-0.012613067890009069
2007-06-13,0.014544256697830266
2007-06-14,0.004905350474854665
2007-06-15,0.004368766849695894
2007-06-18,-0.0024671735870071027
2007-06-19,0.0034504599400869275
2007-06-20,-0.01528592275877998
2007-06-21,0.004934951496338696
2007-06-22,-0.019338547225663187
2007-06-25,-0.0010909870607109626
2007-06-26,-0.0008727187554755043
2007-06-27,0.00987973250414367
2007-06-28,0.0011667336608438305
2007-06-29,-0.0007458544010559341
2007-07-02,0.007226265055014015
2007-07-03,0.00513047562916582
2007-07-05,-0.0032774924997264233
2007-07-06,0.003914520181534022
2007-07-09,0.003584015893018094
2007-07-10,-0.013260470667631946
2007-07-11,0.0081634311187018
2007-07-12,0.022307703920229363
2007-07-13,0.0013223238334631902
2007-07-16,-0.00020067974930102723
2007-07-17,-0.0005708586153131532
2007-07-18,0.0024497884031404425
2007-07-19,0.006025599400852951
2007-07-20,-0.010637932077014975
2007-07-23,0.009259166339736676
2007-07-24,-0.017817826555502188
2007-07-25,0.008225082639251705
2007-07-26,-0.026359984924327742
2007-07-27,-0.01701074134038431
2007-07-30,0.006166404051361807
2007-07-31,-0.010860975618732022
2007-08-01,0.00921677400716311
2007-08-02,0.003345220442823553
2007-08-03,-0.02573962527421621
2007-08-06,0.0246688516144641
2007-08-07,0.009792824557524013
2007-08-08,0.021257646976714603
2007-08-09,-0.032265910526243356
2007-08-10,-0.00019686184232587043
2007-08-13,-0.00854197919382049
2007-08-14,-0.012861095063650425
2007-08-15,-0.008939596233757754
2007-08-16,0.004452849410742258
2007-08-17,0.028509027754774534
2007-08-20,-0.002474252868823026
2007-08-21,-0.004439048809067479
2007-08-22,0.009005700832128885
2007-08-23,0.0009568310026079058
2007-08-24,0.013091800234054627
2007-08-27,-0.0074596894081586105
2007-08-28,-0.02338978095114578
2007-08-29,0.021608128809526235
2007-08-30,-0.0040511707053648835
2007-08-31,0.008266502621433436
2007-09-04,0.007921192472202335
2007-09-05,-0.007460537293908118
2007-09-06,0.003394964550344644
2007-09-07,-0.014021080878157777
2007-09-10,-0.0003669219183032413
2007-09-11,0.016042271013771592
2007-09-12,0.0026498377243294314
2007-09-13,0.009548674747137078
2007-09-14,0.0005268037670882434
2007-09-17,-0.0032413667605226365
2007-09-18,0.025246909301983603
2007-09-19,0.0026631196495263167
2007-09-20,-0.002485443951132417
2007-09-21,0.005439195187345854
2007-09-24,-0.004947282981479255
2007-09-25,0.0013452420946325188
2007-09-26,0.005609968836395413
2007-09-27,0.003661747881377882
2007-09-28,-0.0026451757276149
2007-10-01,0.009934355828045565
2007-10-02,-0.002989613686862916
2007-10-03,-0.00734542607952202
2007-10-04,0.0010153314890319347
2007-10-05,0.006240101677244022
2007-10-08,-0.0048043689235250904
2007-10-09,0.009118127655927444
2007-10-10,-0.0011050140837971937
2007-10-11,-0.00186792286956274
2007-10-12,0.0016259521589367513
2007-10-15,-0.00347030645999054
2007-10-16,-0.006174082650082197
2007-10-17,0.0033758697032586645
2007-10-18,-0.0033761176705696
2007-10-19,-0.02440817666847184
2007-10-22,-0.001125414652585166
2007-10-23,0.005895892878483321
2007-10-24,-9.603526767622614e-05
2007-10-25,-0.0013451152866775444
2007-10-26,0.02251536358012692
2007-10-29,0.005440582995780255
2007-10-30,-0.009112602516732115
2007-10-31,0.012493289023759223
2007-11-01,-0.02714430451446981
2007-11-02,-0.0023344370153165336
2007-11-05,-0.005998157165313868
2007-11-06,0.010010276179389856
2007-11-07,-0.03069047711472785
2007-11-08,-0.0014671507116735994
2007-11-09,-0.0147604831018345
2007-11-12,-0.005694520463046587
2007-11-13,0.03111315915738768
2007-11-14,-0.007336303677444257
2007-11-15,-0.015203117699874107
2007-11-16,0.009524209496302847
2007-11-19,-0.01759156701395359
2007-11-20,0.012220053241411807
2007-11-21,-0.01510880719947397
2007-11-23,0.011170412238129281
2007-11-26,-0.026206129871582818
2007-11-27,0.008200093267401107
2007-11-28,0.023477190687349044
2007-11-29,0.0019736575523247434
2007-11-30,0.006825002740453185
2007-12-03,-0.010346181978675395
2007-12-04,-0.00792109591748861
2007-12-05,0.019711617871516568
2007-12-06,0.01238065549193893
2007-12-07,-0.004240615749730868
2007-12-10,0.006129380290705775
2007-12-11,-0.010452439873064765
2007-12-12,0.011602458149086847
2007-12-13,0.006775427424110837
2007-12-14,-0.01165338727409702
2007-12-17,-0.013745816333666347
2007-12-18,0.007405942427826279
2007-12-19,-0.002158500993863509
2007-12-20,0.006525354372368413
2007-12-21,0.015016349002980555
2007-12-24,0.005380990132166913
2007-12-26,0.0028462571945790617
2007-12-27,-0.011742140433474536
2007-12-28,0.005425808469758841
2007-12-31,-0.012199625545934858
2008-01-02,-0.009717919001125903
2008-01-03,0.0018600005285627976
2008-01-04,-0.019708843083437642
2008-01-07,0.0017573753142672058
2008-01-08,-0.01988189066381505
2008-01-09,0.01601073865704065
2008-01-10,0.0034468675239674104
2008-01-11,-0.017915512334037265
2008-01-14,0.008666132288420144
2008-01-15,-0.020736954536090056
2008-01-16,-0.011515856918424336
2008-01-17,-0.019483436501014254
2008-01-18,-0.0012228738636957288
2008-01-22,-0.01450488126374901
2008-01-23,0.00715241320426717
2008-01-24,0.006121099726340275
2008-01-25,-0.018030408443911926
2008-01-28,0.012908430157772337
2008-01-29,0.0040432325479196505
2008-01-30,-0.000642383563669005
2008-01-31,0.01782604539030855
2008-02-01,-0.0060523115038270256
2008-02-04,-0.01177036295678373
2008-02-05,-0.030890998842283413
2008-02-06,-0.007965543668659755
2008-02-07,0.009374769992318495
2008-02-08,-0.009044210254971258
2008-02-11,0.0068897982394321424
2008-02-12,0.012073370821302415
2008-02-13,0.01432053758722935
2008-02-14,-0.011437502459040357
2008-02-15,0.0006188765795270575
2008-02-19,0.0008960723825219845
2008-02-20,0.001785913887825652
2008-02-21,-0.007739973833175799
2008-02-22,0.0037167390273748196
2008-02-25,0.01309925164512247
2008-02-26,0.006631836397739336
2008-02-27,-0.00224090072098365
2008-02-28,-0.007560914879980506
2008-02-29,-0.02553913817817692
2008-03-03,0.0013293299325051469
2008-03-04,-0.0003773768205829317
2008-03-05,0.006705380244406069
2008-03-06,-0.017009454762542845
2008-03-07,-0.009274235707985646
2008-03-10,-0.0073343878520051664
2008-03-11,0.039640096144655
2008-03-12,-0.005813001787203174
2008-03-13,0.004952181090668055
2008-03-14,-0.015270845693205417
2008-03-17,0.006371661298668548
2008-03-18,0.03456111011067125
2008-03-19,-0.02389647377520167
2008-03-20,0.02684704560680681
2008-03-24,0.0076222721816162995
2008-03-25,-0.007431090948846926
2008-03-26,-0.0032028940808533756
2008-03-27,-0.00839414994270598
2008-03-28,-0.006135025317969077
2008-03-31,0.006443611298649508
2008-04-01,0.03013542406054072
2008-04-02,-0.002407983340673186
2008-04-03,-7.470462929344508e-05
2008-04-04,-0.002811086820047881
2008-04-07,0.001098373087202499
2008-04-08,-0.002063491651257001
2008-04-09,-0.0040973953565154025
2008-04-10,0.0008599803809869003
2008-04-11,-0.02454518510776472
2008-04-14,-0.002837227335294729
2008-04-15,0.008191464875652534
2008-04-16,0.018798545794323614
2008-04-17,-5.704417927964013e-05
2008-04-18,0.010332179870982384
2008-04-21,-0.0005043562670088656
2008-04-22,0.0010378236447696383
2008-04-23,0.005982607612878904
2008-04-24,0.0025963912423793587
2008-04-25,-0.004852813139742023
2008-04-28,-0.006472287086104743
2008-04-29,-0.0006600704016973278
2008-04-30,0.00421804044158041
2008-05-01,0.005404999904340481
2008-05-02,-0.000411220829414133
2008-05-05,-0.005737859539723163
2008-05-06,0.003268189862798021
2008-05-07,-0.014906233647976788
2008-05-08,0.0035532078345327698
2008-05-09,-0.0044936393351447616
2008-05-12,0.009191638916953952
2008-05-13,-0.005402317702928661
2008-05-14,0.005380518475512308
2008-05-15,0.008708924655297398
2008-05-16,0.0013529034539729145
2008-05-19,0.0029575473877976235
2008-05-20,-0.013110560371743999
2008-05-21,-0.013277409543265919
2008-05-22,0.0012197578902991904
2008-05-23,-0.014311217338116718
2008-05-27,0.0017174709016433906
2008-05-28,0.0027612624128461657
2008-05-29,0.005071887456534114
2008-05-30,-0.002694710873271133
2008-06-02,-0.01061551896327625
2008-06-03,-0.008000891339223763
2008-06-04,-0.00048028210735475877
2008-06-05,0.025817328200330454
2008-06-06,-0.02409326407891215
2008-06-09,0.00856234899509378
2008-06-10,-0.001397190970091283
2008-06-11,-0.011380714499371433
2008-06-12,-0.002468814850691916
2008-06-13,0.010614298653959395
2008-06-16,-0.0018384472374154538
2008-06-17,-0.0001905231248284223
2008-06-18,-0.012999545920950331
2008-06-19,-0.003797455259506176
2008-06-20,-0.01771849146764393
2008-06-23,0.008238761345391235
2008-06-24,-0.0012722415319851932
2008-06-25,0.012047587932461199
2008-06-26,-0.024573287233417816
2008-06-27,-0.006387482809787409
2008-06-30,0.007131368738138849
2008-07-01,0.005247440384908376
2008-07-02,-0.013619546953790408
2008-07-03,0.007570552924025899
2008-07-07,-0.0009951995305029933
2008-07-08,0.00977264558148438
2008-07-09,-0.019536453164069233
2008-07-10,0.013789885846153729
2008-07-11,-0.012597464260789696
2008-07-14,-0.0007483880593782358
2008-07-15,-0.007887438929106459
2008-07-16,0.006451134964257054
2008-07-17,0.0006220484553388702
2008-07-18,-0.0037558507618710934
2008-07-21,-0.0005384186320384742
2008-07-22,0.005682951044870831
2008-07-23,0.001237223666652825
2008-07-24,-0.014840175263229703
2008-07-25,0.005914661810452362
2008-07-28,-0.018143872934891912
2008-07-29,0.01334171773440916
2008-07-30,0.020812020544393132
2008-07-31,-0.018533230502227424
2008-08-01,-0.009139457529241966
2008-08-04,-0.008357632468708904
2008-08-05,0.02629133239266895
2008-08-06,0.005517755366067605
2008-08-07,-0.01784403573807458
2008-08-08,0.020165581438097293
2008-08-11,0.0027737433087936395
2008-08-12,-0.012782493224795242
2008-08-13,-0.006502499477557827
2008-08-14,0.004835546459457009
2008-08-15,0.0043408882194646515
2008-08-18,-0.012354070350472226
2008-08-19,-0.005785295170710893
2008-08-20,0.008230884766432248
2008-08-21,0.004164656195837949
2008-08-22,0.01464426977014692
2008-08-25,-0.02058558956976354
2008-08-26,0.0025161873188529055
2008-08-27,0.007638729530814594
2008-08-28,0.01600131399074483
2008-08-29,-0.016150731930764953
2008-09-02,-0.0033712524836422703
2008-09-03,0.0055894282136444845
2008-09-04,-0.024951315073407452
2008-09-05,0.0005900623125679094
2008-09-08,0.022833021928283022
2008-09-09,-0.026150198891134256
2008-09-10,0.012736845882366994
2008-09-11,0.012360447851086911
2008-09-12,0.0010413832756440138
2008-09-15,-0.05036217451564988
2008-09-16,0.016043879603778666
2008-09-17,-0.0367017456556108
2008-09-18,0.037751507173796064
2008-09-19,0.029866023178950568
2008-09-22,-0.022973080934453233
2008-09-23,-0.015075371823640023
2008-09-24,0.0051308260127030415
2008-09-25,0.026779973804850064
2008-09-26,0.006562252642894536
2008-09-29,-0.08047249866945994
2008-09-30,0.05895967128337342
2008-10-01,-0.0012523343604103458
2008-10-02,-0.020509987399732137
2008-10-03,-0.014330986121748235
2008-10-06,-0.026993350646533566
2008-10-07,-0.06498364068624247
2008-10-08,-0.007147720573526663
2008-10-09,-0.07956906108669874
2008-10-10,-0.011553661606664902
2008-10-13,0.10323245723073145
2008-10-14,0.0017616598325278946
2008-10-15,-0.08660241302824653
2008-10-16,0.06268964623485197
2008-10-17,-0.016189659266526837
2008-10-20,0.049373742526845614
2008-10-21,-0.02843916902143822
2008-10-22,-0.06473190183685805
2008-10-23,0.03626375316565023
2008-10-24,-0.03393416780069379
2008-10-27,-0.03053371078865051
2008-10-28,0.1078445303965805
2008-10-29,-0.01450482857244142
2008-10-30,0.012032207111346772
2008-10-31,0.01628366632667354
2008-11-03,-0.0029006987457019136
2008-11-04,0.03202478385013082
2008-11-05,-0.050550213137894276
2008-11-06,-0.040926906081075846
2008-11-07,0.02997012379729025
2008-11-10,-0.0012461567567071028
2008-11-11,-0.009789780023091358
2008-11-12,-0.04548025052270569
2008-11-13,0.07426756686043674
2008-11-14,-0.037863169687681525
2008-11-17,-0.02138715161645944
2008-11-18,0.02078378485990159
2008-11-19,-0.05115290228079327
2008-11-20,-0.05833688541845378
2008-11-21,0.06412500765903087
2008-11-24,0.05272099067201147
2008-11-25,0.0063069732628768535
2008-11-26,0.027476741926075327
2008-11-28,-0.000741312203888366
2008-12-01,-0.08094303439863205
2008-12-02,0.032697985878558725
2008-12-03,0.022403628732346456
2008-12-04,-0.022740407231143362
2008-12-05,0.030173812436417535
2008-12-08,0.03231031708465244
2008-12-09,-0.028794356299287314
2008-12-10,0.0032867209122622015
2008-12-11,-0.016711123087090527
2008-12-12,0.003351665640306852
2008-12-15,-0.008941990032714845
2008-12-16,0.039492159235313226
2008-12-17,-0.016395104245529615
2008-12-18,-0.02374386286898604
2008-12-19,-0.009012310182867517
2008-12-22,-0.002431091997629852
2008-12-23,-0.006950576120017732
2008-12-24,0.005122753579427382
2008-12-26,0.006278111304215538
2008-12-29,0.000582664435651684
2008-12-30,0.01507450417959779
2008-12-31,0.01207691660116923
2009-01-02,0.024042701716794585
2009-01-05,-0.013790514908092027
2009-01-06,-0.005202997291819022
2009-01-07,-0.030184991578831463
2009-01-08,-0.006686546545689373
2009-01-09,-0.0159335805405404
2009-01-12,-0.01520523823219247
2009-01-13,0.014740171503792518
2009-01-14,-0.02748498851820977
2009-01-15,-0.00633374167387028
2009-01-16,0.0021849703008075755
2009-01-20,-0.04492250620055703
2009-01-21,0.03611849569523929
2009-01-22,-0.0212496791443586
2009-01-23,0.002104776874177431
2009-01-26,0.001326135031318708
2009-01-27,0.006350566200729691
2009-01-28,0.02758971292469305
2009-01-29,-0.03160210066540437
2009-01-30,-0.016220708876228097
2009-02-02,0.0033463599133436257
2009-02-03,0.02145176778901023
2009-02-04,-0.012588916534419134
2009-02-05,0.018889966984503365
2009-02-06,0.02110877159523367
2009-02-09,-0.009174755487880609
2009-02-10,-0.03777584410402507
2009-02-11,0.0026984731113845637
2009-02-12,0.007198900393675068
2009-02-13,-0.01075824785380017
2009-02-17,-0.027595821797264115
2009-02-18,0.007667508162238267
2009-02-19,0.0007542473135021802
2009-02-20,-0.009693744037226613
2009-02-23,-0.02999659436479361
2009-02-24,0.02471807420967281
2009-02-25,-0.008763587549938716
2009-02-26,-0.014124448750581931
2009-02-27,-0.01878839438808913
2009-03-02,-0.035643863969453175
2009-03-03,-0.007461296027251362
2009-03-04,0.023230663034824208
2009-03-05,-0.033027650499373826
2009-03-06,0.006972635724785037
2009-03-09,-0.016382843647318464
2009-03-10,0.043928526835641205
2009-03-11,0.0001479564163711397
2009-03-12,0.023328428127592032
2009-03-13,0.003695733926981478
2009-03-16,-0.0014177442426287208
2009-03-17,0.02508564379576865
2009-03-18,0.00522935938957993
2009-03-19,-0.006480709274082806
2009-03-20,-0.01174918695313406
2009-03-23,0.05650649881616111
2009-03-24,-0.013952472198527703
2009-03-25,0.008233895068777655
2009-03-26,0.01739289215586597
2009-03-27,-0.0158519519237935
2009-03-30,-0.02078847214150929
2009-03-31,0.0076267624863608
2009-04-01,0.021564645501373117
2009-04-02,0.014806877141083608
2009-04-03,0.001175752786982225
2009-04-06,-0.0063270143997177855
2009-04-07,-0.018480568164891683
2009-04-08,0.006164981623910527
2009-04-09,0.018026558973676294
2009-04-13,-0.007568863203887853
2009-04-14,-0.016661916284773894
2009-04-15,0.008347967688743841
2009-04-16,0.009967233339983896
2009-04-17,-0.0030092023143128404
2009-04-20,-0.02744298913952831
2009-04-21,0.015522306050250092
2009-04-22,-0.014156385853684767
2009-04-23,0.007253722958121608
