,Jorion Hyperpar.
2012-02-01,0.11654164554706194
2012-03-01,0.20630399089547546
2012-04-02,0.17741596667855672
2012-05-01,0.149516831913805
2012-06-01,0.11281373190703821
2012-07-02,0.0476259327405818
2012-08-01,0.08966471512306043
2012-09-04,0.15875618889936696
2012-10-01,0.05374592241104843
2012-11-01,0.08566663798736936
2012-12-03,0.03735105290978652
2013-01-02,0.22056201040217469
2013-02-01,0.36729276903365604
2013-03-01,0.35463048021119836
2013-04-01,0.2476609455232558
2013-05-01,0.24893402890886163
2013-06-03,0.4753218817757429
2013-07-01,0.4431225296782933
2013-08-01,0.4281494618262524
2013-09-03,0.6358208619906954
2013-10-01,0.6652500000000001
2013-11-01,0.40128003009579893
2013-12-02,0.1717775989834784
2014-01-02,0.4677144731530213
2014-02-03,0.47739249692972385
2014-03-03,0.08150323605099062
2014-04-01,0.14038361920779135
2014-05-01,0.05960144500467908
2014-06-02,0.27479537789088804
2014-07-01,0.28607341610416337
2014-08-01,0.34057681786382366
2014-09-02,0.33073856808603425
2014-10-01,0.11366921539603099
2014-11-03,0.30815771169948925
2014-12-01,0.5110995590424744
2015-01-02,0.1350244895203345
2015-02-02,0.21069000000000004
2015-03-02,0.44744228820403176
2015-04-01,0.2149047352497973
2015-05-01,0.24667967068518992
2015-06-01,0.8027753927446636
2015-07-01,0.2610802821545261
2015-08-03,0.1478778345692249
2015-09-01,0.07422829931542768
2015-10-01,0.63839
2015-11-02,0.5875084237202939
2015-12-01,0.45517
2016-01-04,0.04268730772690851
2016-02-01,0.12218753433993979
2016-03-01,0.13274692045180878
2016-04-01,0.08591947726418558
2016-05-02,0.07089388674816051
2016-06-01,0.09903971449596573
2016-07-01,0.22327030019642066
2016-08-01,0.07432111104861683
2016-09-01,0.7435447406747954
2016-10-03,0.30810841918069376
2016-11-01,0.27977662770346995
2016-12-01,0.47137304380610817
2017-01-03,0.5224771903364027
2017-02-01,0.17653000000000002
2017-03-01,0.690175712694314
2017-04-03,0.6439624550240408
2017-05-01,0.6869236405699128
2017-06-01,0.26613
2017-07-03,0.27670159415541706
2017-08-01,0.6978131424543974
2017-09-01,0.08816999999999897
2017-10-02,0.18115892671678974
2017-11-01,0.20894309227799343
2017-12-01,0.0204424196611931
2018-01-02,0.05926151449391373
2018-02-01,0.14812999999999998
2018-03-01,0.1279113647187066
2018-04-02,0.12396629733267327
2018-05-01,0.06356192141798543
2018-06-01,0.1014208991776571
2018-07-02,0.06571315166903033
2018-08-01,0.07121072404932824
2018-09-04,0.1547045496271316
2018-10-01,0.1926002693643978
2018-11-01,0.17129422616556203
2018-12-03,0.04394184396844711
2019-01-02,0.09079989502145674
2019-02-01,0.10706605051999632
2019-03-01,0.20411119747842377
2019-04-01,0.2590879319071308
2019-05-01,0.0833645930998495
2019-06-03,0.23667238894267
2019-07-01,0.19604227689311396
2019-08-01,0.23944848887275672
2019-09-03,0.1852932963502547
2019-10-01,0.5197750021153087
2019-11-01,0.6526993353274839
2019-12-02,0.19208116479413592
2020-01-02,0.33694921676116896
2020-02-03,0.03973889971950127
2020-03-02,0.146243066444196
2020-04-01,0.350296618205808
2020-05-01,0.10815843822569991
2020-06-01,0.2541673911419523
2020-07-01,0.4222416640277939
2020-08-03,0.22243450563949246
2020-09-01,0.14831685350461937
2020-10-01,0.27515886480223606
2020-11-02,0.2943457038019573
2020-12-01,0.18243379186976635
2021-01-04,0.22201078824037151
2021-02-01,0.417991115417411
2021-03-01,0.14538916448015982
2021-04-01,0.23904399307600768
2021-05-03,0.12420830338395504
2021-06-01,0.10568323028914331
2021-07-01,0.06944156636684005
2021-08-02,0.1622966209384693
2021-09-01,0.16985499987225028
2021-10-01,0.07215543720352766
2021-11-01,0.07027079386155476
2021-12-01,0.07360553529154348
2022-01-03,0.12461638632821734
2022-02-01,0.1813831706851563
2022-03-01,0.12480999999999996
2022-04-01,0.29089270166388237
2022-05-02,0.12941645247263425
2022-06-01,0.37831
2022-07-01,0.11543437053541775
2022-08-01,0.18485404391306892
2022-09-01,0.22557305630212468
2022-10-03,0.1574517604486575
2022-11-01,0.08748109465532
2022-12-01,0.08169835612835781
2023-01-03,0.13928999525134406
2023-02-01,0.15974854606788774
2023-03-01,0.18359561972555768
2023-04-03,0.1833890400067166
2023-05-01,0.19290252128101504
2023-06-01,0.1966140638440845
