,Black-Litterman
2015-12-01,0.0018001352647551289
2016-01-04,0.057744011085757455
2016-02-01,0.002048102133867604
2016-03-01,0.06232618032938073
2016-04-01,0.003913065419533564
2016-05-02,0.06225690904004464
2016-06-01,0.0025902511493234234
2016-07-01,0.06799801710552932
2016-08-01,0.06467701078005295
2016-09-01,0.0017854291534849798
2016-10-03,0.00453116245478169
2016-11-01,0.0013226990248156635
2016-12-01,0.05911338641029675
2017-01-03,0.060786785970258134
2017-02-01,0.05629898690026471
2017-03-01,0.002766372550393876
2017-04-03,0.0034871798873536454
2017-05-01,0.001171522815272115
2017-06-01,0.05503815371993666
2017-07-03,0.058014775707190686
2017-08-01,0.054693392265873456
2017-09-01,0.05461034137871121
2017-10-02,0.05569644163739106
2017-11-01,0.05642765415936653
2017-12-01,0.0018141171878361464
2018-01-02,0.003354496295816245
2018-02-01,0.0028836702189159007
2018-03-01,0.05293508271066842
2018-04-02,0.05695621482883201
2018-05-01,0.0021507662941391524
2018-06-01,0.051151209519845996
2018-07-02,0.0034990366309945176
2018-08-01,0.0026660235971267543
2018-09-04,0.0024783129217556335
2018-10-01,0.0469765708486871
2018-11-01,0.0038641119880967467
2018-12-03,0.0012415870327108953
2019-01-02,0.007059480441946531
2019-02-01,0.0021966021041001163
2019-03-01,0.002374769111801716
2019-04-01,0.1335189016025944
2019-05-01,0.0015147893686537038
2019-06-03,0.005091875364289275
2019-07-01,0.004890642368233257
2019-08-01,0.0009110253934945592
2019-09-03,0.04732191039086961
2019-10-01,0.0029758468910696667
2019-11-01,0.002472613414044096
2019-12-02,0.0012336778780156557
2020-01-02,0.044867862531936614
2020-02-03,0.04279978178974293
2020-03-02,0.002051232355612026
2020-04-01,0.044991946291640966
2020-05-01,0.006541404048862869
2020-06-01,0.040615313834953426
2020-07-01,0.03749524571613669
2020-08-03,0.0032877440435339356
2020-09-01,0.0051926090194229085
2020-10-01,0.004314805057182968
2020-11-02,0.03337000000000005
2020-12-01,0.03998996792837496
2021-01-04,0.06620227986568356
2021-02-01,0.002648877374973428
2021-03-01,0.0005030473618891258
2021-04-01,0.0018715221219551166
2021-05-03,0.0029608825786641285
2021-06-01,0.0353493497508195
2021-07-01,0.005021240881561761
2021-08-02,0.004277228940261935
2021-09-01,0.002665967867550134
2021-10-01,0.003054469405284869
2021-11-01,0.0038595409399906667
2021-12-01,0.057941626985213386
2022-01-03,0.03352397727419822
2022-02-01,0.03542574788220046
2022-03-01,0.033543923545893174
2022-04-01,0.0038527641334720718
2022-05-02,0.007207234606585244
2022-06-01,0.0023405277379552406
2022-07-01,0.04050988501667334
2022-08-01,0.041356299538240604
2022-09-01,0.037440000000000015
2022-10-03,0.039167063534174096
2022-11-01,0.0011959283496345875
2022-12-01,0.0015639136441314289
2023-01-03,0.043937518985433965
2023-02-01,0.10486932531518914
2023-03-01,0.04475408205788632
2023-04-03,0.005562573526381325
2023-05-01,0.0008311457983553282
2023-06-01,0.03864919484899547
