,Log-Normal kappa=2
2006-02-01,0.035231287167397506
2006-03-01,0.02293709982393088
2006-04-03,0.04054703561432143
2006-05-01,0.03188721587884312
2006-06-01,0.015212102253890577
2006-07-03,0.014591303414649169
2006-08-01,0.03265966351745754
2006-09-01,0.02990144909442792
2006-10-02,0.027690816402157547
2006-11-01,0.016470749060349774
2006-12-01,0.04205198740436295
2007-01-03,0.036745923435184555
2007-02-01,0.016921795250180047
2007-03-01,0.02825388440403421
2007-04-02,0.028936256378156465
2007-05-01,0.014338744618093544
2007-06-01,0.013578448548790574
2007-07-02,0.09564012996550605
2007-08-01,0.01971137904677789
2007-09-04,0.1100325596944873
2007-10-01,0.04083476906534209
2007-11-01,0.17597748743988648
2007-12-03,0.04673974519295504
2008-01-02,0.0725912153922636
2008-02-01,0.198073774035575
2008-03-03,0.06022693629331899
2008-04-01,0.021266523648872687
2008-05-01,0.059454645882579836
2008-06-02,0.04245512050942966
2008-07-01,0.039351752621285
2008-08-01,0.08806475160116341
2008-09-02,0.02308036546575015
2008-10-01,0.08365690952896424
2008-11-03,0.04203599885774109
2008-12-01,0.019418267867496116
2009-01-02,0.02501544010533443
2009-02-02,0.0467974103765508
2009-03-02,0.062020666594439416
2009-04-01,0.061626104531508435
2009-05-01,0.00923186441423188
2009-06-01,0.06536586361471447
2009-07-01,0.03368387551658013
2009-08-03,0.04394587543422333
2009-09-01,0.04831498756540542
2009-10-01,0.0475445938987572
2009-11-02,0.037004721506433025
2009-12-01,0.04421115272019392
2010-01-04,0.0795744760447116
2010-02-01,0.04085663336160916
2010-03-01,0.013798868092674787
2010-04-01,0.04639998267567008
2010-05-03,0.01467453725112364
2010-06-01,0.01269062183320075
2010-07-01,0.044324722330365926
2010-08-02,0.0516620523927345
2010-09-01,0.06601642464457295
2010-10-01,0.04268322960848027
2010-11-01,0.016267932836901876
2010-12-01,0.03442273595974159
2011-01-03,0.04275656200725539
2011-02-01,0.04826943439479935
2011-03-01,0.03594189621865385
2011-04-01,0.04165114774609483
2011-05-02,0.05782023026023872
2011-06-01,0.015509566081987135
2011-07-01,0.03221465798547789
2011-08-01,0.0552200242809994
2011-09-01,0.041885105064483154
2011-10-03,0.043945167279848756
2011-11-01,0.03950517935905676
2011-12-01,0.013554029513716937
2012-01-03,0.01588756172292104
2012-02-01,0.04973877459213728
2012-03-01,0.013653575715499949
2012-04-02,0.040274885457617975
2012-05-01,0.04807039291196716
2012-06-01,0.03484420708103726
2012-07-02,0.013375445865673982
2012-08-01,0.009093109457299024
2012-09-04,0.01922314459591877
2012-10-01,0.03969748329658632
2012-11-01,0.04453178835106803
2012-12-03,0.05840200743842545
2013-01-02,0.08369728362954143
2013-02-01,0.048005206798075586
2013-03-01,0.045535436760612454
2013-04-01,0.044613995865882126
2013-05-01,0.014598148005009328
2013-06-03,0.02625413201478738
2013-07-01,0.024080546993289105
2013-08-01,0.015808858826275543
2013-09-03,0.061682038059009195
2013-10-01,0.11921288249314058
2013-11-01,0.13240216033126903
2013-12-02,0.05933769185179431
2014-01-02,0.05522904042118689
2014-02-03,0.09166917759669911
2014-03-03,0.022297039115724344
2014-04-01,0.028808028374352306
2014-05-01,0.026525828547887237
2014-06-02,0.053979106598294684
2014-07-01,0.09060047069526875
2014-08-01,0.08810429758066712
2014-09-02,0.07771499351491079
2014-10-01,0.07049877491320863
2014-11-03,0.0714054481797329
2014-12-01,0.05213903813440511
2015-01-02,0.01811886432265631
2015-02-02,0.09172131612938264
2015-03-02,0.10508908861574277
2015-04-01,0.06033485469258819
2015-05-01,0.09346891044852129
2015-06-01,0.08827450340435936
2015-07-01,0.06086275741765224
2015-08-03,0.04627135683092781
2015-09-01,0.08867895168987507
2015-10-01,0.08141692470633057
2015-11-02,0.09567853726413317
2015-12-01,0.04645861106445254
2016-01-04,0.06051067350515365
2016-02-01,0.09316152196613692
2016-03-01,0.016856171698552115
2016-04-01,0.0424246351449115
2016-05-02,0.02590749792169007
2016-06-01,0.01538840785971365
2016-07-01,0.025901802650951187
2016-08-01,0.07912632380688783
2016-09-01,0.055554003201935154
2016-10-03,0.051279542800359734
2016-11-01,0.06330762571856331
2016-12-01,0.09260573533128968
2017-01-03,0.11281377808501468
2017-02-01,0.04845379961778538
2017-03-01,0.08502520557423068
2017-04-03,0.06408293102798271
2017-05-01,0.06809350048872907
2017-06-01,0.07847740261536362
2017-07-03,0.08531094502225844
2017-08-01,0.0787883017665594
2017-09-01,0.02515099280863651
2017-10-02,0.054474185067979145
2017-11-01,0.10264275741292878
2017-12-01,0.06006145927009626
2018-01-02,0.050457112061787365
2018-02-01,0.0677632620976485
2018-03-01,0.07520590868868543
2018-04-02,0.0883115005237235
2018-05-01,0.044754080559206356
2018-06-01,0.11294283123671517
2018-07-02,0.07114591601695668
2018-08-01,0.08282730587208854
2018-09-04,0.10104556528135913
2018-10-01,0.13003499008371072
2018-11-01,0.12952840987276226
2018-12-03,0.07929086659918047
2019-01-02,0.15061863283468674
2019-02-01,0.0578313155223248
2019-03-01,0.05107658125191655
2019-04-01,0.11115961417308948
2019-05-01,0.06505773297137762
2019-06-03,0.1350278500688029
2019-07-01,0.08030884132865027
2019-08-01,0.05762563594638886
2019-09-03,0.043040532502815046
2019-10-01,0.0647125814276379
2019-11-01,0.05952068029329385
2019-12-02,0.02669698821675666
2020-01-02,0.09399659242824851
2020-02-03,0.05146030857291094
2020-03-02,0.08945554122171842
2020-04-01,0.2471790445337791
2020-05-01,0.04651916090607295
2020-06-01,0.14268607554696017
2020-07-01,0.07261796682927912
2020-08-03,0.17771070815093754
2020-09-01,0.0790396467750155
2020-10-01,0.20669360843488954
2020-11-02,0.12627164461594803
2020-12-01,0.10650452063826843
2021-01-04,0.08269339238539145
2021-02-01,0.15610323306953655
2021-03-01,0.1710419233939735
2021-04-01,0.09361532645674915
2021-05-03,0.060491260301926954
2021-06-01,0.25220593574494954
2021-07-01,0.17222935040039367
2021-08-02,0.09012948846994168
2021-09-01,0.019501521156998727
2021-10-01,0.14971270773749193
2021-11-01,0.10765247172247358
2021-12-01,0.044621944861491014
2022-01-03,0.18811489698282868
2022-02-01,0.030145289051284913
2022-03-01,0.05765051012512077
2022-04-01,0.11169258292067921
2022-05-02,0.09685921388895757
2022-06-01,0.04285742527558869
2022-07-01,0.07082023817132574
2022-08-01,0.019164658339851662
2022-09-01,0.061090658639170896
2022-10-03,0.06319201684175085
2022-11-01,0.03563471583247037
2022-12-01,0.04191572829111932
2023-01-03,0.06038797524223919
2023-02-01,0.030260256205272333
2023-03-01,0.056473199080431
2023-04-03,0.0377974844948233
2023-05-01,0.057351747248341876
2023-06-01,0.06770581021184513
