,Black-Litterman
2006-01-04,0.0017287419168015032
2006-01-05,-0.0018311058401239237
2006-01-06,0.004905284208729514
2006-01-09,-0.00047483386681389293
2006-01-10,0.00034339427531648067
2006-01-11,0.005869302162657039
2006-01-12,-0.007740833279616788
2006-01-13,0.0033911224742054573
2006-01-17,-0.005823132031425489
2006-01-18,-0.0024246924716754604
2006-01-19,0.004399595935990942
2006-01-20,-0.021713341643537932
2006-01-23,0.0026446550115513897
2006-01-24,-0.003449177272626896
2006-01-25,-0.0005467416833204939
2006-01-26,0.005367729885543181
2006-01-27,0.012327464634187508
2006-01-30,0.003990318846888021
2006-01-31,-0.004661939916456093
2006-02-01,0.0005985638830485142
2006-02-02,-0.00654657127416838
2006-02-03,-0.006587748782589284
2006-02-06,-0.0007780810223744089
2006-02-07,-0.00736167287941428
2006-02-08,0.011335469056423178
2006-02-09,0.0007250499868037687
2006-02-10,-0.0008711211115088051
2006-02-13,-0.002958751471299706
2006-02-14,0.006742534717341591
2006-02-15,0.004177445107611776
2006-02-16,0.00252320934714296
2006-02-17,-0.0006633609462455825
2006-02-21,-0.0026365436846605564
2006-02-22,0.006065562784612631
2006-02-23,-0.0030200012119448918
2006-02-24,0.001319630304119046
2006-02-27,0.0028005135995642725
2006-02-28,-0.009655149695995943
2006-03-01,0.004471887433366466
2006-03-02,-0.003044309446092513
2006-03-03,0.0014550906313721475
2006-03-06,-0.0026737380421329405
2006-03-07,0.004756731008378704
2006-03-08,0.004221627190318986
2006-03-09,-0.005002251331566437
2006-03-10,0.007630653315106884
2006-03-13,0.0003179064933035802
2006-03-14,0.003491018524071125
2006-03-15,0.0034827112861032347
2006-03-16,0.004805147769611473
2006-03-17,0.0014869737046689462
2006-03-20,0.002700098517685692
2006-03-21,-0.0029526080845132577
2006-03-22,0.0025417808012667825
2006-03-23,-0.0042988302651228065
2006-03-24,-0.0006552048471038654
2006-03-27,-0.0031595172504012142
2006-03-28,-0.007816128417501518
2006-03-29,0.002737104185992893
2006-03-30,-0.00029087217656329937
2006-03-31,-0.002406244969556336
2006-04-03,0.0020585788218045564
2006-04-04,0.004755081541654118
2006-04-05,0.0010686696164524424
2006-04-06,-0.00364082597326667
2006-04-07,-0.010378945307409976
2006-04-10,0.0007090071573356752
2006-04-11,-0.0044017569434665
2006-04-12,0.0016374959856911464
2006-04-13,-0.0005575391201509087
2006-04-17,-0.0029600288675212453
2006-04-18,0.012012087100023314
2006-04-19,0.0014187460077504572
2006-04-20,0.0010808199024856936
2006-04-21,0.002613766386763779
2006-04-24,-0.00139620598784685
2006-04-25,-0.0020949215642305946
2006-04-26,0.00330176505786641
2006-04-27,0.004866619120582631
2006-04-28,-0.0056342908578691136
2006-05-01,-0.0016183701786949914
2006-05-02,0.005223294855251108
2006-05-03,-0.008204409216862149
2006-05-04,0.0007117989948304834
2006-05-05,0.011524774170104989
2006-05-08,-0.0016271100880879184
2006-05-09,-4.217403915200139e-05
2006-05-10,-5.871668208409574e-05
2006-05-11,-0.009802123603767279
2006-05-12,-0.01046363907701572
2006-05-15,0.00774631640815036
2006-05-16,0.001723575252965382
2006-05-17,-0.016911982452495165
2006-05-18,-0.004037324744785934
2006-05-19,-0.0006367933506665952
2006-05-22,0.001882101847836829
2006-05-23,-0.001434110718157181
2006-05-24,0.005436679250772228
2006-05-25,0.012011187850128134
2006-05-26,0.003383253146171629
2006-05-30,-0.016561071975732363
2006-05-31,0.0023599099387027348
2006-06-01,0.0068562066917646014
2006-06-02,0.0028371270264761525
2006-06-05,-0.01387345602475356
2006-06-06,-0.0001306552368776813
2006-06-07,-0.0037390097323458213
2006-06-08,0.006276085600282027
2006-06-09,-0.004976135789740197
2006-06-12,-0.009335855002414552
2006-06-13,-0.013007157589882103
2006-06-14,0.004533260598534244
2006-06-15,0.014211673997593375
2006-06-16,-0.00410383765668449
2006-06-19,-0.006306070057189423
2006-06-20,0.002394326307043177
2006-06-21,0.0073387557877939895
2006-06-22,-0.0035339284900105365
2006-06-23,-0.004196474076489328
2006-06-26,0.006232753868097516
2006-06-27,-0.0037809762410881895
2006-06-28,0.007575022974432863
2006-06-29,0.017308532588498324
2006-06-30,-0.009910861015188652
2006-07-03,0.010426554537064717
2006-07-05,-0.0024520882236629634
2006-07-06,0.005363097533303512
2006-07-07,-0.005119592225752624
2006-07-10,0.005403301394826912
2006-07-11,0.00010329423822292856
2006-07-12,-0.010282482181690918
2006-07-13,-0.010539042257881681
2006-07-14,-0.004517540845975453
2006-07-17,-0.0031572983345237353
2006-07-18,0.003810961746924824
2006-07-19,0.019997684785309642
2006-07-20,-0.004177599670464691
2006-07-21,0.0029368004341099856
2006-07-24,0.01484883078546136
2006-07-25,0.004119884224409406
2006-07-26,0.0019007391781147613
2006-07-27,-0.0012256568405874535
2006-07-28,0.01277032657821816
2006-07-31,-0.0015070160649399216
2006-08-01,-0.00022022520622447863
2006-08-02,0.006744973746529507
2006-08-03,0.002344790771356506
2006-08-04,0.0034885477696488913
2006-08-07,-0.0001567475117986004
2006-08-08,-0.0002627859530614823
2006-08-09,-0.003523011210168905
2006-08-10,0.004407317363514432
2006-08-11,-0.001595478312494592
2006-08-14,0.0010285942679256906
2006-08-15,0.006740239369270106
2006-08-16,0.0016978749618243836
2006-08-17,0.002114323885922469
2006-08-18,0.00869183052386186
2006-08-21,0.0008935646274606633
2006-08-22,-0.00019134893067583152
2006-08-23,-0.0016628009768030441
2006-08-24,0.004965966637685223
2006-08-25,-0.000823822644713726
2006-08-28,0.003585670049559989
2006-08-29,-0.00047474953683281746
2006-08-30,-0.0012122336133940865
2006-08-31,-0.0034405992630470684
2006-09-01,0.0049131780730593
2006-09-05,-0.0011915015747357763
2006-09-06,-0.005199081447387756
2006-09-07,-0.0026886426704621803
2006-09-08,0.0013084181298022985
2006-09-11,0.0012778147036499857
2006-09-12,0.003908703044963098
2006-09-13,0.0019490708787493107
2006-09-14,0.0006177222085981046
2006-09-15,0.0012809461196417568
2006-09-18,0.004820255268435569
2006-09-19,0.0006877523246327063
2006-09-20,0.002001941455481523
2006-09-21,-0.0023430004085627297
2006-09-22,-0.0015829539760920607
2006-09-25,0.007576190305921376
2006-09-26,0.008750884369791425
2006-09-27,0.0023368913187281114
2006-09-28,0.0015720773403508483
2006-09-29,-0.0032034915696934306
2006-10-02,-0.001467551138138958
2006-10-03,0.0031837815445773573
2006-10-04,0.011101317979105255
2006-10-05,-0.0022035817202267923
2006-10-06,-0.0023127502325124088
2006-10-09,-0.003312067665908163
2006-10-10,0.0015837359949257498
2006-10-11,-0.004880394787912906
2006-10-12,0.007068682275357466
2006-10-13,0.0016498441285554637
2006-10-16,0.0005502146464001725
2006-10-17,0.00043459414279109726
2006-10-18,0.004068316894809263
2006-10-19,-0.003620054547827152
2006-10-20,0.0041670653113255116
2006-10-23,0.007721518069935048
2006-10-24,-0.004267350318792209
2006-10-25,0.0053278471312837375
2006-10-26,0.0040500654948163635
2006-10-27,-0.006372140992365209
2006-10-30,-0.002858826623174051
2006-10-31,-0.0010286833209721083
2006-11-01,-0.004093877457943878
2006-11-02,0.00047622617132486483
2006-11-03,8.226427702692492e-05
2006-11-06,0.009341725785988606
2006-11-07,0.0024055069300477714
2006-11-08,0.0014048327665105733
2006-11-09,-0.0033912918256055126
2006-11-10,2.7490581852735236e-05
2006-11-13,-0.00016324547254921237
2006-11-14,0.005373707209295215
2006-11-15,-3.9846426215243055e-05
2006-11-16,0.00013846723504446311
2006-11-17,0.0031461870232184575
2006-11-20,-0.0004818093236024601
2006-11-21,-2.7381090541631685e-05
2006-11-22,0.0007638899400420135
2006-11-24,-0.005637165539137651
2006-11-27,-0.007437551589893447
2006-11-28,0.0033775149598063185
2006-11-29,0.008064507982647769
2006-11-30,-0.0016282441387279218
2006-12-01,-0.0009150189671315457
2006-12-04,-0.00264117969490069
2006-12-05,0.0004051739125026921
2006-12-06,-0.004250865665911634
2006-12-07,-0.002919559053354751
2006-12-08,0.0038328993531226954
2006-12-11,0.003129321977012907
2006-12-12,0.0009133229573889438
2006-12-13,0.0045627515578032605
2006-12-14,0.011181342793125063
2006-12-15,0.0039242688466246695
2006-12-18,0.0004918271928155816
2006-12-19,0.0044674212774812525
2006-12-20,-0.0026250193541632293
2006-12-21,-0.004080766414866624
2006-12-22,-0.005692905258247737
2006-12-26,0.006883218771051468
2006-12-27,0.00666356216583688
2006-12-28,-0.0009368107991873365
2006-12-29,-0.004615655980698084
2007-01-03,0.00028459705758575874
2007-01-04,-0.0009081734265492995
2007-01-05,-0.0035013155576998174
2007-01-08,0.00011590547612478957
2007-01-09,-0.00220419361629803
2007-01-10,-0.0031146618749309054
2007-01-11,0.006908070427681445
2007-01-12,0.008369608855173533
2007-01-16,-0.0024457199655340545
2007-01-17,-0.0008157080230561242
2007-01-18,-0.0005338333112127607
2007-01-19,0.003504910491608603
2007-01-22,-0.005779995595129879
2007-01-23,-0.0016347018795070192
2007-01-24,0.00798303308228645
2007-01-25,-0.014153001816035909
2007-01-26,-0.0005116389854868153
2007-01-29,-0.004045841485701158
2007-01-30,0.0032686223255713217
2007-01-31,0.005138779814083762
2007-02-01,0.005217470265519206
2007-02-02,0.0005658766852166352
2007-02-05,-0.0015145519208210913
2007-02-06,-0.0023512802889215684
2007-02-07,-0.0019272221877792322
2007-02-08,-0.0010005124958674103
2007-02-09,-0.006760026538315113
2007-02-12,-0.0023528943067034737
2007-02-13,0.006635015906514691
2007-02-14,0.006179395830009584
2007-02-15,-0.0006346808383022472
2007-02-16,-0.00360137777520813
2007-02-20,0.0025834947686101525
2007-02-21,-0.0019125770966219664
2007-02-22,-0.0019332176577967711
2007-02-23,-0.004594780811943296
2007-02-26,0.0013401971039331878
2007-02-27,-0.03504977858011796
2007-02-28,0.005890134476057785
2007-03-01,-0.0021256333233474808
2007-03-02,-0.010324383953918952
2007-03-05,-0.007522459810551266
2007-03-06,0.012293965936740361
2007-03-07,-0.00425069147884012
2007-03-08,0.0032823652585881893
2007-03-09,-0.002873543721199758
2007-03-12,0.0012924682878271859
2007-03-13,-0.019509025151059824
2007-03-14,0.007962466526778018
2007-03-15,0.0031098833234415296
2007-03-16,-0.005295998160672692
2007-03-19,0.011858576757870524
2007-03-20,0.007328567024421747
2007-03-21,0.01802757544340353
2007-03-22,0.002483237917052593
2007-03-23,-0.0005922140102379139
2007-03-26,0.0024846695754031554
2007-03-27,-0.004003266200140142
2007-03-28,-0.007000570351378718
2007-03-29,0.00574789895640508
2007-03-30,-0.0017815499557398407
2007-04-02,-0.000946302749578607
2007-04-03,0.00673527098145278
2007-04-04,0.002902098200564314
2007-04-05,0.002033314338108307
2007-04-09,-0.00012035023476159783
2007-04-10,0.002699842212047735
2007-04-11,-0.006935893737776974
2007-04-12,0.004214772468990854
2007-04-13,0.00248844147791695
2007-04-16,0.010182683602938895
2007-04-17,0.0018601842657229434
2007-04-18,-0.0011225978433046712
2007-04-19,-0.0006014099714983112
2007-04-20,0.011274785215452627
2007-04-23,-0.008357792513173073
2007-04-24,-0.0046176815195271646
2007-04-25,0.010034140308755215
2007-04-26,0.0008667906220548646
2007-04-27,0.0040812487451559396
2007-04-30,-0.0011823702766396713
2007-05-01,0.0031854588643474807
2007-05-02,0.0009431215984738267
2007-05-03,0.005262420911716259
2007-05-04,-0.00048659081550460706
2007-05-07,0.0016882177486577641
2007-05-08,-0.002353259206920719
2007-05-09,0.002651140571489981
2007-05-10,-0.013578507914327053
2007-05-11,0.0077067580517773005
2007-05-14,-0.0003835951060059261
2007-05-15,0.00020004721302353847
2007-05-16,0.01160879625904409
2007-05-17,-0.0012362999699379671
2007-05-18,0.005187633450977862
2007-05-21,-0.0006686327461266503
2007-05-22,-0.0025790048550295755
2007-05-23,-0.00010674107223672763
2007-05-24,-0.004487873781417409
2007-05-25,0.0058514744172781935
2007-05-29,-0.0010976096089977
2007-05-30,0.007859551656951609
2007-05-31,-0.004462484342516291
2007-06-01,0.0034655503330493064
2007-06-04,0.0036810260352213974
2007-06-05,-0.004652252444709804
2007-06-06,-0.006281959657876
2007-06-07,-0.01648421639946481
2007-06-08,0.010643965113832964
2007-06-11,2.272025980432991e-05
2007-06-12,-0.011994739587411388
2007-06-13,0.013841824465431175
2007-06-14,0.004677435775477455
2007-06-15,0.004167535984757706
2007-06-18,-0.0023404264845422436
2007-06-19,0.0032935660121159627
2007-06-20,-0.014546307347470228
2007-06-21,0.004704473090368286
2007-06-22,-0.018395396843875127
2007-06-25,-0.0010280571834405943
2007-06-26,-0.0008204707304057566
2007-06-27,0.009401603460065097
2007-06-28,0.001118756376150177
2007-06-29,-0.0007003297750295197
2007-07-02,0.006882418179758549
2007-07-03,0.004895414254390353
2007-07-05,-0.0031130139857696772
2007-07-06,0.003737629838918975
2007-07-09,0.003423442697057229
2007-07-10,-0.012625191226554363
2007-07-11,0.0077821830286257864
2007-07-12,0.021257786805934816
2007-07-13,0.0012698758098433605
2007-07-16,-0.000182289420823101
2007-07-17,-0.0005352651275874126
2007-07-18,0.0023449927203600817
2007-07-19,0.005755166912992969
2007-07-20,-0.010138071706559134
2007-07-23,0.008836705236414742
2007-07-24,-0.016985060921542044
2007-07-25,0.007847424905139233
2007-07-26,-0.025120671225706756
2007-07-27,-0.016187193672405266
2007-07-30,0.005875646097505696
2007-07-31,-0.010325825065436089
2007-08-01,0.008775061698118848
2007-08-02,0.0031949465990501478
2007-08-03,-0.02450889322855463
2007-08-06,0.023477353149701286
2007-08-07,0.009336370285881733
2007-08-08,0.020265097794053603
2007-08-09,-0.030766432026643985
2007-08-10,-0.00017864284165863074
2007-08-13,-0.008125863384501747
2007-08-14,-0.012233601970035694
2007-08-15,-0.008496167889359743
2007-08-16,0.004241398521270917
2007-08-17,0.02712157264482474
2007-08-20,-0.0023504357939436505
2007-08-21,-0.004220340742877151
2007-08-22,0.008580545771590025
2007-08-23,0.0009185964113004276
2007-08-24,0.012477487351142708
2007-08-27,-0.007100890657877684
2007-08-28,-0.022275456547073958
2007-08-29,0.02057025212829042
2007-08-30,-0.003851762520801165
2007-08-31,0.007880478053272218
2007-09-04,0.007555274678082326
2007-09-05,-0.0070971829063672925
2007-09-06,0.0032401766101226416
2007-09-07,-0.013343018400639162
2007-09-10,-0.00034156267649886637
2007-09-11,0.015272087897497493
2007-09-12,0.0025307680909833026
2007-09-13,0.009101210110057543
2007-09-14,0.0005092569629102495
2007-09-17,-0.0030806504064489443
2007-09-18,0.02405812780595572
2007-09-19,0.0025470614881466166
2007-09-20,-0.002363804620314105
2007-09-21,0.005194267308374801
2007-09-24,-0.004712495755026546
2007-09-25,0.0012900657116600492
2007-09-26,0.005357442516899485
2007-09-27,0.0035000138592570632
2007-09-28,-0.0025171577462365217
2007-10-01,0.0094846127002396
2007-10-02,-0.0028397375820805168
2007-10-03,-0.006987128169690705
2007-10-04,0.0009739311056448894
2007-10-05,0.0059476996735525756
2007-10-08,-0.00456728637762609
2007-10-09,0.008687831898954045
2007-10-10,-0.001044913809689372
2007-10-11,-0.001771072239777431
2007-10-12,0.001556055851049825
2007-10-15,-0.0032969874798899
2007-10-16,-0.0058707069450213345
2007-10-17,0.0032209859798873644
2007-10-18,-0.003207009904598474
2007-10-19,-0.02322527295763387
2007-10-22,-0.001062008929438133
2007-10-23,0.005612485903638232
2007-10-24,-8.401027545331386e-05
2007-10-25,-0.001271439239512238
2007-10-26,0.0214158540371971
2007-10-29,0.005185959596722279
2007-10-30,-0.008667987169025922
2007-10-31,0.011896712396939178
2007-11-01,-0.02584000248971385
2007-11-02,-0.0022165807556946697
2007-11-05,-0.005705134398588644
2007-11-06,0.009536550485779076
2007-11-07,-0.02922447121750679
2007-11-08,-0.001388861377438826
2007-11-09,-0.014029599152800372
2007-11-12,-0.005404461583039781
2007-11-13,0.02956295082944364
2007-11-14,-0.006973116645413669
2007-11-15,-0.014452293916311977
2007-11-16,0.009057470002494844
2007-11-19,-0.01671872573463563
2007-11-20,0.011613884815117137
2007-11-21,-0.014354453478472865
2007-11-23,0.010615405635232715
2007-11-26,-0.024896584578061706
2007-11-27,0.00778815983970233
2007-11-28,0.022294932088140818
2007-11-29,0.0018816570933322984
2007-11-30,0.006493822172951515
2007-12-03,-0.009832122277240634
2007-12-04,-0.007538099762003329
2007-12-05,0.018771585995577163
2007-12-06,0.011803229925690628
2007-12-07,-0.0040375185880471695
2007-12-10,0.005848327953696259
2007-12-11,-0.009961042855864664
2007-12-12,0.011063058209903024
2007-12-13,0.006465922251698143
2007-12-14,-0.01111028932290933
2007-12-17,-0.013098426697596227
2007-12-18,0.007061264873136645
2007-12-19,-0.0020518101787434673
2007-12-20,0.006223519731665583
2007-12-21,0.014319234534030676
2007-12-24,0.005138713506764509
2007-12-26,0.002721631905422876
2007-12-27,-0.011198672607088967
2007-12-28,0.0051803639789647265
2007-12-31,-0.011631379847760649
2008-01-02,-0.00925886593228891
2008-01-03,0.001777513388973065
2008-01-04,-0.018765767214526288
2008-01-07,0.0016785634479389937
2008-01-08,-0.018914031652591125
2008-01-09,0.01522725906900219
2008-01-10,0.003285655318485309
2008-01-11,-0.0170420160868029
2008-01-14,0.008245229619433489
2008-01-15,-0.019717244365038217
2008-01-16,-0.01093519463996177
2008-01-17,-0.01849522421605575
2008-01-18,-0.001154329315744579
2008-01-22,-0.013753850293097995
2008-01-23,0.006784500040416479
2008-01-24,0.0058088426621867835
2008-01-25,-0.01709668064182742
2008-01-28,0.012236751816898902
2008-01-29,0.003838543880476773
2008-01-30,-0.0006048391527346155
2008-01-31,0.016909619118513766
2008-02-01,-0.005740718920671904
2008-02-04,-0.011205531946351988
2008-02-05,-0.029399072234230657
2008-02-06,-0.0075662648300213915
2008-02-07,0.008910087023854932
2008-02-08,-0.008591293389695616
2008-02-11,0.006549732991471651
2008-02-12,0.011477930016006645
2008-02-13,0.013621492613781648
2008-02-14,-0.010878602004579423
2008-02-15,0.0005928431781198973
2008-02-19,0.0008566696835773173
2008-02-20,0.0017029121738052415
2008-02-21,-0.007357540811749523
2008-02-22,0.0035379856483271277
2008-02-25,0.012460846016108282
2008-02-26,0.006314540548388953
2008-02-27,-0.002129222974117362
2008-02-28,-0.007192206904630312
2008-02-29,-0.02429377089243916
2008-03-03,0.0012664024346839787
2008-03-04,-0.00035641335082464465
2008-03-05,0.006388675035853749
2008-03-06,-0.016201770082305365
2008-03-07,-0.008825267237062362
2008-03-10,-0.006975790477421832
2008-03-11,0.03770478493654902
2008-03-12,-0.005536323884282216
2008-03-13,0.004720038079039033
2008-03-14,-0.014548385292858826
2008-03-17,0.006068654964040855
2008-03-18,0.03291854090569418
2008-03-19,-0.022794624284063474
2008-03-20,0.02558270369502377
2008-03-24,0.007274201178636197
2008-03-25,-0.007089760599127517
2008-03-26,-0.003053301253502074
2008-03-27,-0.008004775698303174
2008-03-28,-0.005847477967780951
2008-03-31,0.006144710759505179
2008-04-01,0.02873705236413719
2008-04-02,-0.002290588348754498
