,Black-Litterman
2006-01-04,0.0010184712537563037
2006-01-05,-0.0005339399654075838
2006-01-06,0.006508073281854011
2006-01-09,0.0009504224350057883
2006-01-10,3.3627081889521716e-05
2006-01-11,0.005719633316509784
2006-01-12,-0.007629755605064217
2006-01-13,0.0013143837604084562
2006-01-17,-0.004655882212450043
2006-01-18,-0.005671479924637176
2006-01-19,0.001384666512799159
2006-01-20,-0.02159335155255129
2006-01-23,0.0012511411484254396
2006-01-24,-0.0016019422075545645
2006-01-25,-8.557718141119375e-05
2006-01-26,0.003836707685693319
2006-01-27,0.009567211425183415
2006-01-30,0.003237055418172354
2006-01-31,-0.005430579967752656
2006-02-01,0.001956992113904984
2006-02-02,-0.006725089270825609
2006-02-03,-0.0074260421515316335
2006-02-06,-0.0014110858765909798
2006-02-07,-0.005256725849402596
2006-02-08,0.011947032110901416
2006-02-09,0.0003689984099973134
2006-02-10,0.0016868108570166323
2006-02-13,-0.0039219056018391565
2006-02-14,0.007290045118526758
2006-02-15,0.004665922692100036
2006-02-16,0.003931203718153519
2006-02-17,-0.0008955788473005049
2006-02-21,-0.002425455742175891
2006-02-22,0.00460627560129841
2006-02-23,-0.00244120107677926
2006-02-24,0.0021599948854230974
2006-02-27,0.002729802573589725
2006-02-28,-0.007764165445607863
2006-03-01,0.006704652576246002
2006-03-02,-0.0036176187550327568
2006-03-03,0.00018291217960814753
2006-03-06,-0.0030069103606416288
2006-03-07,0.0023483813787845576
2006-03-08,0.003671931238547503
2006-03-09,-0.005661726366579276
2006-03-10,0.007006772037067765
2006-03-13,0.001146427387696612
2006-03-14,0.005511990518951299
2006-03-15,0.0027873204128737697
2006-03-16,0.002716654214153353
2006-03-17,0.0012768506950597677
2006-03-20,0.0016536492113333465
2006-03-21,-0.002990989330607959
2006-03-22,0.003988271686475687
2006-03-23,-0.004474775968444068
2006-03-24,0.0006261104853869813
2006-03-27,-0.001398246119859292
2006-03-28,-0.008398733536690028
2006-03-29,0.0037567287121530557
2006-03-30,-0.0002843660651973666
2006-03-31,-0.003789724443998881
2006-04-03,0.0020339423967219838
