,Shrinkage
2006-01-04,-0.005318702410583572
2006-01-05,-0.0014929219070152053
2006-01-06,0.00132923328675964
2006-01-09,0.0023770509887297057
2006-01-10,-0.004983882924845037
2006-01-11,0.0010073339068529753
2006-01-12,-0.007703646545016674
2006-01-13,0.004704168827881502
2006-01-17,-0.004761396320216205
2006-01-18,-0.0005094781955671111
2006-01-19,-0.0010800108389252324
2006-01-20,-0.016602082005023673
2006-01-23,-0.0018489555425215756
2006-01-24,0.004224529812314809
2006-01-25,0.006298262125701723
2006-01-26,0.0036597817410955365
2006-01-27,0.005600727503334673
2006-01-30,-0.004712561787760736
2006-01-31,-0.004492224269949206
2006-02-01,-0.0017428062508714971
2006-02-02,-0.007162104831963318
2006-02-03,-0.005786021422058222
2006-02-06,0.0058892720880005444
2006-02-07,-0.004491700280161137
2006-02-08,0.0034058566679288408
2006-02-09,0.001273672904894418
2006-02-10,0.00034000813948155065
2006-02-13,-0.0036756444647653673
2006-02-14,0.007412013768701826
2006-02-15,0.004391704042234305
2006-02-16,0.008389299448612143
2006-02-17,0.002051921212427693
2006-02-21,-0.0011542442448993044
2006-02-22,0.010430619010414113
2006-02-23,0.0001918454115083434
2006-02-24,0.005716520533233611
2006-02-27,0.0010424658761177526
2006-02-28,-0.01007260610723819
2006-03-01,0.006164771948430837
2006-03-02,-0.007667123758793619
2006-03-03,0.0014635898284241847
2006-03-06,-0.0021564612740051546
2006-03-07,0.008727748948929675
2006-03-08,0.006391991137386438
2006-03-09,-0.00076740959058152
2006-03-10,0.010386636107519009
2006-03-13,-0.0010960574911263955
2006-03-14,-0.010638507858810731
2006-03-15,0.0003250080391340502
2006-03-16,-0.0006866586707967832
2006-03-17,-0.0025550421806693445
2006-03-20,-3.473211659021526e-05
2006-03-21,-0.0034801451344223105
2006-03-22,0.007802721017107057
2006-03-23,-0.00881540154633586
2006-03-24,0.0017693013442729641
2006-03-27,-0.0039945858833554905
2006-03-28,-0.013002636975352264
2006-03-29,0.002162477539155885
2006-03-30,-0.003532009823608047
2006-03-31,-0.0014414472558634405
2006-04-03,0.004071466320146408
2006-04-04,0.007907521129846553
2006-04-05,5.30560167724033e-05
2006-04-06,-0.004463160726940897
2006-04-07,-0.007287090668000916
2006-04-10,-0.0008885933116599842
2006-04-11,-0.006412257372267399
2006-04-12,0.00035784996873639637
2006-04-13,0.0017640393724954245
2006-04-17,-0.006526026140020803
2006-04-18,0.005262075793648056
2006-04-19,0.005959325364401074
2006-04-20,0.0034250188779338412
2006-04-21,0.00764483234162231
2006-04-24,0.003332315749453685
2006-04-25,0.0049856698573641925
2006-04-26,0.010963303826941578
2006-04-27,0.015198379685885572
2006-04-28,0.008123177142960512
2006-05-01,-0.00924541542136211
2006-05-02,0.005333568495107588
2006-05-03,-0.01790432288364182
2006-05-04,0.0017709747526673042
2006-05-05,0.004527982661102356
2006-05-08,0.0015884455041283872
2006-05-09,0.0015150551135338654
2006-05-10,-0.0012970856593225806
2006-05-11,-0.010146901560853022
2006-05-12,-0.010916836945913045
2006-05-15,0.007529172514916199
