,Value-Weighted
2006-08-10,0.0048241244095761
2006-08-11,-0.0005269704475116215
2006-08-14,0.0025945769184053586
2006-08-15,0.007882709533266063
2006-08-16,0.0032580298238179465
2006-08-17,0.0016950117992346498
2006-08-18,0.00727892541939895
2006-08-21,9.509336433910705e-05
2006-08-22,-0.00010449267795562907
2006-08-23,-0.002144247338691792
2006-08-24,0.0053279257092753995
2006-08-25,0.0001561796947760763
2006-08-28,0.005207159547326615
2006-08-29,0.001618104481873745
2006-08-30,-0.0010958528721623155
2006-08-31,-0.0031341849248681173
2006-09-01,0.00609834224875681
2006-09-05,-0.0002976639127330505
2006-09-06,-0.006681777672236919
2006-09-07,-0.003813102072582292
2006-09-08,0.002436397466916944
2006-09-11,0.0005319178030796956
2006-09-12,0.0058541619996628005
2006-09-13,0.0023161247451782157
2006-09-14,0.0009746604875337658
2006-09-15,0.0007630364211957177
2006-09-18,0.0031483144418021514
2006-09-19,-0.0002916632896334187
2006-09-20,0.003976027692784
2006-09-21,-0.0029702427207178683
2006-09-22,-0.001702921845341666
2006-09-25,0.009352061733589101
2006-09-26,0.009477359700482206
2006-09-27,0.0005989578837139504
2006-09-28,0.0018272084607631163
2006-09-29,-0.0030498417047268135
2006-10-02,-0.0024077808636350988
2006-10-03,0.003658683697342336
2006-10-04,0.0102567285938109
2006-10-05,-0.0019029405223024377
2006-10-06,-0.002335849213301543
2006-10-09,-0.001967230225729737
2006-10-10,0.0022129499676779235
2006-10-11,-0.003074440861065376
2006-10-12,0.007523326452528739
2006-10-13,0.0019028740727032366
2006-10-16,0.0006301807431178466
2006-10-17,-0.0015446303786774628
2006-10-18,0.004042554731636412
2006-10-19,-0.00033445787311269854
2006-10-20,0.006327232734678166
2006-10-23,0.007119773039346354
2006-10-24,-0.0024881993960284518
2006-10-25,0.004223214484540424
2006-10-26,0.003578604624253777
2006-10-27,-0.0071335159670210795
2006-10-30,-0.003183463496366883
2006-10-31,0.0003114489887460665
2006-11-01,-0.004691288146926069
2006-11-02,0.0002871859161516358
2006-11-03,-0.0004903753314240047
2006-11-06,0.011249451053884418
2006-11-07,0.0016122122700466133
2006-11-08,0.0025731779405877373
2006-11-09,-0.0023159764151613046
2006-11-10,-0.0004153470297197633
2006-11-13,0.0012585126748658393
2006-11-14,0.0065248777805789185
2006-11-15,-0.0004874172235980518
2006-11-16,0.0011736316792975423
2006-11-17,0.0028143461333088042
2006-11-20,-0.00016353429480320635
2006-11-21,-0.0017660988928271536
2006-11-22,2.9173886743398957e-06
2006-11-24,-0.005027280692689626
2006-11-27,-0.010348797613643232
2006-11-28,0.004890005071688924
2006-11-29,0.009199715781009627
2006-11-30,0.00014320366979788147
2006-12-01,-0.0021444397126386613
2006-12-04,0.0025655662195333997
2006-12-05,0.002396080282100363
2006-12-06,-0.004878053644697697
2006-12-07,-0.003302659398690899
2006-12-08,0.003205730990655005
2006-12-11,0.0040227588152687435
2006-12-12,0.0015917487378865228
2006-12-13,0.003431775232780127
2006-12-14,0.009930775362084872
2006-12-15,0.002661089703205752
2006-12-18,-0.0003815817082547293
2006-12-19,0.001681271881765249
2006-12-20,-0.0026290620037882
2006-12-21,-0.0027167752706362294
2006-12-22,-0.006277228985600025
2006-12-26,0.0058541966986509035
2006-12-27,0.007462263474443561
2006-12-28,-0.0006516681899684494
2006-12-29,-0.005019591642335472
2007-01-03,-0.0007423860027061196
2007-01-04,0.00021621898610326622
2007-01-05,-0.004864702152016342
2007-01-08,0.0016891444288678937
2007-01-09,-0.0013095304280015534
2007-01-10,-0.001855282978417278
2007-01-11,0.0061720557236132016
2007-01-12,0.006921928263235641
2007-01-16,-0.0003499858260805685
2007-01-17,-0.002176659667588468
2007-01-18,-0.0007387942454363339
2007-01-19,0.002558414051936073
2007-01-22,-0.004082831792621398
2007-01-23,-0.00036715642758110425
2007-01-24,0.009308731641792274
2007-01-25,-0.012380656537049095
2007-01-26,-0.0014987264011658093
2007-01-29,-0.001861739210836614
2007-01-30,0.005397865509416791
2007-01-31,0.0051300198803118915
2007-02-01,0.005010627026496933
2007-02-02,0.0011533209681026573
2007-02-05,-0.00020799516062947916
2007-02-06,-0.002207117839427434
2007-02-07,0.00031388786731877154
2007-02-08,-0.0014619263126494327
2007-02-09,-0.007403716858203109
2007-02-12,-0.0028480863523835244
2007-02-13,0.00576109349548405
2007-02-14,0.005953398796654857
2007-02-15,-0.000740974819371032
2007-02-16,-0.0024860927722525927
2007-02-20,0.0020968136836320953
2007-02-21,-0.002230224416621599
2007-02-22,-0.0013426285398164886
2007-02-23,-0.0047708138730223745
2007-02-26,0.00044215515691054414
2007-02-27,-0.03678550243374365
2007-02-28,0.005453062579866185
2007-03-01,-0.0030519401353653196
2007-03-02,-0.009881911526599826
2007-03-05,-0.005608821276686649
2007-03-06,0.013704165997966958
2007-03-07,-0.004141627459343109
2007-03-08,0.004035810372690846
2007-03-09,-0.0021560867765782663
2007-03-12,0.002215011246176864
2007-03-13,-0.019529827770728717
2007-03-14,0.006929778630548468
2007-03-15,0.002993692099973604
2007-03-16,-0.004168687729912077
2007-03-19,0.011613003341821164
2007-03-20,0.006988439969236366
2007-03-21,0.017321623122957253
2007-03-22,0.000882393840949488
2007-03-23,-0.0005105882753924701
2007-03-26,0.0016131906626913797
2007-03-27,-0.005258846137380578
2007-03-28,-0.007155073323460345
2007-03-29,0.005927894552597097
2007-03-30,-0.0018552432626241131
2007-04-02,-5.190574656900958e-05
2007-04-03,0.008446026875649276
2007-04-04,0.0026340558489068196
2007-04-05,0.0022995811449169215
2007-04-09,0.000856613710060617
2007-04-10,0.0035879350712060415
2007-04-11,-0.007304211571818201
2007-04-12,0.0044341505401341574
2007-04-13,0.002976281743483003
2007-04-16,0.010768449507429192
2007-04-17,0.003789140255612009
2007-04-18,0.001564648124356276
2007-04-19,-5.4916164701950396e-05
2007-04-20,0.011249323428234557
2007-04-23,-0.007895316986984764
2007-04-24,-0.0028855262117662953
2007-04-25,0.011355195632956706
2007-04-26,-0.0003372806712921382
2007-04-27,0.0027779472317522973
2007-04-30,-0.0019946518284326095
2007-05-01,0.00394445077162403
2007-05-02,0.003741285664041947
2007-05-03,0.00619163555061533
2007-05-04,0.0006518264419085335
2007-05-07,0.0026213724695880185
2007-05-08,-0.0006119491610694634
2007-05-09,0.0005399352394187903
2007-05-10,-0.012613001084618543
2007-05-11,0.00874475462182519
2007-05-14,-0.0005384602790539021
2007-05-15,-0.00013631520826959257
2007-05-16,0.011328000708824634
2007-05-17,-0.0017392932310504347
2007-05-18,0.007066701954501325
2007-05-21,-0.0015257162716865423
2007-05-22,-0.0024325758628633335
2007-05-23,-0.002053487260812368
2007-05-24,-0.006929291221591444
2007-05-25,0.006724176378435783
2007-05-29,0.0006749644312236112
2007-05-30,0.007868982648856665
2007-05-31,-0.0026871786131083437
2007-06-01,0.0033130940806837786
2007-06-04,0.001937707772161742
2007-06-05,-0.004776322355587411
2007-06-06,-0.008663725369154576
2007-06-07,-0.01603209564052042
2007-06-08,0.01113521612375307
2007-06-11,0.000600007384504584
2007-06-12,-0.0106356184864445
2007-06-13,0.013746727305218224
2007-06-14,0.005631967153497067
2007-06-15,0.0063834277990670605
2007-06-18,-0.0019671494498483045
2007-06-19,0.003024792141071395
2007-06-20,-0.014075001913966902
2007-06-21,0.005847753797402259
2007-06-22,-0.018457085283789004
2007-06-25,-0.00026647351500433777
2007-06-26,-0.0006687574613426599
2007-06-27,0.008745262558233956
2007-06-28,0.002080811385512533
2007-06-29,-0.002065912308944442
2007-07-02,0.007511326623586203
2007-07-03,0.0075005280649638045
2007-07-05,-0.0008325601761000638
2007-07-06,0.0029992037103266944
2007-07-09,0.002256323260759424
2007-07-10,-0.012657068587037185
2007-07-11,0.006184530816056251
2007-07-12,0.022144628939591352
2007-07-13,0.002584692919779942
2007-07-16,0.0015887984719622963
2007-07-17,-0.0003230970210816608
2007-07-18,-0.0034854098282273275
2007-07-19,0.007036182175443607
2007-07-20,-0.010222283600373184
2007-07-23,0.008135887021890798
2007-07-24,-0.01760199218911323
2007-07-25,0.0077262349521266815
2007-07-26,-0.02135951419232658
2007-07-27,-0.015354585134404658
2007-07-30,0.005213987861965355
2007-07-31,-0.013525580391581
2007-08-01,0.011377296001192642
2007-08-02,0.0039182147879519005
2007-08-03,-0.023219978808711416
2007-08-06,0.025820015720687303
2007-08-07,0.0070384462057250415
2007-08-08,0.018047883440226193
2007-08-09,-0.030989143449876674
2007-08-10,-0.0001582041164494739
2007-08-13,-0.005391885578707287
2007-08-14,-0.012600161304024263
2007-08-15,-0.008790592202756919
2007-08-16,0.005446987472350231
2007-08-17,0.027089596020256165
2007-08-20,-0.0016541234483811661
2007-08-21,-0.001788920732685736
2007-08-22,0.008289720785288397
2007-08-23,0.0008967969582851904
2007-08-24,0.012045833235898055
2007-08-27,-0.007658641134489622
2007-08-28,-0.022238756837341795
2007-08-29,0.02117492414373145
2007-08-30,-0.002833045354428327
2007-08-31,0.009163424102064204
2007-09-04,0.009985119444129945
2007-09-05,-0.011095551677624566
2007-09-06,0.0015417534132050614
2007-09-07,-0.014132898281184846
2007-09-10,0.001350261428336864
2007-09-11,0.014829243189683157
2007-09-12,0.0005797357554140747
2007-09-13,0.00794149940254528
2007-09-14,0.00015304536368797645
2007-09-17,-0.0038538641238095176
2007-09-18,0.026917316077223353
2007-09-19,0.004020150539291813
2007-09-20,-0.003934983219026037
2007-09-21,0.004109634703688421
2007-09-24,-0.004248989306981816
2007-09-25,0.000924073646496924
2007-09-26,0.004245847251741198
2007-09-27,0.0039820473979349045
2007-09-28,-0.0026937679118796956
2007-10-01,0.012567501386979199
2007-10-02,-0.000628417082260501
2007-10-03,-0.0060274778859049595
2007-10-04,0.0005884506652949451
2007-10-05,0.006446502316083261
2007-10-08,-0.0019838569585431854
2007-10-09,0.00742775593830304
2007-10-10,-0.0007320219383463663
2007-10-11,-0.002528059144089407
2007-10-12,0.002814007117582726
2007-10-15,-0.0043394290426006545
2007-10-16,-0.005161250269626734
2007-10-17,0.004882085344446876
2007-10-18,-0.002796046842389984
2007-10-19,-0.025576467962818067
2007-10-22,0.0008501205963928176
2007-10-23,0.008671539602158688
2007-10-24,-0.0017510770076041196
2007-10-25,-0.0024526215304542876
2007-10-26,0.01802835955141325
2007-10-29,0.005565626780513716
2007-10-30,-0.007159499539692305
2007-10-31,0.011371472693580704
2007-11-01,-0.02710608238273971
2007-11-02,-0.0031922622084896886
2007-11-05,-0.00511283419938917
2007-11-06,0.01215219910351906
2007-11-07,-0.028702850218755478
2007-11-08,-0.007184817747154203
2007-11-09,-0.015488199279635514
2007-11-12,-0.0055028957664039835
2007-11-13,0.035892520394840234
2007-11-14,-0.0055795937014912365
2007-11-15,-0.013717155483331347
2007-11-16,0.00754527275740129
2007-11-19,-0.017939000230518774
2007-11-20,0.009671845246414588
2007-11-21,-0.017373336907114404
2007-11-23,0.014530264675363764
2007-11-26,-0.022900317991965773
2007-11-27,0.014102218487512173
2007-11-28,0.02617466313669666
2007-11-29,0.0024330755898359733
2007-11-30,0.005166761793383799
2007-12-03,-0.008462389662213863
2007-12-04,-0.006648659860238538
2007-12-05,0.02111222081221156
2007-12-06,0.014961138869662504
2007-12-07,-0.0013565175898074405
2007-12-10,0.005981792800343836
2007-12-11,-0.015918704852232738
2007-12-12,0.006816967063411198
2007-12-13,0.002743320555440219
2007-12-14,-0.012701971595156755
2007-12-17,-0.01366597975697677
2007-12-18,0.005662082357758411
2007-12-19,-0.0007365704538988997
2007-12-20,0.0038693172350868933
2007-12-21,0.015856163642219485
2007-12-24,0.008443178706880924
2007-12-26,0.00046464939608821873
2007-12-27,-0.013717496483128182
2007-12-28,0.0031911933527876426
2007-12-31,-0.00976995890595361
2008-01-02,-0.013356203226471885
2008-01-03,0.001989453269472452
2008-01-04,-0.02227997386228588
2008-01-07,0.004080334152688323
2008-01-08,-0.01820612293234864
2008-01-09,0.016905689438321245
2008-01-10,0.005386341576786926
2008-01-11,-0.016378811445372423
2008-01-14,0.012292687861034317
2008-01-15,-0.024612063484973516
2008-01-16,-0.01433098808342309
2008-01-17,-0.02316035231369322
2008-01-18,-0.0061604510102430295
2008-01-22,-0.014366847700083512
2008-01-23,0.02205908460406302
2008-01-24,0.00867203917781714
2008-01-25,-0.02132032643253324
2008-01-28,0.015517456149256927
2008-01-29,0.0055482735259148935
2008-01-30,-0.003623363733263373
2008-01-31,0.015406308167871563
2008-02-01,0.004203822286139554
2008-02-04,-0.014257765199172899
2008-02-05,-0.03187647458712756
2008-02-06,-0.009266817551223877
2008-02-07,0.008147945337771263
2008-02-08,-0.006656085260883717
2008-02-11,0.003114252823160777
2008-02-12,0.01080813452679984
2008-02-13,0.012538650354495482
2008-02-14,-0.013683921585337752
2008-02-15,-0.0012204003432301864
2008-02-19,-0.0012689775324109902
2008-02-20,0.00547203630748569
2008-02-21,-0.0071115714751314035
2008-02-22,0.004323039763476758
2008-02-25,0.011384264417217608
2008-02-26,0.008635344725816202
2008-02-27,0.004078093667981712
2008-02-28,-0.008778008706996776
2008-02-29,-0.026446587785641136
2008-03-03,-0.0005613996666913264
2008-03-04,-0.0030924215840360406
2008-03-05,0.00482579206352704
2008-03-06,-0.018300875110625392
2008-03-07,-0.006878147439871011
2008-03-10,-0.010955840243900746
2008-03-11,0.04181460280867604
2008-03-12,-0.006849490332932272
2008-03-13,0.0019527578459234193
2008-03-14,-0.019600625564045557
2008-03-17,0.004935248331128833
2008-03-18,0.03977347990890984
2008-03-19,-0.022588904455995356
2008-03-20,0.029761783724778137
2008-03-24,0.011451642868680372
2008-03-25,-0.0034578485120163567
2008-03-26,-0.007505810091473005
2008-03-27,-0.011376501789073897
2008-03-28,-0.00599551774803572
2008-03-31,0.007868424321787196
2008-04-01,0.03566672929983724
2008-04-02,-0.002899948915377684
2008-04-03,0.0008338815147910126
2008-04-04,-0.001666088847178609
2008-04-07,0.0021052136705558607
2008-04-08,-0.00657089107398976
2008-04-09,-0.003969998373790643
2008-04-10,0.0057751531685894635
2008-04-11,-0.02477337240165518
2008-04-14,-0.0033194039368384188
2008-04-15,0.0066741233866011015
2008-04-16,0.021778416170243214
2008-04-17,0.000978252143681031
2008-04-18,0.015270036468465843
2008-04-21,0.0017492954856642468
2008-04-22,-0.004634221987128238
2008-04-23,0.004694380330146595
2008-04-24,0.006922365398119867
2008-04-25,-0.0023992788917612754
2008-04-28,-0.004608901801672863
2008-04-29,-0.0010892729522399504
2008-04-30,-0.00037598093555111546
2008-05-01,0.012054673388424433
2008-05-02,0.0016258570718358902
2008-05-05,-0.005831410285747478
2008-05-06,0.00457422563018494
2008-05-07,-0.017661633336521362
2008-05-08,0.0034513177164742217
2008-05-09,-0.008146020634193594
2008-05-12,0.007774726410849748
2008-05-13,-0.001694553454263923
2008-05-14,0.002939469903866975
2008-05-15,0.011109178529514848
2008-05-16,-0.0005784462335895208
2008-05-19,0.001687126881734036
2008-05-20,-0.013280301395523424
2008-05-21,-0.015736614768896925
2008-05-22,0.0036150543533826343
2008-05-23,-0.01271132541792317
2008-05-27,0.00627103383916802
2008-05-28,0.0012025069797761314
2008-05-29,0.004512092312991825
2008-05-30,-0.0005074279500493199
2008-06-02,-0.010325437489703377
2008-06-03,-0.007381186527255606
2008-06-04,-0.0012990898522022797
2008-06-05,0.022986162165554685
2008-06-06,-0.028798932180202245
2008-06-09,0.002916122200357277
2008-06-10,0.00020911423132383085
2008-06-11,-0.015292803110964584
2008-06-12,0.0006778999952240216
2008-06-13,0.01283121377050084
2008-06-16,0.0003189161423576126
2008-06-17,-0.0035081587447107964
2008-06-18,-0.011804978145472128
2008-06-19,-0.0018159102021225407
2008-06-20,-0.0192324716317705
2008-06-23,0.0035246067572107537
2008-06-24,0.0014953452607850885
2008-06-25,0.009252328383434805
2008-06-26,-0.02913855241483833
2008-06-27,-0.007957357932571655
2008-06-30,0.0029359137227688414
2008-07-01,0.005158322981243267
2008-07-02,-0.015346214332288966
2008-07-03,0.0060051517803550655
2008-07-07,-0.005863052543535628
2008-07-08,0.012392774457080027
2008-07-09,-0.02236471156918588
2008-07-10,0.013487166251623588
2008-07-11,-0.013088939215918029
2008-07-14,-0.004896101843004906
2008-07-15,-0.010818011910161593
2008-07-16,0.01725507425720813
2008-07-17,0.013170878751739928
2008-07-18,0.00044628558832261457
2008-07-21,0.0014191384032768888
2008-07-22,0.01347043875896064
2008-07-23,0.004902732092679775
2008-07-24,-0.020338916420024725
2008-07-25,0.004629571746419063
2008-07-28,-0.01965983149505349
2008-07-29,0.020355828030278317
2008-07-30,0.019587027845880955
2008-07-31,-0.015472818411449936
2008-08-01,-0.0043873469926716535
2008-08-04,-0.007339772698086731
2008-08-05,0.028144819602974595
2008-08-06,0.007138468101667942
2008-08-07,-0.014943447376843598
2008-08-08,0.021251050317757154
2008-08-11,0.005744799843623517
2008-08-12,-0.009377305627833824
2008-08-13,-0.00438443182010888
2008-08-14,0.004524087998459021
2008-08-15,0.0016899242735378445
2008-08-18,-0.012731663684463334
2008-08-19,-0.006579751175772556
2008-08-20,0.007306584661375169
2008-08-21,0.0012250565980474418
2008-08-22,0.014459667633109763
2008-08-25,-0.01977882166863701
2008-08-26,0.0020593211113333816
2008-08-27,0.007462662886239151
2008-08-28,0.013148426563075537
2008-08-29,-0.017178059028622312
2008-09-02,-0.004163988936951474
2008-09-03,0.0004432730377583061
2008-09-04,-0.027768549248233142
2008-09-05,0.0037394547367018112
2008-09-08,0.024863675369450278
2008-09-09,-0.025977688284796092
2008-09-10,0.008527917202421131
2008-09-11,0.015070003673450745
2008-09-12,0.0032180216761431555
2008-09-15,-0.049199930272838324
2008-09-16,0.02056157823225037
2008-09-17,-0.04159191452693442
2008-09-18,0.040758821068388074
2008-09-19,0.03928444331543555
2008-09-22,-0.03399636374365083
2008-09-23,-0.014205321747279702
2008-09-24,0.0035545353202333196
2008-09-25,0.026863578238592867
2008-09-26,0.014485377330852593
2008-09-29,-0.08320397283400484
2008-09-30,0.060879001082223105
2008-10-01,0.0011534002442084542
2008-10-02,-0.023538925641256075
2008-10-03,-0.018511385815014117
2008-10-06,-0.02822406855599545
2008-10-07,-0.06600816389325377
2008-10-08,-0.009108030703379061
2008-10-09,-0.07737376378232395
2008-10-10,-0.005608031319654672
2008-10-13,0.10808599056030682
2008-10-14,-0.0020665115922235532
2008-10-15,-0.07786826926225576
2008-10-16,0.053509833990748226
2008-10-17,-0.017866624477630672
2008-10-20,0.04569128379285798
2008-10-21,-0.029735640371113477
2008-10-22,-0.05270406748563114
2008-10-23,0.023543246939961158
2008-10-24,-0.033523026717026595
2008-10-27,-0.025235124179821992
2008-10-28,0.10930608620190572
2008-10-29,-0.019386030534574154
2008-10-30,0.01823645224823731
2008-10-31,0.01143206858775218
2008-11-03,-0.0004277138638749436
2008-11-04,0.03547887911110298
2008-11-05,-0.05286646135202363
2008-11-06,-0.043713353827671886
2008-11-07,0.02917047477405699
2008-11-10,-0.005791012790990223
2008-11-11,-0.013159637325479255
2008-11-12,-0.046319341988196504
2008-11-13,0.06671614232957221
2008-11-14,-0.0397079194796613
2008-11-17,-0.022762566563546967
2008-11-18,0.0163828412274957
2008-11-19,-0.054557552148156316
2008-11-20,-0.05752044408252127
2008-11-21,0.06460510600048913
2008-11-24,0.05676011288655945
2008-11-25,3.502543612659431e-05
2008-11-26,0.02973663502196886
2008-11-28,0.005639809971172457
2008-12-01,-0.08057504876794554
2008-12-02,0.04209226198698908
2008-12-03,0.027968745103334518
2008-12-04,-0.02756822804672939
2008-12-05,0.03335361889865169
2008-12-08,0.04196640834671744
2008-12-09,-0.02783754613524037
2008-12-10,0.000985241276431358
2008-12-11,-0.02554542945859816
2008-12-12,0.007928654375182899
2008-12-15,-0.012285431386877396
2008-12-16,0.044763010803871094
2008-12-17,-0.017261445658925186
2008-12-18,-0.023943086165684992
2008-12-19,-0.0026438509126131683
2008-12-22,-0.008829314888952616
2008-12-23,-0.007716682580178649
2008-12-24,0.0059878703328119336
2008-12-26,0.004272979730188623
2008-12-29,-0.0014341669489169114
2008-12-30,0.016757046867786028
2008-12-31,0.011478187908401596
2009-01-02,0.027513731970269555
2009-01-05,-0.013380730378199186
2009-01-06,0.00034757706156825
2009-01-07,-0.028775588825570644
2009-01-08,-0.0033507968753624775
2009-01-09,-0.0183085635624393
2009-01-12,-0.01820988966443069
2009-01-13,0.00539838874937238
2009-01-14,-0.03053552188521302
2009-01-15,-0.009502891628042232
2009-01-16,0.001883502272519134
2009-01-20,-0.04795887252019326
2009-01-21,0.04145462794889854
2009-01-22,-0.017411255071528575
2009-01-23,0.0004961795041084801
2009-01-26,0.006797393505279678
2009-01-27,0.009574440381922105
2009-01-28,0.028212788548632912
2009-01-29,-0.03115085526307682
2009-01-30,-0.02123935073095529
2009-02-02,0.002407857481967667
2009-02-03,0.014847354424558663
2009-02-04,-0.009809324971981965
2009-02-05,0.015632400547099492
2009-02-06,0.030603375849093107
2009-02-09,-0.0031728165125826345
2009-02-10,-0.04581012031867918
2009-02-11,0.007970911578849363
2009-02-12,0.003962403037527646
2009-02-13,-0.012174782864540929
2009-02-17,-0.037773925595864316
2009-02-18,0.00490602733054073
2009-02-19,-0.009203536410258362
2009-02-20,-0.011677729271636027
2009-02-23,-0.03150630222639846
2009-02-24,0.03247698756763039
2009-02-25,-0.00503132438338403
2009-02-26,-0.010307328617144857
2009-02-27,-0.02014678270104407
2009-03-02,-0.037528512811582475
2009-03-03,-0.0033522384270191848
2009-03-04,0.019387575750860437
2009-03-05,-0.033111996175685735
2009-03-06,0.0017994816630217162
2009-03-09,-0.016374662944210607
2009-03-10,0.05265059029288247
2009-03-11,0.0022044636671867584
2009-03-12,0.03247193417920485
2009-03-13,0.006081591230899842
2009-03-16,-0.006936816743862184
2009-03-17,0.029415203720487747
2009-03-18,0.011189261831598253
2009-03-19,-0.008389705218292137
2009-03-20,-0.014033616693232982
2009-03-23,0.06132682811329201
2009-03-24,-0.0181467933663824
2009-03-25,0.011321113325712229
2009-03-26,0.020061334263042144
2009-03-27,-0.018609591916346747
2009-03-30,-0.024518449728929904
2009-03-31,0.009880321198065516
2009-04-01,0.022217726181633177
2009-04-02,0.020322657931738732
2009-04-03,0.0054851863323492475
2009-04-06,-0.00621210786449942
2009-04-07,-0.021703279313798486
2009-04-08,0.0053770985577981205
2009-04-09,0.029498659502453978
2009-04-13,-0.003916834913600092
2009-04-14,-0.017248587469640454
2009-04-15,0.008782339840189134
2009-04-16,0.012407536472601932
2009-04-17,-0.00017884074521481655
2009-04-20,-0.0353015695841626
2009-04-21,0.018103544639172634
2009-04-22,-0.012743801937997255
2009-04-23,0.01176345844705648
2009-04-24,0.01206715962589732
