,Black-Litterman
2006-02-01,0.025903731625835383
2006-03-01,0.0017372930046239549
2006-04-03,0.028084965648481314
2006-05-01,0.026350131617753885
2006-06-01,0.0017743251159035665
2006-07-03,0.0028932425781664946
2006-08-01,0.025681803590438226
2006-09-01,0.0026882721829405813
2006-10-02,0.016032871606073362
2006-11-01,0.0018080446532929041
2006-12-01,0.02691135128665802
2007-01-03,0.027540887552648437
2007-02-01,0.0015832195912214297
2007-03-01,0.002950970355042031
2007-04-02,0.004028736222956783
2007-05-01,0.0029420819287504663
2007-06-01,0.0024508719167119133
2007-07-02,0.030274355562661583
2007-08-01,0.0020748079457625322
2007-09-04,0.03150762175316319
2007-10-01,0.03492515063243978
2007-11-01,0.03162749262659305
2007-12-03,0.032259012977729644
2008-01-02,0.03312726133091427
2008-02-01,0.029669893006246034
2008-03-03,0.03090621830837478
2008-04-01,0.005850478196891615
2008-05-01,0.030452687971131542
2008-06-02,0.029510000000000085
2008-07-01,0.03266340150248848
2008-08-01,0.029640000000000073
2008-09-02,0.0018339899974849933
2008-10-01,0.045864029599623324
2008-11-03,0.03440865492005894
2008-12-01,0.0069893595274695235
2009-01-02,0.01753765138640101
2009-02-02,0.025499999999999967
2009-03-02,0.05028866428349079
2009-04-01,0.056936170358814445
2009-05-01,0.002238440626338113
2009-06-01,0.06044176491748824
2009-07-01,0.0381128368149427
2009-08-03,0.031952579161913075
2009-09-01,0.04717
2009-10-01,0.035757228109153355
2009-11-02,0.03084320206038831
2009-12-01,0.03290505152607716
2010-01-04,0.07144212653152335
2010-02-01,0.031222084948625092
2010-03-01,0.0019283836482400438
2010-04-01,0.0396485565647373
2010-05-03,0.001992898342557975
2010-06-01,0.0052600140974547755
2010-07-01,0.0388023346875021
2010-08-02,0.0349703946736299
2010-09-01,0.0660335119276351
2010-10-01,0.03614345136637714
2010-11-01,0.0023908439687292046
2010-12-01,0.03201788963919037
2011-01-03,0.03490117042603622
2011-02-01,0.03226271946547319
2011-03-01,0.030467668716716963
2011-04-01,0.031106628413116295
2011-05-02,0.03207512622924757
2011-06-01,0.0024441773018119284
2011-07-01,0.003047904813408277
2011-08-01,0.028871242191852293
2011-09-01,0.029479639922845222
2011-10-03,0.03013954098706891
2011-11-01,0.03040696039230845
2011-12-01,0.002172547844750076
2012-01-03,0.0037116201601546835
2012-02-01,0.028746496117628268
2012-03-01,0.002987218104122868
2012-04-02,0.03072908998875611
2012-05-01,0.028003261415855487
2012-06-01,0.02887828824795061
2012-07-02,0.004740033636772846
2012-08-01,0.0019008265491131833
2012-09-04,0.001921244825408416
2012-10-01,0.02896433463110988
2012-11-01,0.02719932485261092
2012-12-03,0.05276192319883479
2013-01-02,0.0606075851777187
2013-02-01,0.029824164111135518
2013-03-01,0.030028586073573248
2013-04-01,0.037530423245580195
2013-05-01,0.0015709558487148664
2013-06-03,0.0025883232495180764
2013-07-01,0.005736624846456191
2013-08-01,0.0021833920677489394
2013-09-03,0.0027576012131698326
2013-10-01,0.06454605029970463
2013-11-01,0.06315047738967547
2013-12-02,0.031023650717835118
2014-01-02,0.03518808765334839
2014-02-03,0.03240545847792421
2014-03-03,0.002776101786528094
2014-04-01,0.009861145201602793
2014-05-01,0.001018815050206628
2014-06-02,0.030020028794257272
2014-07-01,0.060848751024211216
2014-08-01,0.060770000000000095
2014-09-02,0.06252226741028566
2014-10-01,0.03241019487377374
2014-11-03,0.03044286983836815
2014-12-01,0.030821548946599442
2015-01-02,0.0021971785155855544
2015-02-02,0.06280999999999992
2015-03-02,0.0646099093175609
2015-04-01,0.03403210551868691
2015-05-01,0.06172716957272038
2015-06-01,0.06260014978123428
2015-07-01,0.036660980439452304
2015-08-03,0.0012574384818699411
2015-09-01,0.0049736211685371245
2015-10-01,0.06150617888703301
2015-11-02,0.06561768898891673
2015-12-01,0.03190050208042574
2016-01-04,0.03322410179338196
2016-02-01,0.061809999999999816
2016-03-01,0.0019994957576382998
2016-04-01,0.003930535710828647
2016-05-02,0.0022143176138070316
2016-06-01,0.00217482225571705
2016-07-01,0.003692507425288316
2016-08-01,0.030449131516090494
2016-09-01,0.030577551272567803
2016-10-03,0.032025595766403375
2016-11-01,0.03021999999999999
2016-12-01,0.059852640888193066
2017-01-03,0.08922288579923138
2017-02-01,0.03015907940654795
2017-03-01,0.05911184393011262
2017-04-03,0.03112996964092619
2017-05-01,0.029693822018998575
2017-06-01,0.030474143468866656
2017-07-03,0.0312638951236746
2017-08-01,0.05796360187679829
2017-09-01,0.001661579135237944
2017-10-02,0.030928673495792057
2017-11-01,0.033193465615971654
2017-12-01,0.030305070167912423
2018-01-02,0.02911890995736664
2018-02-01,0.02939476398155529
2018-03-01,0.029377738881709713
2018-04-02,0.031521869626294545
2018-05-01,0.02746865330757665
2018-06-01,0.028220940566975238
2018-07-02,0.028311688146749937
2018-08-01,0.027099345151774912
2018-09-04,0.02756521679345224
2018-10-01,0.028457415265697117
2018-11-01,0.029803435211869057
2018-12-03,0.02725733400573275
2019-01-02,0.033197526138168246
2019-02-01,0.030906076001531127
2019-03-01,0.029895386126037968
2019-04-01,0.0953620352028648
2019-05-01,0.05202444645015453
2019-06-03,0.05330182302496825
2019-07-01,0.029920643730735982
2019-08-01,0.024763311295172563
2019-09-03,0.02405360522175239
2019-10-01,0.04913753390299291
2019-11-01,0.049748250780181656
2019-12-02,0.0015947617870377719
2020-01-02,0.004285197331815416
2020-02-03,0.020867059014130503
2020-03-02,0.021740606925753234
2020-04-01,0.04536359169476823
2020-05-01,0.00632678786309295
2020-06-01,0.04185131059139084
2020-07-01,0.040363095717191426
2020-08-03,0.02228353483189709
2020-09-01,0.02410224744704264
2020-10-01,0.003934615780517009
2020-11-02,0.0019757813664818755
2020-12-01,0.040858570807976655
2021-01-04,0.05152170586713091
2021-02-01,0.034605927613310467
2021-03-01,0.01819536540586906
2021-04-01,0.002239008645270631
2021-05-03,0.018857164555025355
2021-06-01,0.0011215401638986853
2021-07-01,0.021675220567356598
2021-08-02,0.019521205720793994
2021-09-01,0.0024277244272421054
2021-10-01,0.019148418694351785
2021-11-01,0.020093403838952216
2021-12-01,0.03156473265252382
2022-01-03,0.04735747478082731
2022-02-01,0.017316576630894025
2022-03-01,0.01794090924581349
2022-04-01,0.0351886012666572
2022-05-02,0.022470736841479565
2022-06-01,0.02003023547164895
2022-07-01,0.03017035246027161
2022-08-01,0.004108320670758444
