,Equally-Weighted
2006-04-19,-0.0014016893535595174
2006-04-20,-0.0012040137802456295
2006-04-21,-0.0009128505895567712
2006-04-24,-0.002341976539414644
2006-04-25,-0.0005040056386214165
2006-04-26,0.007047936268446323
2006-04-27,0.009176725464436724
2006-04-28,0.00016393528410550438
2006-05-01,-0.003387070158898799
2006-05-02,0.005910591384543052
2006-05-03,-0.005194420783968102
2006-05-04,0.003604310122254371
2006-05-05,0.009429162992017326
2006-05-08,0.0007984331889661688
2006-05-09,0.000837685523756967
2006-05-10,-0.004900886563838038
2006-05-11,-0.012087311860589988
2006-05-12,-0.007531214392157823
2006-05-15,0.008266527165670211
2006-05-16,-0.0008459679206546559
2006-05-17,-0.01564075939518971
2006-05-18,-0.005590266494751884
2006-05-19,0.0005355395869197423
2006-05-22,-0.0002359628793381616
2006-05-23,-0.0007630515679697192
2006-05-24,0.0028273156108403756
2006-05-25,0.010257092484457652
2006-05-26,0.004127728891743437
2006-05-30,-0.016811360574120433
2006-05-31,0.004309924436052478
2006-06-01,0.009728267150484419
2006-06-02,0.0014454676636317446
2006-06-05,-0.014374075196874397
2006-06-06,0.0013073147764445312
2006-06-07,-0.004450796936314802
2006-06-08,0.0021452225380117025
2006-06-09,-0.001393351561881112
2006-06-12,-0.010208858676427837
2006-06-13,-0.008794773660184213
2006-06-14,0.004736040369737237
2006-06-15,0.014744972526162116
2006-06-16,-0.0024064601610962965
2006-06-19,-0.006288770386171745
2006-06-20,0.002577799144425023
2006-06-21,0.007115302269373004
2006-06-22,-0.004103172117268768
2006-06-23,-0.004443129034323116
2006-06-26,0.005040938381306859
2006-06-27,-0.006540285202346776
2006-06-28,0.007411817216795081
2006-06-29,0.01858459789843379
2006-06-30,-0.007489899688188573
2006-07-03,0.01062128196249805
2006-07-05,-0.005178677950172333
2006-07-06,0.0038759190305506217
2006-07-07,-0.0060302780802478
2006-07-10,0.0038228808040942355
2006-07-11,0.00138390330277223
2006-07-12,-0.012723357063915306
2006-07-13,-0.009815209440884255
2006-07-14,-0.0046257476859097825
2006-07-17,-0.0009459743803082282
2006-07-18,0.005379591248799242
2006-07-19,0.019138586829576115
2006-07-20,-0.007491630110627223
2006-07-21,-0.0009095365905755159
2006-07-24,0.01517765311869036
2006-07-25,-0.001618583809517603
2006-07-26,0.00015178590602670265
2006-07-27,-0.001781679957940853
2006-07-28,0.013484901965229917
2006-07-31,-0.0028051105216742866
2006-08-01,-0.004597404165812561
2006-08-02,0.005734045616160716
2006-08-03,0.0007789941437660873
2006-08-04,0.002016115608428548
2006-08-07,-0.0016581456513033465
2006-08-08,-5.618175477453129e-05
2006-08-09,0.0021000182643990846
2006-08-10,0.004673383391055661
2006-08-11,-0.000745312975662322
2006-08-14,0.004058598099949865
2006-08-15,0.009235477109706257
2006-08-16,0.005138352507309188
2006-08-17,0.000940627837586698
2006-08-18,0.005444192852780115
2006-08-21,-0.0009112781682362506
2006-08-22,0.00029093847780488206
2006-08-23,-0.0019573779420099017
2006-08-24,0.004811655845758555
2006-08-25,0.0009878299831576926
2006-08-28,0.006829136155859338
2006-08-29,0.003612795304227809
2006-08-30,-0.00015492021480956436
2006-08-31,-0.002557096613606527
2006-09-01,0.006783159415766805
2006-09-05,-0.0002978231647913665
2006-09-06,-0.00638373909526114
2006-09-07,-0.004944929201690301
2006-09-08,0.0037744484649774182
2006-09-11,0.0018689424111846854
2006-09-12,0.007203597183177534
2006-09-13,0.0018133849946732833
2006-09-14,0.0016937232356636046
2006-09-15,0.000312969970537729
2006-09-18,0.0008499069461255083
2006-09-19,8.91150100432102e-05
2006-09-20,0.006260108021545524
2006-09-21,-0.0037422354810508975
2006-09-22,-0.0014472842399952432
2006-09-25,0.010149021381089772
2006-09-26,0.008729439142706687
2006-09-27,-0.0011229219825477372
2006-09-28,0.0017476182959054905
2006-09-29,-0.002669704199095299
2006-10-02,-0.0030333629698720945
2006-10-03,0.004936980956826976
2006-10-04,0.009077840072704372
2006-10-05,-0.002406208070744461
2006-10-06,-0.002685084030975795
2006-10-09,-0.00114923290812691
2006-10-10,0.0018722649086554677
2006-10-11,-0.0018015731421585335
2006-10-12,0.006778865606910433
2006-10-13,0.0014473900971968606
2006-10-16,4.477205141942001e-05
2006-10-17,-0.0022092043220982064
2006-10-18,0.004745507958815863
2006-10-19,0.0007121103439923421
2006-10-20,0.007758270551836473
2006-10-23,0.007066803002116372
2006-10-24,-0.0019820906193645264
2006-10-25,0.0034180989313476245
2006-10-26,0.0032339449386068735
2006-10-27,-0.007535470437050255
2006-10-30,-0.0032821082757743176
2006-10-31,-6.681316236461099e-05
2006-11-01,-0.004868887478591094
2006-11-02,2.671031764130428e-05
2006-11-03,-0.0013982382210666377
2006-11-06,0.011495599331969909
2006-11-07,0.0014886023228535947
2006-11-08,0.0019445617405793644
2006-11-09,-0.0038790404341134898
2006-11-10,-0.0006738204211083078
2006-11-13,0.001556753076589209
2006-11-14,0.00767091725824332
2006-11-15,-0.0008396253478942114
2006-11-16,0.002918493209780752
2006-11-17,0.0025267568438002872
2006-11-20,4.320328856130009e-05
2006-11-21,-0.0029458986302981814
2006-11-22,2.6946196288632334e-05
2006-11-24,-0.00457519584123735
2006-11-27,-0.011766653161865353
2006-11-28,0.004195489160358787
2006-11-29,0.008728027088966889
2006-11-30,0.00018994458876247424
2006-12-01,-0.0028532245771290066
2006-12-04,0.0040600194948261555
2006-12-05,0.002732240476816518
2006-12-06,-0.004498926860505847
2006-12-07,-0.003311300077063325
2006-12-08,0.0030834801357186234
2006-12-11,0.003861843737966062
2006-12-12,0.0011019803764791994
2006-12-13,0.0023855371079207826
2006-12-14,0.00824079213261817
2006-12-15,0.00304389155367681
2006-12-18,0.0009294410650858841
2006-12-19,-0.0006556391578447256
2006-12-20,-0.0021702408938280306
2006-12-21,-0.002346650856165634
2006-12-22,-0.006213895857871405
2006-12-26,0.004960519606891907
2006-12-27,0.006996951835776394
2006-12-28,-0.000543347650191586
2006-12-29,-0.00495429989347724
2007-01-03,0.0019205602385330412
2007-01-04,0.0026359601371049816
2007-01-05,-0.005769108349959473
2007-01-08,0.002117682086720798
2007-01-09,-0.00042585428156671095
2007-01-10,-0.00015913356460911865
2007-01-11,0.005988152999093184
2007-01-12,0.005353946603950717
2007-01-16,0.0007336842484924387
2007-01-17,-0.003945029030327957
2007-01-18,-0.00048243921560284247
2007-01-19,0.0010615690057751012
2007-01-22,-0.0034321197660672764
2007-01-23,-0.001362630215173458
2007-01-24,0.010025318050673531
2007-01-25,-0.011420893956448566
2007-01-26,-0.0018568960815936294
2007-01-29,-0.0006175503138673149
2007-01-30,0.005303315061428738
2007-01-31,0.005152663121204827
2007-02-01,0.004269021443592824
2007-02-02,0.001472416563847634
2007-02-05,0.00016648261880343563
2007-02-06,-0.0019279609309278227
2007-02-07,0.0008797047151736461
2007-02-08,-0.002323895825131827
2007-02-09,-0.007178081883143501
2007-02-12,-0.0026411569079637875
2007-02-13,0.0051815450569310875
2007-02-14,0.0055879787294939665
2007-02-15,-0.0003752225821296305
2007-02-16,-0.0016561388719704793
2007-02-20,0.002126325696368124
2007-02-21,-0.002611513803818384
2007-02-22,-0.0015686376244805668
2007-02-23,-0.004871679557133988
2007-02-26,0.0006320082638429841
2007-02-27,-0.03587930385662343
2007-02-28,0.005775777238694186
2007-03-01,-0.0031406978643224626
2007-03-02,-0.009696613235771286
2007-03-05,-0.005234399498478986
2007-03-06,0.013479473526896194
2007-03-07,-0.004989148746042516
2007-03-08,0.004914647153167371
2007-03-09,-0.0013147280131022782
2007-03-12,0.0029125196598336137
2007-03-13,-0.01902126899805277
2007-03-14,0.005765040240226294
2007-03-15,0.0031274690992528172
2007-03-16,-0.003395540376205851
2007-03-19,0.010545031671013533
2007-03-20,0.0065209618280205025
2007-03-21,0.016794457371118236
2007-03-22,-0.00015753682258318915
2007-03-23,-0.0007411885321892852
2007-03-26,0.0008472691970639499
2007-03-27,-0.005677874335860171
2007-03-28,-0.007406190388396293
2007-03-29,0.006041118965370794
2007-03-30,-0.0012242440221495274
2007-04-02,-0.0001999136557972683
2007-04-03,0.008758038905051585
2007-04-04,0.0022371897364020354
2007-04-05,0.002619278474351036
2007-04-09,0.0016092313247834467
2007-04-10,0.003533475185549098
2007-04-11,-0.007060982607517335
2007-04-12,0.004238666478518655
2007-04-13,0.003251702853651582
2007-04-16,0.010808675589277944
2007-04-17,0.004773877235084694
2007-04-18,0.002317398975409432
2007-04-19,0.0012501644422024372
2007-04-20,0.009942853604181885
2007-04-23,-0.007760244575680434
2007-04-24,-0.0020402638620855736
2007-04-25,0.010852230904032232
2007-04-26,-0.0010935508131264707
2007-04-27,0.0017197460869889543
2007-04-30,-0.0014918309195897043
2007-05-01,0.004036048504298642
2007-05-02,0.004688228777157955
2007-05-03,0.0060743276689253865
2007-05-04,0.001305683886307027
2007-05-07,0.002734100488317086
2007-05-08,-0.0010863690124832547
2007-05-09,0.0010102996565391439
2007-05-10,-0.012173211801372643
2007-05-11,0.007971707108098677
2007-05-14,-0.0005763396679773957
2007-05-15,0.0004131544875534677
2007-05-16,0.011547952826609356
2007-05-17,-0.002438687056702582
2007-05-18,0.007314075012629194
2007-05-21,-0.0025501089387127405
2007-05-22,-0.001867825329248457
2007-05-23,-0.002668009076434197
2007-05-24,-0.007091707773839869
2007-05-25,0.00612996746878255
2007-05-29,0.0018808803769933143
2007-05-30,0.007159948051961725
2007-05-31,-0.00150979560992963
2007-06-01,0.002555265391156185
2007-06-04,0.0013667337755462919
2007-06-05,-0.005274344762087834
2007-06-06,-0.008987579887290466
2007-06-07,-0.015144182280593619
2007-06-08,0.011044658585664191
2007-06-11,0.0004246459976034351
2007-06-12,-0.009789091345644024
2007-06-13,0.012929969144273207
2007-06-14,0.005274015958349432
2007-06-15,0.006350007187753189
2007-06-18,-0.002468079157331765
2007-06-19,0.0031418756951522705
2007-06-20,-0.011982235916135314
2007-06-21,0.005145000600382958
2007-06-22,-0.017909773824938975
2007-06-25,0.00011454356385434741
2007-06-26,-9.197890530690494e-05
2007-06-27,0.007542147125931714
2007-06-28,0.002503627862175159
2007-06-29,-0.002338123400971286
2007-07-02,0.007397042789034428
2007-07-03,0.008689777906885299
2007-07-05,0.0004611064422682655
2007-07-06,0.0019900720527747727
2007-07-09,0.0015353341132178988
2007-07-10,-0.012269421290901932
2007-07-11,0.005547306593545133
2007-07-12,0.021256848421795742
2007-07-13,0.003149001102970692
2007-07-16,0.0027333048749475274
2007-07-17,-0.0006859403810530109
2007-07-18,-0.006100714659620859
2007-07-19,0.007095697212414433
2007-07-20,-0.0099260541250661
2007-07-23,0.007450149810587914
2007-07-24,-0.01707766060971842
2007-07-25,0.007423932393199369
2007-07-26,-0.01688396078030633
2007-07-27,-0.013878539339009342
2007-07-30,0.004773493306948064
2007-07-31,-0.014756343918074975
2007-08-01,0.01252280078822334
2007-08-02,0.004675468439854873
2007-08-03,-0.02212592892616664
2007-08-06,0.02637770342826795
2007-08-07,0.005145209457721885
2007-08-08,0.016686402046972203
2007-08-09,-0.0295859106326037
2007-08-10,-0.0006000207654674012
2007-08-13,-0.0037567714044074193
2007-08-14,-0.013820963443490665
2007-08-15,-0.008594431069872592
2007-08-16,0.006632489546609244
2007-08-17,0.02625502751651597
2007-08-20,-0.0016751495881571117
2007-08-21,0.0004582490882070605
2007-08-22,0.00821573750266989
2007-08-23,0.0006565820879586674
2007-08-24,0.011320671485501034
2007-08-27,-0.007571140834629103
2007-08-28,-0.02214009151686283
2007-08-29,0.021208820717531936
2007-08-30,-0.002501827148992101
2007-08-31,0.009799821790843157
2007-09-04,0.010462632358716426
2007-09-05,-0.012784727061075358
2007-09-06,0.0005256665668273944
2007-09-07,-0.01357946013913389
2007-09-10,0.002926091404119052
2007-09-11,0.013943039818816798
2007-09-12,-0.00027261773330973776
2007-09-13,0.007224217129187927
2007-09-14,0.00017795660255591256
2007-09-17,-0.004645136857339916
2007-09-18,0.027419910106283966
2007-09-19,0.0047985422963088015
2007-09-20,-0.004109255721194289
2007-09-21,0.003914249105804608
2007-09-24,-0.0038251498907269635
2007-09-25,0.0009201206000395715
2007-09-26,0.0037196964410506207
2007-09-27,0.004109119528860907
2007-09-28,-0.0026392621632429056
2007-10-01,0.012875834284485238
2007-10-02,0.0009301354898891221
2007-10-03,-0.005561758964132595
2007-10-04,0.0007082932460384295
2007-10-05,0.00660504238121075
2007-10-08,-0.0008642845487241489
2007-10-09,0.006181048959721258
2007-10-10,-0.0008705342985420438
2007-10-11,-0.0029627589831990376
2007-10-12,0.0031440599955073973
2007-10-15,-0.005384415207110601
2007-10-16,-0.004831949534721244
2007-10-17,0.005300219066395837
2007-10-18,-0.002827426956391218
2007-10-19,-0.02595107746289596
2007-10-22,0.0017408102421607424
2007-10-23,0.010634149283081542
2007-10-24,-0.002831869560483051
2007-10-25,-0.0029190536210417684
2007-10-26,0.016210082329937568
2007-10-29,0.005415064526569746
2007-10-30,-0.006407894153703605
2007-10-31,0.010936032585165845
2007-11-01,-0.026433989510502208
2007-11-02,-0.0037070401619663023
2007-11-05,-0.005037019380381808
2007-11-06,0.012020248624773277
2007-11-07,-0.028670038519506946
2007-11-08,-0.009668822707922357
2007-11-09,-0.013149153108294794
2007-11-12,-0.0035893292824125734
2007-11-13,0.036768462205882826
2007-11-14,-0.004766636032464384
2007-11-15,-0.013103213114427956
2007-11-16,0.0070937898225564705
2007-11-19,-0.018898266591739526
2007-11-20,0.006248246697717333
2007-11-21,-0.019081674280235432
2007-11-23,0.015884574731206826
2007-11-26,-0.021344444834105695
2007-11-27,0.01598176354392106
2007-11-28,0.027424703439035747
2007-11-29,0.002267841050816655
2007-11-30,0.004988387205604567
2007-12-03,-0.007730241531407424
2007-12-04,-0.006378825976168524
2007-12-05,0.02080352474837352
2007-12-06,0.015466125105266255
2007-12-07,-0.0009776581792128253
2007-12-10,0.005716359677024207
2007-12-11,-0.01596966192476835
2007-12-12,0.005561469871052746
2007-12-13,0.0010682397375921958
2007-12-14,-0.013024928803495739
2007-12-17,-0.013280147364806153
2007-12-18,0.004711429365248001
2007-12-19,-0.0006784578542321359
2007-12-20,0.002377412629384152
2007-12-21,0.016220035687545764
2007-12-24,0.009228834671316482
2007-12-26,-0.0009466218864035079
2007-12-27,-0.01419397127362183
2007-12-28,0.0019508845319418438
2007-12-31,-0.00910086796917048
2008-01-02,-0.015062540471799668
2008-01-03,0.0019525494539779254
2008-01-04,-0.023192972220892578
2008-01-07,0.005597433961777084
2008-01-08,-0.01760174647558159
2008-01-09,0.01680939715466993
2008-01-10,0.006541222456568036
2008-01-11,-0.016410531814650638
2008-01-14,0.013636005164420628
2008-01-15,-0.02681615382685712
2008-01-16,-0.013530524128189227
2008-01-17,-0.024118190004332594
2008-01-18,-0.009543179788460787
2008-01-22,-0.012191143559781447
2008-01-23,0.026561836304309035
2008-01-24,0.005639399737708859
2008-01-25,-0.02230242422776174
2008-01-28,0.01730580480871468
2008-01-29,0.006830848107732337
2008-01-30,-0.005184557198867399
2008-01-31,0.015336650850024048
2008-02-01,0.009475178471161654
2008-02-04,-0.01584189974091217
2008-02-05,-0.03133794049386355
2008-02-06,-0.010007399120091518
2008-02-07,0.008930816381806421
2008-02-08,-0.00685994097473471
2008-02-11,0.0013889163252617663
2008-02-12,0.01013164449287291
2008-02-13,0.011991958069741506
2008-02-14,-0.015163088743122749
2008-02-15,-0.0013405250292993858
2008-02-19,-0.003309955006806177
2008-02-20,0.0059529915128946394
2008-02-21,-0.00642716162752201
2008-02-22,0.005204380970592969
2008-02-25,0.01025595312836297
2008-02-26,0.008505034590124595
2008-02-27,0.006474056792363411
2008-02-28,-0.009408282381734247
2008-02-29,-0.02721018443064328
2008-03-03,-0.0017219125914229893
2008-03-04,-0.00376725247418131
2008-03-05,0.00421138728919122
2008-03-06,-0.017928074472989698
2008-03-07,-0.005074184259335401
2008-03-10,-0.013454281420231686
2008-03-11,0.042045894263488495
2008-03-12,-0.00716496642835998
2008-03-13,0.00033201681963976304
2008-03-14,-0.021077898455154256
2008-03-17,0.00395821460711475
2008-03-18,0.0424201198095361
2008-03-19,-0.020727188474284078
2008-03-20,0.03257621195712305
2008-03-24,0.013224081306219191
2008-03-25,-0.0019148465962267013
2008-03-26,-0.009336076441908283
2008-03-27,-0.013059818310321906
2008-03-28,-0.005526842962465663
2008-03-31,0.009386066315373852
2008-04-01,0.03788240735773052
2008-04-02,-0.003987069794536497
2008-04-03,0.0017579222265002802
2008-04-04,-0.002064837666598585
2008-04-07,0.002759337221462938
2008-04-08,-0.009163038937358352
2008-04-09,-0.004505441597749825
2008-04-10,0.007415634648179773
2008-04-11,-0.024969292846366932
2008-04-14,-0.005077999776126419
2008-04-15,0.006047546596309258
2008-04-16,0.023230372007917947
2008-04-17,0.0011642592276924324
2008-04-18,0.017992887576592478
2008-04-21,0.0018673789226376404
2008-04-22,-0.006693328546265763
2008-04-23,0.0034860287099674476
2008-04-24,0.009922399753809001
2008-04-25,1.844787770428379e-05
2008-04-28,-0.003764010291494762
2008-04-29,-0.000989135346960319
2008-04-30,-0.0023844452498849467
2008-05-01,0.01699197670493819
2008-05-02,0.002664971091835694
2008-05-05,-0.006412831580627865
2008-05-06,0.004700242042317758
2008-05-07,-0.019757533641558987
2008-05-08,0.0025674959298239855
2008-05-09,-0.009944554119108967
2008-05-12,0.006813752338148756
2008-05-13,-0.0012187272926611598
2008-05-14,0.002385676126242498
2008-05-15,0.011094660683009508
2008-05-16,-0.0018286750655834457
2008-05-19,0.0012653252052297333
2008-05-20,-0.014818572034007304
2008-05-21,-0.01668683385615919
2008-05-22,0.005374679143433551
2008-05-23,-0.012441733859533535
2008-05-27,0.008133335509515312
2008-05-28,0.00014418358807200018
2008-05-29,0.005432580327116569
2008-05-30,0.00023094051731526626
2008-06-02,-0.009922875086592604
2008-06-03,-0.0059451867942022785
2008-06-04,-0.002142589684134533
2008-06-05,0.02089657337546851
2008-06-06,-0.030007474647584353
2008-06-09,4.658241375000223e-05
2008-06-10,0.0014466871892602567
2008-06-11,-0.017734973666611472
2008-06-12,0.0013626698676972087
2008-06-13,0.013106800584308407
2008-06-16,0.0015391029751310216
2008-06-17,-0.004539999177403366
2008-06-18,-0.011125520491791002
2008-06-19,-4.3714750344451986e-05
2008-06-20,-0.020061301569405453
2008-06-23,0.0008227761814020391
2008-06-24,0.002879111822330747
2008-06-25,0.00821131322362652
2008-06-26,-0.031707384673689436
2008-06-27,-0.008929880503602085
2008-06-30,0.0011964858347246984
2008-07-01,0.00636862536362107
2008-07-02,-0.015735277299225504
2008-07-03,0.005307255614823682
2008-07-07,-0.006209768916032747
2008-07-08,0.01589666633555789
2008-07-09,-0.023546492231180532
2008-07-10,0.013078500689636043
2008-07-11,-0.013711868472728522
2008-07-14,-0.006942731346165827
2008-07-15,-0.010596506616736882
2008-07-16,0.023964149794304036
2008-07-17,0.018665382622575263
2008-07-18,0.0017612890584150693
2008-07-21,0.0006743541913345254
2008-07-22,0.01754937495680413
2008-07-23,0.008903623209363677
2008-07-24,-0.023405220652666828
2008-07-25,0.0028646758153660808
2008-07-28,-0.021026919486422543
2008-07-29,0.02404881384114084
2008-07-30,0.017575703756440755
2008-07-31,-0.012299446474311193
2008-08-01,-0.0024732382693011994
2008-08-04,-0.0054316282882623974
2008-08-05,0.0288084486487752
2008-08-06,0.006989701124135118
2008-08-07,-0.015024383684102624
2008-08-08,0.021881828113732966
2008-08-11,0.007341951905967774
2008-08-12,-0.01048823910837352
2008-08-13,-0.005657709314072626
2008-08-14,0.006126209522479057
2008-08-15,0.0011045534357362113
2008-08-18,-0.014093544451005366
2008-08-19,-0.00875117085358529
2008-08-20,0.007855247075757368
2008-08-21,-0.000951856595999163
2008-08-22,0.015600578946920855
2008-08-25,-0.020176127264174074
2008-08-26,0.001264492769799328
2008-08-27,0.007535281264945226
2008-08-28,0.013615988307537717
2008-08-29,-0.017359873381636894
2008-09-02,-0.0019367529584884335
2008-09-03,-0.0012827890575634773
2008-09-04,-0.029914133618966242
2008-09-05,0.006055200989725413
2008-09-08,0.02597922077984917
2008-09-09,-0.02650254079656883
2008-09-10,0.006880324881760471
2008-09-11,0.01661213461496001
2008-09-12,0.0027314826259789552
2008-09-15,-0.051481837835682075
2008-09-16,0.02304760217122436
2008-09-17,-0.04503819015434636
2008-09-18,0.04376512874862798
2008-09-19,0.04698861449148427
2008-09-22,-0.0400335917544707
2008-09-23,-0.01487817896021507
2008-09-24,0.002591924610299021
2008-09-25,0.02627350179140779
2008-09-26,0.017460837829209524
2008-09-29,-0.08663372780014218
2008-09-30,0.06437604717408374
2008-10-01,0.0008239840255167104
2008-10-02,-0.02739119907193602
2008-10-03,-0.021615248570872155
2008-10-06,-0.02895284735120746
2008-10-07,-0.06899554412453943
2008-10-08,-0.010975809409638796
2008-10-09,-0.07318229131769079
2008-10-10,0.0030415384890694584
2008-10-13,0.10453265877081125
2008-10-14,-0.0046923206283986125
2008-10-15,-0.07205940421221901
2008-10-16,0.04675072098311285
2008-10-17,-0.018206609738179027
2008-10-20,0.0418401315731471
2008-10-21,-0.029473910833490866
2008-10-22,-0.04545282360381487
2008-10-23,0.015403795314512851
2008-10-24,-0.034606320776738954
2008-10-27,-0.022353960150649867
2008-10-28,0.10810442438211416
2008-10-29,-0.02088883971619057
2008-10-30,0.023423928608119027
2008-10-31,0.010658558861114373
2008-11-03,-0.0004583991035036885
2008-11-04,0.03670347031532681
2008-11-05,-0.05437029623881607
2008-11-06,-0.045596045873183444
2008-11-07,0.026583865222572726
2008-11-10,-0.007684622408291421
2008-11-11,-0.013628822328328734
2008-11-12,-0.04583855247298894
2008-11-13,0.0642774415924612
2008-11-14,-0.041454517395098006
2008-11-17,-0.02487457732474511
2008-11-18,0.012097847719813065
2008-11-19,-0.057049601340831486
2008-11-20,-0.056517637162522845
2008-11-21,0.05972469624247117
2008-11-24,0.0617487586395317
2008-11-25,-0.001077380446018728
2008-11-26,0.03138513179617281
2008-11-28,0.008555818395482603
2008-12-01,-0.0814907706524778
2008-12-02,0.047415947488902516
2008-12-03,0.03237370339763328
2008-12-04,-0.029850900160919163
2008-12-05,0.03757538850038067
2008-12-08,0.05025189455656291
2008-12-09,-0.028438058524786546
2008-12-10,-0.002008050091175093
2008-12-11,-0.03399881740738027
2008-12-12,0.011356143697142605
2008-12-15,-0.015977125895253203
2008-12-16,0.049672661327436675
2008-12-17,-0.01745084519724984
2008-12-18,-0.02345014357064017
2008-12-19,0.0014911023645830762
2008-12-22,-0.012585577650126925
2008-12-23,-0.010164103709089198
2008-12-24,0.007115466356767526
2008-12-26,0.0025261999299991305
2008-12-29,-0.003382838092663469
2008-12-30,0.019281530259969974
2008-12-31,0.01121272672543095
2009-01-02,0.02899429203227579
2009-01-05,-0.015488401610362565
2009-01-06,0.0034510056574286073
2009-01-07,-0.029666787311840446
2009-01-08,-0.0019052844083972224
2009-01-09,-0.019886030814033
2009-01-12,-0.02137352895137503
2009-01-13,0.0017324662623583124
2009-01-14,-0.03140372212835906
2009-01-15,-0.015269383244147179
2009-01-16,-0.0012740582316218643
2009-01-20,-0.05473616542427451
2009-01-21,0.04759038521864527
2009-01-22,-0.015537599459304257
2009-01-23,0.0026047506551834616
2009-01-26,0.006887670621265477
2009-01-27,0.011428166397109609
2009-01-28,0.03292981643981026
2009-01-29,-0.03297038861745881
2009-01-30,-0.02374753604953605
2009-02-02,0.0032893940101330027
2009-02-03,0.012109406792288151
2009-02-04,-0.00940180998566386
2009-02-05,0.01187983876135269
2009-02-06,0.03531645374345416
2009-02-09,0.0005292758508918004
2009-02-10,-0.0493340346730818
2009-02-11,0.01231934129244946
2009-02-12,0.003366858996391502
2009-02-13,-0.012193807093765488
2009-02-17,-0.04139598195230297
2009-02-18,0.00269364153281503
2009-02-19,-0.014448711837331558
2009-02-20,-0.012445526137909222
2009-02-23,-0.0326640115993252
2009-02-24,0.03475415859705988
2009-02-25,-0.004278302691712972
2009-02-26,-0.008437464000978044
2009-02-27,-0.018806200097990448
2009-03-02,-0.037874576313964854
2009-03-03,-0.0008596909059286175
2009-03-04,0.019030329124073368
2009-03-05,-0.03256359013013416
2009-03-06,-0.002100803610557624
2009-03-09,-0.01786750628733496
2009-03-10,0.056613545386703684
2009-03-11,0.005120671184277688
2009-03-12,0.03748552360155333
2009-03-13,0.007301196271370617
2009-03-16,-0.009282108674969047
2009-03-17,0.031064708606354793
2009-03-18,0.01397845598480543
2009-03-19,-0.008754965865908626
2009-03-20,-0.013517317772079306
2009-03-23,0.0617915125058042
2009-03-24,-0.02020579274300183
2009-03-25,0.012189243535800644
2009-03-26,0.02162016059501633
2009-03-27,-0.019271532531072947
2009-03-30,-0.02652028921872821
2009-03-31,0.011742876711858204
2009-04-01,0.022060099957693643
2009-04-02,0.023896291969921626
2009-04-03,0.008671929428968363
2009-04-06,-0.007028049641382963
2009-04-07,-0.02362343555741804
2009-04-08,0.0050499269418742545
2009-04-09,0.04169112040985231
2009-04-13,-0.0005604248498860924
2009-04-14,-0.020866013610437748
2009-04-15,0.011798324919308545
2009-04-16,0.014705943123157433
2009-04-17,0.002406321060528689
2009-04-20,-0.04260913397441101
2009-04-21,0.020924516732977454
2009-04-22,-0.011114665567026786
2009-04-23,0.014557044744072467
2009-04-24,0.0125823287302687
2009-04-27,-0.004324619411793283
2009-04-28,-0.0023808983689081447
2009-04-29,0.015931356629993586
2009-04-30,-0.002937916933063207
2009-05-01,0.0030683607650488927
2009-05-04,0.030507688319839493
2009-05-05,-0.006681261405463706
2009-05-06,0.016578608106203586
2009-05-07,-0.017703123946513574
2009-05-08,0.01768978177895202
2009-05-11,-0.013769904338008133
2009-05-12,0.0030221150553979143
2009-05-13,-0.0186616875602798
2009-05-14,0.012598838592385584
2009-05-15,-0.009344269854829064
2009-05-18,0.028745676669426526
2009-05-19,-0.00292578816414103
2009-05-20,-0.006076187365225002
2009-05-21,-0.013459395423051307
2009-05-22,-0.004546486149209474
2009-05-26,0.026368774533751527
2009-05-27,-0.02092418243624375
2009-05-28,0.01649712999023027
2009-05-29,0.013490330472309424
2009-06-01,0.015404617874303927
2009-06-02,0.0006298726983883114
2009-06-03,-0.006436089118846626
2009-06-04,0.014642796136429864
2009-06-05,-0.001691688033352874
2009-06-08,0.0011925010462105095
2009-06-09,0.0006931851132129443
2009-06-10,-0.005719185669099741
2009-06-11,0.010146778810524058
2009-06-12,0.006739498526498953
2009-06-15,-0.02092070108306885
2009-06-16,-0.012014224822918291
2009-06-17,-0.005383750516964481
2009-06-18,0.011090335096951813
2009-06-19,0.005268407766321598
2009-06-22,-0.02866841473287801
2009-06-23,0.004092082340195773
2009-06-24,0.007104115434072995
2009-06-25,0.0172716568855471
2009-06-26,0.00015944306383589154
2009-06-29,0.010653404705237788
2009-06-30,-0.00745883356287698
2009-07-01,0.0069856191648800785
2009-07-02,-0.022912520962713408
2009-07-06,-0.0005791761611290266
2009-07-07,-0.01286344226638925
2009-07-08,-0.003931696627048694
2009-07-09,0.0019495873369731274
2009-07-10,-0.005763032097989843
2009-07-13,0.030385106505334197
2009-07-14,0.0020759489877950664
2009-07-15,0.03182000867109622
2009-07-16,0.0048966386751092975
2009-07-17,0.0055608660821773155
2009-07-20,0.00546562795450375
2009-07-21,0.005435409200912099
2009-07-22,-0.0017458129932202342
2009-07-23,0.0182835165649979
2009-07-24,-0.0018724909533117803
2009-07-27,0.00308124152192921
2009-07-28,-0.002036823659006774
2009-07-29,0.00016969355130709216
2009-07-30,0.010096041467717042
2009-07-31,0.0013855944509366727
2009-08-03,0.011266012255632517
2009-08-04,0.003928233723019786
2009-08-05,0.0018689089800953494
2009-08-06,-0.006671145660381334
2009-08-07,0.0056844713557319786
2009-08-10,-0.0017714948107764468
