Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
XOM,XOM
JNJ,JNJ
JPM,JPM
PG,PG
WFC,WFC
WMT,WMT
VZ,VZ
PFE,PFE
V,V
CVX,CVX
T,T
KO,KO
INTC,INTC
MRK,MRK
ORCL,ORCL
CMCSA,CMCSA
