Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
JNJ,JNJ
UNH,UNH
NVDA,NVDA
V,V
