Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
JNJ,JNJ
XOM,XOM
JPM,JPM
WFC,WFC
BAC,BAC
PG,PG
V,V
WMT,WMT
ORCL,ORCL
CVX,CVX
VZ,VZ
KO,KO
UNH,UNH
CMCSA,CMCSA
PFE,PFE
C,C
