Stock,Stocks
MSFT,MSFT
AAPL,AAPL
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
XOM,XOM
PG,PG
MA,MA
BAC,BAC
DIS,DIS
UNH,UNH
CSCO,CSCO
HD,HD
VZ,VZ
CVX,CVX
KO,KO
