Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
UNH,UNH
JNJ,JNJ
XOM,XOM
V,V
META,META
WMT,WMT
JPM,JPM
NVDA,NVDA
LLY,LLY
PG,PG
CVX,CVX
HD,HD
MA,MA
BAC,BAC
