Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
JPM,JPM
UNH,UNH
V,V
JNJ,JNJ
HD,HD
PG,PG
WMT,WMT
BAC,BAC
MA,MA
PFE,PFE
DIS,DIS
AVGO,AVGO
XOM,XOM
