Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
WMT,WMT
GOOGL,GOOGL
PG,PG
JNJ,JNJ
IBM,IBM
CVX,CVX
KO,KO
JPM,JPM
WFC,WFC
ORCL,ORCL
PFE,PFE
T,T
C,C
INTC,INTC
BAC,BAC
SLB,SLB
CSCO,CSCO
