Stock,Stocks
MSFT,MSFT
AAPL,AAPL
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
JNJ,JNJ
V,V
WMT,WMT
PG,PG
JPM,JPM
UNH,UNH
MA,MA
INTC,INTC
VZ,VZ
HD,HD
BAC,BAC
PFE,PFE
KO,KO
DIS,DIS
MRK,MRK
