Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
TSLA,TSLA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
MA,MA
NVDA,NVDA
BAC,BAC
HD,HD
PG,PG
DIS,DIS
PYPL,PYPL
CMCSA,CMCSA
XOM,XOM
