Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
JNJ,JNJ
AMZN,AMZN
WFC,WFC
JPM,JPM
PG,PG
WMT,WMT
VZ,VZ
KO,KO
V,V
PFE,PFE
T,T
GE,GE
CVX,CVX
HD,HD
DIS,DIS
ORCL,ORCL
