Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
PG,PG
WMT,WMT
T,T
JNJ,JNJ
PFE,PFE
JPM,JPM
CVX,CVX
AIG,AIG
CSCO,CSCO
IBM,IBM
WFC,WFC
KO,KO
INTC,INTC
VZ,VZ
PEP,PEP
