Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
WMT,WMT
MSFT,MSFT
CVX,CVX
IBM,IBM
JNJ,JNJ
PG,PG
WFC,WFC
PFE,PFE
KO,KO
T,T
JPM,JPM
ORCL,ORCL
GE,GE
VZ,VZ
MRK,MRK
AMZN,AMZN
INTC,INTC
