Stock,Stocks
XOM,XOM
MSFT,MSFT
AAPL,AAPL
WMT,WMT
JNJ,JNJ
BAC,BAC
PG,PG
WFC,WFC
JPM,JPM
GOOGL,GOOGL
CVX,CVX
IBM,IBM
CSCO,CSCO
ORCL,ORCL
INTC,INTC
PFE,PFE
C,C
KO,KO
GE,GE
T,T
