Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
XOM,XOM
MSFT,MSFT
JNJ,JNJ
WFC,WFC
WMT,WMT
PG,PG
JPM,JPM
CVX,CVX
VZ,VZ
KO,KO
IBM,IBM
BAC,BAC
PFE,PFE
ORCL,ORCL
INTC,INTC
GILD,GILD
MRK,MRK
C,C
