Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
JPM,JPM
V,V
JNJ,JNJ
WMT,WMT
PG,PG
XOM,XOM
BAC,BAC
MA,MA
HD,HD
VZ,VZ
INTC,INTC
DIS,DIS
UNH,UNH
KO,KO
WFC,WFC
