Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
JNJ,JNJ
JPM,JPM
XOM,XOM
BAC,BAC
WMT,WMT
WFC,WFC
V,V
PG,PG
CVX,CVX
UNH,UNH
VZ,VZ
HD,HD
INTC,INTC
PFE,PFE
ORCL,ORCL
C,C
