Stock,Stocks
MSFT,MSFT
AAPL,AAPL
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
MA,MA
PG,PG
UNH,UNH
BAC,BAC
INTC,INTC
HD,HD
KO,KO
VZ,VZ
XOM,XOM
DIS,DIS
T,T
