Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
TSLA,TSLA
NVDA,NVDA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
MA,MA
BAC,BAC
HD,HD
PYPL,PYPL
PG,PG
DIS,DIS
ADBE,ADBE
XOM,XOM
