Stock,Stocks
XOM,XOM
WMT,WMT
MSFT,MSFT
JNJ,JNJ
PG,PG
CVX,CVX
IBM,IBM
JPM,JPM
T,T
AAPL,AAPL
CSCO,CSCO
KO,KO
ORCL,ORCL
INTC,INTC
WFC,WFC
PFE,PFE
VZ,VZ
GE,GE
PEP,PEP
QCOM,QCOM
