Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
XOM,XOM
JNJ,JNJ
JPM,JPM
WFC,WFC
PG,PG
BAC,BAC
WMT,WMT
V,V
CVX,CVX
VZ,VZ
PFE,PFE
T,T
ORCL,ORCL
KO,KO
CMCSA,CMCSA
DIS,DIS
