Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
PG,PG
WMT,WMT
PFE,PFE
JNJ,JNJ
AIG,AIG
JPM,JPM
CSCO,CSCO
CVX,CVX
INTC,INTC
IBM,IBM
WFC,WFC
KO,KO
PEP,PEP
VZ,VZ
AMGN,AMGN
