Stock,Stocks
AAPL,AAPL
XOM,XOM
MSFT,MSFT
GOOGL,GOOGL
WMT,WMT
CVX,CVX
JNJ,JNJ
PG,PG
IBM,IBM
WFC,WFC
JPM,JPM
PFE,PFE
KO,KO
ORCL,ORCL
C,C
PM,PM
BAC,BAC
GE,GE
T,T
VZ,VZ
