Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
V,V
JNJ,JNJ
WMT,WMT
MA,MA
PG,PG
JPM,JPM
UNH,UNH
HD,HD
INTC,INTC
NVDA,NVDA
VZ,VZ
NFLX,NFLX
ADBE,ADBE
BAC,BAC
DIS,DIS
