Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
JNJ,JNJ
JPM,JPM
WFC,WFC
BAC,BAC
WMT,WMT
