Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
PG,PG
WMT,WMT
JNJ,JNJ
PFE,PFE
CSCO,CSCO
AIG,AIG
JPM,JPM
T,T
CVX,CVX
IBM,IBM
WFC,WFC
INTC,INTC
KO,KO
VZ,VZ
PEP,PEP
