Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
WMT,WMT
JNJ,JNJ
PG,PG
PFE,PFE
JPM,JPM
CVX,CVX
AIG,AIG
WFC,WFC
IBM,IBM
CSCO,CSCO
PEP,PEP
KO,KO
INTC,INTC
VZ,VZ
T,T
