Stock,Stocks
MSFT,MSFT
AAPL,AAPL
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
JNJ,JNJ
V,V
WMT,WMT
PG,PG
JPM,JPM
MA,MA
UNH,UNH
INTC,INTC
VZ,VZ
HD,HD
KO,KO
MRK,MRK
BAC,BAC
DIS,DIS
PFE,PFE
