Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
WFC,WFC
JNJ,JNJ
JPM,JPM
AMZN,AMZN
WMT,WMT
PFE,PFE
