Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
WMT,WMT
V,V
JNJ,JNJ
PG,PG
NVDA,NVDA
JPM,JPM
UNH,UNH
HD,HD
MA,MA
VZ,VZ
PYPL,PYPL
DIS,DIS
NFLX,NFLX
ADBE,ADBE
CRM,CRM
