Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
GE,GE
BAC,BAC
WMT,WMT
PG,PG
T,T
JNJ,JNJ
PFE,PFE
JPM,JPM
CVX,CVX
AIG,AIG
CSCO,CSCO
IBM,IBM
INTC,INTC
KO,KO
WFC,WFC
VZ,VZ
PEP,PEP
