Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
PG,PG
JNJ,JNJ
WMT,WMT
PFE,PFE
CSCO,CSCO
AIG,AIG
T,T
JPM,JPM
CVX,CVX
IBM,IBM
INTC,INTC
WFC,WFC
KO,KO
PEP,PEP
ORCL,ORCL
