Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
XOM,XOM
MSFT,MSFT
WFC,WFC
JNJ,JNJ
WMT,WMT
PG,PG
JPM,JPM
PFE,PFE
VZ,VZ
CVX,CVX
ORCL,ORCL
DIS,DIS
KO,KO
AMZN,AMZN
BAC,BAC
V,V
C,C
MRK,MRK
