Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
TSLA,TSLA
V,V
WMT,WMT
JNJ,JNJ
JPM,JPM
MA,MA
PG,PG
UNH,UNH
NVDA,NVDA
DIS,DIS
HD,HD
PYPL,PYPL
BAC,BAC
VZ,VZ
ADBE,ADBE
