Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
V,V
XOM,XOM
UNH,UNH
JNJ,JNJ
JPM,JPM
META,META
WMT,WMT
MA,MA
PG,PG
HD,HD
CVX,CVX
LLY,LLY
BAC,BAC
