Stock,Stocks
XOM,XOM
WMT,WMT
MSFT,MSFT
PG,PG
JNJ,JNJ
CVX,CVX
IBM,IBM
T,T
KO,KO
CSCO,CSCO
JPM,JPM
AAPL,AAPL
ORCL,ORCL
PFE,PFE
VZ,VZ
PEP,PEP
INTC,INTC
MCD,MCD
QCOM,QCOM
AMGN,AMGN
