Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
JPM,JPM
V,V
JNJ,JNJ
WMT,WMT
PG,PG
BAC,BAC
XOM,XOM
MA,MA
DIS,DIS
UNH,UNH
INTC,INTC
VZ,VZ
HD,HD
KO,KO
WFC,WFC
