Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
JNJ,JNJ
WFC,WFC
JPM,JPM
PG,PG
WMT,WMT
VZ,VZ
KO,KO
CVX,CVX
PFE,PFE
V,V
T,T
ORCL,ORCL
DIS,DIS
HD,HD
GE,GE
