Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
TSLA,TSLA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
MA,MA
DIS,DIS
NVDA,NVDA
PYPL,PYPL
UNH,UNH
BAC,BAC
PG,PG
HD,HD
INTC,INTC
CMCSA,CMCSA
