Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WMT,WMT
WFC,WFC
PG,PG
JPM,JPM
CVX,CVX
VZ,VZ
ORCL,ORCL
PFE,PFE
KO,KO
AMZN,AMZN
MRK,MRK
BAC,BAC
INTC,INTC
GILD,GILD
V,V
