Stock,Stocks
AAPL,AAPL
AMZN,AMZN
MSFT,MSFT
GOOGL,GOOGL
JNJ,JNJ
JPM,JPM
XOM,XOM
V,V
WMT,WMT
BAC,BAC
WFC,WFC
UNH,UNH
PFE,PFE
VZ,VZ
PG,PG
INTC,INTC
CVX,CVX
BA,BA
MA,MA
CSCO,CSCO
