Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
JNJ,JNJ
AMZN,AMZN
WFC,WFC
JPM,JPM
PG,PG
VZ,VZ
WMT,WMT
KO,KO
V,V
PFE,PFE
T,T
GE,GE
ORCL,ORCL
CVX,CVX
DIS,DIS
HD,HD
