Stock,Stocks
AAPL,AAPL
XOM,XOM
MSFT,MSFT
WMT,WMT
IBM,IBM
CVX,CVX
GOOGL,GOOGL
JNJ,JNJ
KO,KO
WFC,WFC
PG,PG
PFE,PFE
T,T
ORCL,ORCL
JPM,JPM
INTC,INTC
GE,GE
VZ,VZ
MRK,MRK
PEP,PEP
