Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WFC,WFC
CVX,CVX
WMT,WMT
PG,PG
JPM,JPM
VZ,VZ
ORCL,ORCL
IBM,IBM
PFE,PFE
KO,KO
INTC,INTC
BAC,BAC
MRK,MRK
GE,GE
DIS,DIS
