Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WMT,WMT
WFC,WFC
CVX,CVX
PG,PG
JPM,JPM
PFE,PFE
IBM,IBM
AMZN,AMZN
KO,KO
BAC,BAC
GE,GE
ORCL,ORCL
C,C
VZ,VZ
MRK,MRK
